ballotID,rank1,rank2,rank3,rank4,rank5
12072,Ronald S. Trujillo,Joseph M. Maestas,Kate I. Noble,skipped,skipped
12073,Alan Webber,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
12074,Joseph M. Maestas,Kate I. Noble,Peter N. Ives,Ronald S. Trujillo,skipped
12075,Kate I. Noble,Ronald S. Trujillo,Joseph M. Maestas,Alan Webber,Peter N. Ives
12076,Alan Webber,Kate I. Noble,Ronald S. Trujillo,Joseph M. Maestas,Peter N. Ives
12077,Alan Webber,Alan Webber,Alan Webber,Alan Webber,Alan Webber
12078,Kate I. Noble,Alan Webber,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
12079,Ronald S. Trujillo,Joseph M. Maestas,Alan Webber,Kate I. Noble,Peter N. Ives
12080,Alan Webber,Kate I. Noble,Peter N. Ives,skipped,skipped
12081,Kate I. Noble,Alan Webber,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
12082,Peter N. Ives,Kate I. Noble,Alan Webber,Joseph M. Maestas,Ronald S. Trujillo
12083,Ronald S. Trujillo,Peter N. Ives,Kate I. Noble,Joseph M. Maestas,Alan Webber
12084,Alan Webber,Peter N. Ives,Kate I. Noble,Joseph M. Maestas,Ronald S. Trujillo
12085,Ronald S. Trujillo,Kate I. Noble,Joseph M. Maestas,Alan Webber,Peter N. Ives
12086,Alan Webber,Peter N. Ives,Kate I. Noble,Joseph M. Maestas,Ronald S. Trujillo
12087,Alan Webber,Joseph M. Maestas,skipped,skipped,skipped
12088,Ronald S. Trujillo,Peter N. Ives,Alan Webber,Joseph M. Maestas,Kate I. Noble
12089,Ronald S. Trujillo,Peter N. Ives,Joseph M. Maestas,skipped,skipped
12090,Joseph M. Maestas,Kate I. Noble,Ronald S. Trujillo,Alan Webber,Peter N. Ives
12091,Ronald S. Trujillo,Joseph M. Maestas,Kate I. Noble,Peter N. Ives,Alan Webber
12092,Alan Webber,Ronald S. Trujillo,Joseph M. Maestas,Kate I. Noble,Peter N. Ives
12093,Joseph M. Maestas,Kate I. Noble,Peter N. Ives,Ronald S. Trujillo,Alan Webber
12094,Alan Webber,Kate I. Noble,Joseph M. Maestas,skipped,skipped
12095,Alan Webber,Ronald S. Trujillo,Joseph M. Maestas,Peter N. Ives,Kate I. Noble
12096,Alan Webber,Peter N. Ives,Ronald S. Trujillo,Joseph M. Maestas,Kate I. Noble
12097,Alan Webber,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
12098,Joseph M. Maestas,Ronald S. Trujillo,Alan Webber,Peter N. Ives,Kate I. Noble
12099,Alan Webber,Joseph M. Maestas,Kate I. Noble,Peter N. Ives,Ronald S. Trujillo
12100,Ronald S. Trujillo,Peter N. Ives,Alan Webber,Kate I. Noble,Joseph M. Maestas
12101,Ronald S. Trujillo,Kate I. Noble,Alan Webber,Peter N. Ives,Joseph M. Maestas
12102,Alan Webber,Kate I. Noble,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
12103,Peter N. Ives,Kate I. Noble,Joseph M. Maestas,Alan Webber,Ronald S. Trujillo
12104,Ronald S. Trujillo,Joseph M. Maestas,Peter N. Ives,Kate I. Noble,Alan Webber
12105,Alan Webber,Peter N. Ives,Kate I. Noble,Joseph M. Maestas,Ronald S. Trujillo
12106,Ronald S. Trujillo,Joseph M. Maestas,Kate I. Noble,Alan Webber,Peter N. Ives
12107,Ronald S. Trujillo,Kate I. Noble,Joseph M. Maestas,Peter N. Ives,Alan Webber
12108,Alan Webber,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
12109,Ronald S. Trujillo,Joseph M. Maestas,skipped,skipped,skipped
12110,Ronald S. Trujillo,Alan Webber,Peter N. Ives,Kate I. Noble,Joseph M. Maestas
12111,Alan Webber,Peter N. Ives,Kate I. Noble,Joseph M. Maestas,Ronald S. Trujillo
12112,Joseph M. Maestas,Kate I. Noble,Alan Webber,Peter N. Ives,Ronald S. Trujillo
12113,Kate I. Noble,Joseph M. Maestas,Alan Webber,Peter N. Ives,Ronald S. Trujillo
12114,Ronald S. Trujillo,Alan Webber,Joseph M. Maestas,Peter N. Ives,Kate I. Noble
12115,Kate I. Noble,Alan Webber,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
12116,Ronald S. Trujillo,Alan Webber,Peter N. Ives,skipped,skipped
12117,Alan Webber,Peter N. Ives,Ronald S. Trujillo,Joseph M. Maestas,Kate I. Noble
12118,Joseph M. Maestas,Ronald S. Trujillo,Alan Webber,Peter N. Ives,Kate I. Noble
12119,Ronald S. Trujillo,Kate I. Noble,Alan Webber,Joseph M. Maestas,Peter N. Ives
12120,Alan Webber,Peter N. Ives,Ronald S. Trujillo,Joseph M. Maestas,Kate I. Noble
12121,Alan Webber,Kate I. Noble,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
12122,Alan Webber,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
12123,Kate I. Noble,Peter N. Ives,Alan Webber,Joseph M. Maestas,Ronald S. Trujillo
12124,Alan Webber,Kate I. Noble,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
12125,Kate I. Noble,Ronald S. Trujillo,Alan Webber,Peter N. Ives,Joseph M. Maestas
12126,Alan Webber,Joseph M. Maestas,Peter N. Ives,skipped,Kate I. Noble
12127,Kate I. Noble,Alan Webber,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
12128,Kate I. Noble,Ronald S. Trujillo,Peter N. Ives,Joseph M. Maestas,Alan Webber
12129,Alan Webber,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo,Kate I. Noble
12130,Alan Webber,Kate I. Noble,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
12131,Alan Webber,Kate I. Noble,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
12132,Alan Webber,Alan Webber,Alan Webber,Alan Webber,Alan Webber
12133,Alan Webber,Kate I. Noble,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
12134,Alan Webber,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo,Kate I. Noble
12135,Joseph M. Maestas,Kate I. Noble,Peter N. Ives,Alan Webber,Ronald S. Trujillo
12136,Ronald S. Trujillo,Joseph M. Maestas,Peter N. Ives,Kate I. Noble,Alan Webber
12137,Ronald S. Trujillo,Joseph M. Maestas,Peter N. Ives,Alan Webber,Kate I. Noble
12138,Alan Webber,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
12139,Alan Webber,Peter N. Ives,Kate I. Noble,Joseph M. Maestas,Ronald S. Trujillo
12140,Alan Webber,Peter N. Ives,Kate I. Noble,Joseph M. Maestas,Ronald S. Trujillo
12141,Kate I. Noble,Alan Webber,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
12142,Alan Webber,Kate I. Noble,skipped,skipped,skipped
12143,Alan Webber,Kate I. Noble,Peter N. Ives,Ronald S. Trujillo,Joseph M. Maestas
12144,Alan Webber,Joseph M. Maestas,Peter N. Ives,Kate I. Noble,Ronald S. Trujillo
12145,Alan Webber,Ronald S. Trujillo,Joseph M. Maestas,Kate I. Noble,Peter N. Ives
12146,Ronald S. Trujillo,Kate I. Noble,skipped,skipped,skipped
12147,Ronald S. Trujillo,Peter N. Ives,Joseph M. Maestas,Alan Webber,Kate I. Noble
12148,Kate I. Noble,Alan Webber,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
12149,Ronald S. Trujillo,Alan Webber,Kate I. Noble,Joseph M. Maestas,Peter N. Ives
12150,Peter N. Ives,Alan Webber,Joseph M. Maestas,Kate I. Noble,Ronald S. Trujillo
12151,Joseph M. Maestas,Alan Webber,Peter N. Ives,Ronald S. Trujillo,Kate I. Noble
12152,Alan Webber,Peter N. Ives,Kate I. Noble,Joseph M. Maestas,Ronald S. Trujillo
12153,Kate I. Noble,Alan Webber,Ronald S. Trujillo,Peter N. Ives,Joseph M. Maestas
12154,Alan Webber,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
12155,Ronald S. Trujillo,Peter N. Ives,Kate I. Noble,Joseph M. Maestas,overvote
12156,Ronald S. Trujillo,Joseph M. Maestas,Kate I. Noble,Peter N. Ives,Alan Webber
12157,Alan Webber,Kate I. Noble,skipped,skipped,skipped
12158,Kate I. Noble,Joseph M. Maestas,Alan Webber,Peter N. Ives,Ronald S. Trujillo
12159,Joseph M. Maestas,Peter N. Ives,Alan Webber,Kate I. Noble,Ronald S. Trujillo
12160,Kate I. Noble,Joseph M. Maestas,Alan Webber,Ronald S. Trujillo,Peter N. Ives
12161,Alan Webber,Joseph M. Maestas,Kate I. Noble,Peter N. Ives,Ronald S. Trujillo
12162,Alan Webber,Peter N. Ives,Kate I. Noble,Joseph M. Maestas,Ronald S. Trujillo
12163,Alan Webber,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,skipped
12164,Joseph M. Maestas,Kate I. Noble,Alan Webber,Ronald S. Trujillo,Peter N. Ives
12165,Kate I. Noble,Peter N. Ives,Alan Webber,Ronald S. Trujillo,Joseph M. Maestas
12166,Peter N. Ives,Alan Webber,Ronald S. Trujillo,Joseph M. Maestas,Kate I. Noble
12167,Ronald S. Trujillo,Alan Webber,Joseph M. Maestas,Kate I. Noble,Peter N. Ives
12168,Alan Webber,Ronald S. Trujillo,Joseph M. Maestas,Peter N. Ives,Kate I. Noble
12169,Ronald S. Trujillo,Joseph M. Maestas,Kate I. Noble,Alan Webber,Peter N. Ives
12170,Alan Webber,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
12171,Alan Webber,Peter N. Ives,Kate I. Noble,Ronald S. Trujillo,Joseph M. Maestas
12172,Ronald S. Trujillo,Kate I. Noble,skipped,skipped,skipped
12173,Alan Webber,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
12174,Ronald S. Trujillo,Kate I. Noble,Joseph M. Maestas,Alan Webber,Peter N. Ives
12175,Ronald S. Trujillo,Kate I. Noble,Joseph M. Maestas,Alan Webber,Peter N. Ives
12176,Alan Webber,Peter N. Ives,skipped,skipped,skipped
12177,Alan Webber,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
12178,Alan Webber,Ronald S. Trujillo,Kate I. Noble,Peter N. Ives,Joseph M. Maestas
12179,Alan Webber,Peter N. Ives,skipped,skipped,skipped
12180,Kate I. Noble,Alan Webber,skipped,skipped,skipped
12181,Alan Webber,Kate I. Noble,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
12182,Ronald S. Trujillo,Joseph M. Maestas,Peter N. Ives,Kate I. Noble,Alan Webber
12183,Ronald S. Trujillo,Joseph M. Maestas,Peter N. Ives,Kate I. Noble,Alan Webber
12184,Ronald S. Trujillo,Joseph M. Maestas,Peter N. Ives,Kate I. Noble,Alan Webber
12185,Kate I. Noble,Ronald S. Trujillo,Peter N. Ives,Alan Webber,Joseph M. Maestas
12186,Alan Webber,Peter N. Ives,Ronald S. Trujillo,Kate I. Noble,Joseph M. Maestas
12187,Alan Webber,Kate I. Noble,Joseph M. Maestas,Ronald S. Trujillo,Peter N. Ives
12188,Alan Webber,Peter N. Ives,Kate I. Noble,Ronald S. Trujillo,Joseph M. Maestas
12189,Alan Webber,Peter N. Ives,Joseph M. Maestas,Kate I. Noble,Ronald S. Trujillo
12190,Joseph M. Maestas,Alan Webber,Kate I. Noble,Peter N. Ives,Ronald S. Trujillo
12191,Joseph M. Maestas,Alan Webber,Peter N. Ives,Kate I. Noble,Ronald S. Trujillo
12192,Kate I. Noble,Joseph M. Maestas,Ronald S. Trujillo,Alan Webber,Peter N. Ives
12193,Kate I. Noble,Alan Webber,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
12194,Kate I. Noble,Alan Webber,Peter N. Ives,Joseph M. Maestas,skipped
12195,Alan Webber,Alan Webber,Joseph M. Maestas,skipped,skipped
12196,Ronald S. Trujillo,Kate I. Noble,Joseph M. Maestas,Peter N. Ives,Alan Webber
12197,Alan Webber,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo,Kate I. Noble
12198,Ronald S. Trujillo,Peter N. Ives,skipped,skipped,skipped
12199,Alan Webber,Peter N. Ives,Kate I. Noble,Ronald S. Trujillo,Joseph M. Maestas
12200,Ronald S. Trujillo,Kate I. Noble,Joseph M. Maestas,Alan Webber,Peter N. Ives
12201,Kate I. Noble,Alan Webber,Joseph M. Maestas,Ronald S. Trujillo,Peter N. Ives
12202,Peter N. Ives,Alan Webber,Kate I. Noble,Ronald S. Trujillo,Joseph M. Maestas
12203,Kate I. Noble,Joseph M. Maestas,skipped,skipped,skipped
12204,Alan Webber,Joseph M. Maestas,Kate I. Noble,Ronald S. Trujillo,Peter N. Ives
12205,Alan Webber,Kate I. Noble,skipped,skipped,skipped
12206,Alan Webber,Joseph M. Maestas,Kate I. Noble,Peter N. Ives,skipped
12207,Alan Webber,Kate I. Noble,skipped,skipped,skipped
12208,Kate I. Noble,Joseph M. Maestas,Peter N. Ives,Alan Webber,Ronald S. Trujillo
12209,Joseph M. Maestas,Kate I. Noble,Alan Webber,Peter N. Ives,Ronald S. Trujillo
12210,Ronald S. Trujillo,Joseph M. Maestas,Alan Webber,Peter N. Ives,Kate I. Noble
12211,Joseph M. Maestas,Kate I. Noble,Alan Webber,Ronald S. Trujillo,Peter N. Ives
12212,Alan Webber,Joseph M. Maestas,Kate I. Noble,Peter N. Ives,Ronald S. Trujillo
12213,Alan Webber,Joseph M. Maestas,skipped,skipped,skipped
12214,Joseph M. Maestas,Ronald S. Trujillo,Alan Webber,Peter N. Ives,Kate I. Noble
12215,Ronald S. Trujillo,Joseph M. Maestas,Kate I. Noble,Peter N. Ives,Alan Webber
12216,Kate I. Noble,Alan Webber,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
12217,Ronald S. Trujillo,Alan Webber,Peter N. Ives,Joseph M. Maestas,Kate I. Noble
12218,Ronald S. Trujillo,Joseph M. Maestas,Peter N. Ives,Alan Webber,Kate I. Noble
12219,Alan Webber,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
12220,Alan Webber,Kate I. Noble,Peter N. Ives,Ronald S. Trujillo,skipped
12221,Alan Webber,Joseph M. Maestas,Peter N. Ives,Kate I. Noble,Ronald S. Trujillo
12222,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo,Kate I. Noble,Alan Webber
12223,Kate I. Noble,Alan Webber,Joseph M. Maestas,Ronald S. Trujillo,Peter N. Ives
12224,Ronald S. Trujillo,Kate I. Noble,Alan Webber,skipped,skipped
12225,Alan Webber,Kate I. Noble,Joseph M. Maestas,Ronald S. Trujillo,Peter N. Ives
12226,Joseph M. Maestas,Alan Webber,Ronald S. Trujillo,Kate I. Noble,Peter N. Ives
12227,Alan Webber,Kate I. Noble,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
12228,Joseph M. Maestas,Alan Webber,Ronald S. Trujillo,Peter N. Ives,Kate I. Noble
12229,Joseph M. Maestas,Kate I. Noble,Ronald S. Trujillo,Alan Webber,Peter N. Ives
12230,Ronald S. Trujillo,Joseph M. Maestas,Kate I. Noble,Peter N. Ives,Alan Webber
12231,Alan Webber,Peter N. Ives,Ronald S. Trujillo,Kate I. Noble,Joseph M. Maestas
12232,Alan Webber,Peter N. Ives,Kate I. Noble,Joseph M. Maestas,Ronald S. Trujillo
12233,Kate I. Noble,Alan Webber,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
12234,Kate I. Noble,Peter N. Ives,Ronald S. Trujillo,Alan Webber,Joseph M. Maestas
12235,Alan Webber,Kate I. Noble,Joseph M. Maestas,skipped,skipped
12236,Alan Webber,Kate I. Noble,Peter N. Ives,Ronald S. Trujillo,Joseph M. Maestas
12237,Ronald S. Trujillo,Peter N. Ives,Kate I. Noble,Joseph M. Maestas,Alan Webber
12238,Alan Webber,Joseph M. Maestas,Kate I. Noble,Peter N. Ives,skipped
12239,Alan Webber,Joseph M. Maestas,Kate I. Noble,Peter N. Ives,Ronald S. Trujillo
12240,Alan Webber,Joseph M. Maestas,Kate I. Noble,Peter N. Ives,Ronald S. Trujillo
12241,Alan Webber,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,skipped
12242,Kate I. Noble,Alan Webber,Ronald S. Trujillo,Joseph M. Maestas,Peter N. Ives
12243,Kate I. Noble,Joseph M. Maestas,Alan Webber,Ronald S. Trujillo,Peter N. Ives
12244,Alan Webber,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
12245,Alan Webber,Peter N. Ives,Kate I. Noble,Joseph M. Maestas,Ronald S. Trujillo
12246,Ronald S. Trujillo,Kate I. Noble,Alan Webber,Joseph M. Maestas,Peter N. Ives
12247,Ronald S. Trujillo,Joseph M. Maestas,Kate I. Noble,Alan Webber,Peter N. Ives
12248,Alan Webber,Peter N. Ives,Kate I. Noble,Joseph M. Maestas,Ronald S. Trujillo
12249,Alan Webber,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
12250,Joseph M. Maestas,Alan Webber,Kate I. Noble,Ronald S. Trujillo,Peter N. Ives
12251,Joseph M. Maestas,Peter N. Ives,Alan Webber,skipped,skipped
12252,Joseph M. Maestas,Alan Webber,Peter N. Ives,Kate I. Noble,Ronald S. Trujillo
12253,Alan Webber,Ronald S. Trujillo,Joseph M. Maestas,Kate I. Noble,Peter N. Ives
12254,Alan Webber,Kate I. Noble,Joseph M. Maestas,Ronald S. Trujillo,Peter N. Ives
12255,Kate I. Noble,Ronald S. Trujillo,Joseph M. Maestas,Peter N. Ives,Alan Webber
12256,Alan Webber,Kate I. Noble,Ronald S. Trujillo,Joseph M. Maestas,Peter N. Ives
12257,Ronald S. Trujillo,Peter N. Ives,Joseph M. Maestas,Kate I. Noble,Alan Webber
12258,Alan Webber,Kate I. Noble,skipped,skipped,skipped
12259,Alan Webber,Peter N. Ives,Kate I. Noble,Joseph M. Maestas,Ronald S. Trujillo
12260,Alan Webber,Peter N. Ives,Joseph M. Maestas,Kate I. Noble,Ronald S. Trujillo
12261,Kate I. Noble,Alan Webber,skipped,skipped,skipped
12262,Alan Webber,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo,Kate I. Noble
12263,Peter N. Ives,Peter N. Ives,Peter N. Ives,Peter N. Ives,Peter N. Ives
12264,Kate I. Noble,Ronald S. Trujillo,skipped,skipped,skipped
12265,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo,Alan Webber
12266,Alan Webber,Peter N. Ives,Kate I. Noble,Joseph M. Maestas,Ronald S. Trujillo
12267,Alan Webber,Kate I. Noble,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
12268,Ronald S. Trujillo,Alan Webber,Joseph M. Maestas,Kate I. Noble,Peter N. Ives
12269,Ronald S. Trujillo,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,Alan Webber
12270,Alan Webber,Kate I. Noble,Peter N. Ives,Ronald S. Trujillo,Joseph M. Maestas
12271,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo,Alan Webber
12272,Kate I. Noble,Joseph M. Maestas,Alan Webber,Ronald S. Trujillo,Peter N. Ives
12273,Alan Webber,Peter N. Ives,skipped,skipped,skipped
12274,Alan Webber,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
12275,Kate I. Noble,Alan Webber,Joseph M. Maestas,skipped,skipped
12276,Alan Webber,Kate I. Noble,Ronald S. Trujillo,Peter N. Ives,Joseph M. Maestas
12277,Kate I. Noble,Joseph M. Maestas,Ronald S. Trujillo,Alan Webber,Peter N. Ives
12278,Ronald S. Trujillo,Joseph M. Maestas,Kate I. Noble,Alan Webber,Peter N. Ives
12279,Ronald S. Trujillo,Joseph M. Maestas,Kate I. Noble,Alan Webber,Peter N. Ives
12280,Kate I. Noble,Joseph M. Maestas,Alan Webber,Ronald S. Trujillo,Peter N. Ives
12281,Alan Webber,Kate I. Noble,Joseph M. Maestas,Peter N. Ives,skipped
12282,Alan Webber,Kate I. Noble,Ronald S. Trujillo,Peter N. Ives,Joseph M. Maestas
12283,Joseph M. Maestas,Kate I. Noble,Peter N. Ives,Alan Webber,Ronald S. Trujillo
12284,Alan Webber,Ronald S. Trujillo,Joseph M. Maestas,Kate I. Noble,Peter N. Ives
12285,Kate I. Noble,Joseph M. Maestas,Peter N. Ives,Alan Webber,Ronald S. Trujillo
12286,Ronald S. Trujillo,Alan Webber,Peter N. Ives,Joseph M. Maestas,Kate I. Noble
12287,Alan Webber,Peter N. Ives,skipped,skipped,skipped
12288,Alan Webber,Kate I. Noble,skipped,skipped,skipped
12289,Alan Webber,Kate I. Noble,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
12290,Ronald S. Trujillo,Alan Webber,Joseph M. Maestas,Peter N. Ives,Kate I. Noble
12291,Alan Webber,Joseph M. Maestas,Ronald S. Trujillo,skipped,skipped
12292,Alan Webber,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
12293,Alan Webber,Kate I. Noble,Ronald S. Trujillo,Joseph M. Maestas,Peter N. Ives
12294,Alan Webber,Peter N. Ives,Kate I. Noble,skipped,skipped
12295,Alan Webber,Kate I. Noble,skipped,skipped,skipped
12296,Kate I. Noble,Alan Webber,Peter N. Ives,Kate I. Noble,Ronald S. Trujillo
12297,Alan Webber,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
12298,Alan Webber,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo,Kate I. Noble
12299,Alan Webber,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo,skipped
12300,Kate I. Noble,Joseph M. Maestas,Peter N. Ives,Alan Webber,Ronald S. Trujillo
12301,Alan Webber,Joseph M. Maestas,skipped,skipped,skipped
12302,Alan Webber,Ronald S. Trujillo,Kate I. Noble,Peter N. Ives,Joseph M. Maestas
12303,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo,Alan Webber,Kate I. Noble
12304,Ronald S. Trujillo,Peter N. Ives,Joseph M. Maestas,Kate I. Noble,Alan Webber
12305,Alan Webber,Kate I. Noble,skipped,skipped,skipped
12306,Ronald S. Trujillo,Peter N. Ives,Kate I. Noble,skipped,skipped
12307,Alan Webber,Peter N. Ives,Joseph M. Maestas,Kate I. Noble,Ronald S. Trujillo
12308,Kate I. Noble,Ronald S. Trujillo,Alan Webber,Joseph M. Maestas,Peter N. Ives
12309,Alan Webber,Joseph M. Maestas,Ronald S. Trujillo,Kate I. Noble,Peter N. Ives
12310,Kate I. Noble,Alan Webber,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
12311,Alan Webber,Kate I. Noble,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
12312,Kate I. Noble,Joseph M. Maestas,Alan Webber,Ronald S. Trujillo,Peter N. Ives
12313,Alan Webber,Joseph M. Maestas,Kate I. Noble,Peter N. Ives,Ronald S. Trujillo
12314,Peter N. Ives,Ronald S. Trujillo,Joseph M. Maestas,Kate I. Noble,Alan Webber
12315,Ronald S. Trujillo,Alan Webber,Kate I. Noble,Peter N. Ives,Joseph M. Maestas
12316,Ronald S. Trujillo,Joseph M. Maestas,Kate I. Noble,skipped,skipped
12317,Kate I. Noble,Peter N. Ives,Alan Webber,Joseph M. Maestas,Ronald S. Trujillo
12318,Ronald S. Trujillo,Kate I. Noble,Alan Webber,Joseph M. Maestas,Peter N. Ives
12319,Joseph M. Maestas,Peter N. Ives,Alan Webber,Ronald S. Trujillo,Kate I. Noble
12320,Ronald S. Trujillo,Ronald S. Trujillo,Ronald S. Trujillo,Ronald S. Trujillo,Ronald S. Trujillo
12321,Alan Webber,Joseph M. Maestas,Kate I. Noble,Peter N. Ives,skipped
12322,Ronald S. Trujillo,Kate I. Noble,Joseph M. Maestas,Alan Webber,Peter N. Ives
12323,Kate I. Noble,Joseph M. Maestas,skipped,skipped,skipped
12324,Alan Webber,Joseph M. Maestas,Ronald S. Trujillo,Peter N. Ives,Kate I. Noble
12325,Alan Webber,Kate I. Noble,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
12326,Alan Webber,Peter N. Ives,Joseph M. Maestas,Kate I. Noble,Ronald S. Trujillo
12327,Alan Webber,Joseph M. Maestas,skipped,skipped,skipped
12328,Joseph M. Maestas,Ronald S. Trujillo,skipped,skipped,skipped
12329,Kate I. Noble,Alan Webber,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo
12330,Kate I. Noble,Alan Webber,Ronald S. Trujillo,Joseph M. Maestas,Peter N. Ives
12331,Kate I. Noble,Alan Webber,Ronald S. Trujillo,Peter N. Ives,skipped
12332,Ronald S. Trujillo,Peter N. Ives,Kate I. Noble,Joseph M. Maestas,Alan Webber
12333,Ronald S. Trujillo,Joseph M. Maestas,Peter N. Ives,Alan Webber,Kate I. Noble
12334,Alan Webber,Joseph M. Maestas,skipped,skipped,skipped
12335,Ronald S. Trujillo,Peter N. Ives,Alan Webber,Joseph M. Maestas,Kate I. Noble
12336,Kate I. Noble,Peter N. Ives,Alan Webber,Ronald S. Trujillo,Joseph M. Maestas
12337,Ronald S. Trujillo,Joseph M. Maestas,skipped,skipped,skipped
12338,Peter N. Ives,Ronald S. Trujillo,Alan Webber,Kate I. Noble,Joseph M. Maestas
12339,Kate I. Noble,Alan Webber,Ronald S. Trujillo,Peter N. Ives,Joseph M. Maestas
12340,Ronald S. Trujillo,Joseph M. Maestas,Peter N. Ives,Kate I. Noble,Alan Webber
12341,Kate I. Noble,Alan Webber,Peter N. Ives,Joseph M. Maestas,Ronald S. Trujillo
12342,Peter N. Ives,Kate I. Noble,skipped,skipped,skipped
12343,Alan Webber,Joseph M. Maestas,Peter N. Ives,Kate I. Noble,Ronald S. Trujillo
12344,Ronald S. Trujillo,Peter N. Ives,Alan Webber,Kate I. Noble,Joseph M. Maestas
12345,Alan Webber,Joseph M. Maestas,Kate I. Noble,Ronald S. Trujillo,Peter N. Ives
12346,Alan Webber,Joseph M. Maestas,Peter N. Ives,Ronald S. Trujillo,Kate I. Noble
