# Final piles of ballots, sorted by candidate.
# Created Wednesday, November 5, 2003 5:51 PM


# This file can be used for auditing, or for filling mid-term vacancies
# in Cambridge.  To fill a vacancy, edit the line below that says,
# "# CAMBRIDGE-VACANCY-RECOUNT candidate-code".  Remove the '#', so
# that ChoicePlusr will process the line, and replace "candidate-code"
# with the candidate code for whom the ballots are to be recounted.
# Be sure to rename the file when saving it!  E.g. to "<Your Election
# Title> Recount Input.txt".



# The following lines are the configuration lines necessary for a Cambridge
# style recount.
.COMPLY-WITH CAMBRIDGE
.ELECT 1


# The Candidates:
.CANDIDATE C01, "Yes"
.CANDIDATE C02, "No"

# The following lines exclude those candidates who
# were elected or excluded in the original election
# from participating in a future runoff.
.EXCLUDE-CANDIDATE C02

# ******* The following line must be edited for a Cambridge recount! *******
#.CAMBRIDGE-VACANCY-RECOUNT candidate-code

# Suppose that Joe Smith resigned mid-term, and Karen Jones was elected
# to fill that seat.  But then Karen Jones also resigned!  You can rerun
000901-00-1185, 1) C02
000901-00-1190, 1) C02
000901-00-1206, 1) C02
000901-00-1208, 1) C02
000901-00-1222, 1) C02
000901-00-1225, 1) C02
000901-00-1229, 1) C02
000901-00-1233, 1) C02
000901-00-1234, 1) C02
000901-00-1237, 1) C02
000901-00-1242, 1) C02
000901-00-1249, 1) C02
000901-00-1257, 1) C02
000901-00-1260, 1) C02
000901-00-1262, 1) C02
000901-00-1266, 1) C02
000901-00-1269, 1) C02
000901-00-1273, 1) C02
000901-00-1280, 1) C02
000901-00-1283, 1) C02
000901-00-1287, 1) C02
000901-00-1290, 1) C02
000901-00-1293, 1) C02
000901-00-1294, 1) C02
000901-00-1298, 1) C02
000901-00-1302, 1) C02
000901-00-1303, 1) C02
000901-00-1306, 1) C02
000901-00-1311, 1) C02
000901-00-1314, 1) C02
000901-00-1315, 1) C02
000901-00-1319, 1) C02
000901-00-1324, 1) C02
000901-00-1341, 1) C02
000901-00-1348, 1) C02
000901-00-1352, 1) C02
000901-00-1354, 1) C02
000901-00-1355, 1) C02
000901-00-1360, 1) C02
000901-00-1362, 1) C02
000901-00-1367, 1) C02
000901-00-1371, 1) C02
000901-00-1377, 1) C02
000901-00-1379, 1) C02
000901-00-1386, 1) C02
000901-00-1387, 1) C02
000901-00-1389, 1) C02
000901-00-1392, 1) C02
000901-00-1395, 1) C02
000901-00-1406, 1) C02
000901-00-1407, 1) C02
000901-00-1408, 1) C02
000901-00-1410, 1) C02
000901-00-1411, 1) C02
000901-00-1415, 1) C02
000901-00-1420, 1) C02
000901-00-1422, 1) C02
000901-00-1426, 1) C02
000901-00-1433, 1) C02
000901-00-1436, 1) C02
000901-00-1439, 1) C02
000901-00-1443, 1) C02
000901-00-1448, 1) C02
000901-00-1451, 1) C02
000901-00-1456, 1) C02
000901-00-1465, 1) C02
000901-00-1466, 1) C02
000901-00-1474, 1) C02
000901-00-1477, 1) C02
000901-00-1482, 1) C02
000901-00-1484, 1) C02
000901-00-1486, 1) C02
000901-00-1491, 1) C02
000901-00-1494, 1) C02
000901-00-1502, 1) C02
000901-00-1511, 1) C02
000901-00-1514, 1) C02
000901-00-1515, 1) C02
000901-00-1523, 1) C02
000901-00-1526, 1) C02
000901-00-1528, 1) C02
000901-00-1533, 1) C02
000901-00-1540, 1) C02
000901-00-1541, 1) C02
000901-00-1544, 1) C02
000901-00-1547, 1) C02
000901-00-1551, 1) C02
000901-00-1558, 1) C02
000901-00-1561, 1) C02
000901-00-1565, 1) C02
000901-00-1566, 1) C02
000901-00-1567, 1) C02
000602-00-0001, 1) C02
000602-00-0005, 1) C02
000602-00-0008, 1) C02
000602-00-0018, 1) C02
000602-00-0027, 1) C02
000602-00-0033, 1) C02
000602-00-0034, 1) C02
000602-00-0042, 1) C02
000602-00-0044, 1) C02
000602-00-0046, 1) C02
000602-00-0058, 1) C02
000602-00-0060, 1) C02
000602-00-0063, 1) C02
000602-00-0066, 1) C02
000602-00-0069, 1) C02
000602-00-0072, 1) C02
000602-00-0077, 1) C02
000602-00-0082, 1) C02
000602-00-0083, 1) C02
000602-00-0086, 1) C02
000602-00-0090, 1) C02
000602-00-0096, 1) C02
000602-00-0101, 1) C02
000602-00-0103, 1) C02
000602-00-0112, 1) C02
000602-00-0116, 1) C02
000602-00-0128, 1) C02
000602-00-0129, 1) C02
000602-00-0132, 1) C02
000602-00-0137, 1) C02
000602-00-0152, 1) C02
000602-00-0160, 1) C02
000602-00-0162, 1) C02
000602-00-0167, 1) C02
000602-00-0170, 1) C02
000602-00-0172, 1) C02
000602-00-0176, 1) C02
000602-00-0181, 1) C02
000602-00-0182, 1) C02
000602-00-0185, 1) C02
000602-00-0190, 1) C02
000602-00-0197, 1) C02
000602-00-0200, 1) C02
000602-00-0205, 1) C02
000602-00-0213, 1) C02
000602-00-0218, 1) C02
000602-00-0222, 1) C02
000602-00-0224, 1) C02
000602-00-0230, 1) C02
000602-00-0238, 1) C02
000602-00-0239, 1) C02
000602-00-0242, 1) C02
000602-00-0245, 1) C02
000602-00-0250, 1) C02
000602-00-0251, 1) C02
000602-00-0255, 1) C02
000602-00-0259, 1) C02
000602-00-0260, 1) C02
000602-00-0264, 1) C02
000602-00-0269, 1) C02
000602-00-0274, 1) C02
000602-00-0277, 1) C02
000602-00-0280, 1) C02
000602-00-0281, 1) C02
000602-00-0291, 1) C02
000602-00-0293, 1) C02
000602-00-0296, 1) C02
000602-00-0302, 1) C02
000602-00-0307, 1) C02
000602-00-0309, 1) C02
000602-00-0314, 1) C02
000602-00-0331, 1) C02
000602-00-0340, 1) C02
000602-00-0342, 1) C02
000602-00-0346, 1) C02
000602-00-0350, 1) C02
000602-00-0353, 1) C02
000602-00-0359, 1) C02
000602-00-0364, 1) C02
000602-00-0365, 1) C02
000602-00-0370, 1) C02
000602-00-0371, 1) C02
000602-00-0376, 1) C02
000602-00-0392, 1) C02
000602-00-0400, 1) C02
000602-00-0401, 1) C02
000602-00-0404, 1) C02
000602-00-0415, 1) C02
000602-00-0418, 1) C02
000602-00-0419, 1) C02
000602-00-0424, 1) C02
000602-00-0428, 1) C02
000602-00-0438, 1) C02
000602-00-0440, 1) C02
000602-00-0445, 1) C02
000602-00-0446, 1) C02
000602-00-0449, 1) C02
000602-00-0451, 1) C02
000602-00-0462, 1) C02
000602-00-0465, 1) C02
000602-00-0470, 1) C02
000602-00-0474, 1) C02
000602-00-0475, 1) C02
000602-00-0479, 1) C02
000602-00-0481, 1) C02
000602-00-0484, 1) C02
000602-00-0488, 1) C02
000602-00-0491, 1) C02
000602-00-0510, 1) C02
000602-00-0512, 1) C02
000602-00-0519, 1) C02
000602-00-0520, 1) C02
000602-00-0526, 1) C02
000602-00-0529, 1) C02
000602-00-0532, 1) C02
000602-00-0535, 1) C02
000602-00-0541, 1) C02
000602-00-0544, 1) C02
000602-00-0548, 1) C02
000602-00-0551, 1) C02
000602-00-0555, 1) C02
000602-00-0568, 1) C02
000602-00-0571, 1) C02
000602-00-0578, 1) C02
000602-00-0582, 1) C02
000602-00-0584, 1) C02
000602-00-0586, 1) C02
000602-00-0591, 1) C02
000602-00-0593, 1) C02
000602-00-0595, 1) C02
000602-00-0606, 1) C02
000602-00-0607, 1) C02
000602-00-0610, 1) C02
000602-00-0614, 1) C02
000602-00-0616, 1) C02
000602-00-0619, 1) C02
000602-00-0623, 1) C02
000602-00-0626, 1) C02
000602-00-0632, 1) C02
000602-00-0634, 1) C02
000602-00-0643, 1) C02
000602-00-0648, 1) C02
000602-00-0650, 1) C02
000602-00-0652, 1) C02
000602-00-0658, 1) C02
000602-00-0663, 1) C02
000602-00-0666, 1) C02
000602-00-0669, 1) C02
000602-00-0673, 1) C02
000602-00-0677, 1) C02
000602-00-0684, 1) C02
000602-00-0687, 1) C02
000602-00-0691, 1) C02
000602-00-0694, 1) C02
000602-00-0697, 1) C02
000602-00-0700, 1) C02
000602-00-0701, 1) C02
000602-00-0706, 1) C02
000602-00-0708, 1) C02
000602-00-0710, 1) C02
000602-00-0715, 1) C02
000602-00-0718, 1) C02
000602-00-0720, 1) C02
000602-00-0727, 1) C02
000602-00-0730, 1) C02
000602-00-0732, 1) C02
000602-00-0736, 1) C02
000602-00-0738, 1) C02
000602-00-0740, 1) C02
000602-00-0743, 1) C02
000602-00-0747, 1) C02
000602-00-0762, 1) C02
000602-00-0764, 1) C02
000602-00-0778, 1) C02
000602-00-0781, 1) C02
000602-00-0786, 1) C02
000602-00-0792, 1) C02
000602-00-0794, 1) C02
000602-00-0802, 1) C02
000602-00-0804, 1) C02
000602-00-0807, 1) C02
000602-00-0809, 1) C02
000602-00-0814, 1) C02
000602-00-0816, 1) C02
000602-00-0818, 1) C02
000602-00-0822, 1) C02
000602-00-0827, 1) C02
000602-00-0830, 1) C02
000602-00-0835, 1) C02
000602-00-0839, 1) C02
000602-00-0848, 1) C02
000602-00-0852, 1) C02
000602-00-0854, 1) C02
000602-00-0857, 1) C02
000602-00-0862, 1) C02
000602-00-0867, 1) C02
000602-00-0875, 1) C02
000602-00-0878, 1) C02
000602-00-0882, 1) C02
000602-00-0885, 1) C02
000602-00-0888, 1) C02
000602-00-0890, 1) C02
000602-00-0892, 1) C02
000602-00-0895, 1) C02
000602-00-0900, 1) C02
000602-00-0904, 1) C02
000602-00-0908, 1) C02
000602-00-0912, 1) C02
000602-00-0913, 1) C02
000602-00-0919, 1) C02
000602-00-0924, 1) C02
000602-00-0931, 1) C02
000602-00-0934, 1) C02
000602-00-0943, 1) C02
000602-00-0948, 1) C02
000602-00-0950, 1) C02
000602-00-0952, 1) C02
000602-00-0961, 1) C02
000602-00-0967, 1) C02
000602-00-0975, 1) C02
000602-00-0983, 1) C02
000602-00-0985, 1) C02
000602-00-0988, 1) C02
000602-00-0991, 1) C02
000602-00-1000, 1) C02
000602-00-1007, 1) C02
000602-00-1012, 1) C02
000602-00-1024, 1) C02
000602-00-1029, 1) C02
000602-00-1030, 1) C02
000602-00-1036, 1) C02
000602-00-1046, 1) C02
000602-00-1048, 1) C02
000602-00-1053, 1) C02
000602-00-1058, 1) C02
000602-00-1063, 1) C02
000602-00-1074, 1) C02
000602-00-1083, 1) C02
000602-00-1088, 1) C02
000602-00-1090, 1) C02
000602-00-1095, 1) C02
000602-00-1097, 1) C02
000602-00-1099, 1) C02
000602-00-1101, 1) C02
000602-00-1105, 1) C02
000602-00-1107, 1) C02
000602-00-1110, 1) C02
000602-00-1117, 1) C02
000602-00-1122, 1) C02
000602-00-1125, 1) C02
000602-00-1131, 1) C02
000602-00-1134, 1) C02
000602-00-1139, 1) C02
000602-00-1141, 1) C02
000602-00-1143, 1) C02
000602-00-1149, 1) C02
000602-00-1152, 1) C02
000602-00-1160, 1) C02
000602-00-1163, 1) C02
000602-00-1166, 1) C02
000602-00-1169, 1) C02
000602-00-1172, 1) C02
000602-00-1175, 1) C02
000602-00-1176, 1) C02
000602-00-1179, 1) C02
000602-00-1182, 1) C02
000602-00-1187, 1) C02
000602-00-1194, 1) C02
000602-00-1200, 1) C02
000602-00-1205, 1) C02
000602-00-1207, 1) C02
000602-00-1209, 1) C02
000602-00-1213, 1) C02
000602-00-1216, 1) C02
000602-00-1220, 1) C02
000602-00-1221, 1) C02
000602-00-1230, 1) C02
000602-00-1235, 1) C02
000602-00-1237, 1) C02
000602-00-1242, 1) C02
000602-00-1245, 1) C02
000602-00-1248, 1) C02
000602-00-1253, 1) C02
000602-00-1257, 1) C02
000602-00-1260, 1) C02
000602-00-1263, 1) C02
000602-00-1270, 1) C02
000602-00-1272, 1) C02
000602-00-1275, 1) C02
000602-00-1278, 1) C02
000602-00-1283, 1) C02
000602-00-1289, 1) C02
000602-00-1292, 1) C02
000602-00-1298, 1) C02
000602-00-1308, 1) C02
000602-00-1313, 1) C02
000602-00-1314, 1) C02
000602-00-1317, 1) C02
000602-00-1323, 1) C02
000602-00-1326, 1) C02
000602-00-1329, 1) C02
000602-00-1332, 1) C02
000602-00-1338, 1) C02
000602-00-1341, 1) C02
000602-00-1346, 1) C02
000602-00-1347, 1) C02
000602-00-1351, 1) C02
000602-00-1353, 1) C02
000602-00-1358, 1) C02
000602-00-1361, 1) C02
000602-00-1367, 1) C02
000602-00-1370, 1) C02
000602-00-1371, 1) C02
000602-00-1374, 1) C02
000602-00-1379, 1) C02
000602-00-1381, 1) C02
000602-00-1385, 1) C02
000602-00-1388, 1) C02
000602-00-1391, 1) C02
000602-00-1394, 1) C02
000602-00-1409, 1) C02
000602-00-1411, 1) C02
000602-00-1420, 1) C02
000602-00-1422, 1) C02
000602-00-1430, 1) C02
000602-00-1432, 1) C02
000602-00-1442, 1) C02
000602-00-1451, 1) C02
000602-00-1452, 1) C02
000602-00-1457, 1) C02
000602-00-1460, 1) C02
000602-00-1461, 1) C02
000602-00-1467, 1) C02
000602-00-1472, 1) C02
000602-00-1480, 1) C02
000602-00-1483, 1) C02
000602-00-1489, 1) C02
000602-00-1493, 1) C02
000602-00-1497, 1) C02
000602-00-1504, 1) C02
000602-00-1509, 1) C02
000602-00-1527, 1) C02
000602-00-1528, 1) C02
000602-00-1532, 1) C02
000602-00-1544, 1) C02
000602-00-1549, 1) C02
000602-00-1555, 1) C02
000602-00-1558, 1) C02
000602-00-1563, 1) C02
000602-00-1573, 1) C02
000602-00-1580, 1) C02
000602-00-1582, 1) C02
000602-00-1588, 1) C02
000602-00-1593, 1) C02
000602-00-1596, 1) C02
000602-00-1599, 1) C02
000602-00-1602, 1) C02
000602-00-1604, 1) C02
000602-00-1609, 1) C02
000602-00-1614, 1) C02
000602-00-1622, 1) C02
000602-00-1624, 1) C02
000602-00-1628, 1) C02
000602-00-1640, 1) C02
000602-00-1644, 1) C02
000602-00-1645, 1) C02
000602-00-1648, 1) C02
000602-00-1656, 1) C02
000602-00-1659, 1) C02
000602-00-1661, 1) C02
000602-00-1664, 1) C02
000602-00-1672, 1) C02
000602-00-1675, 1) C02
000602-00-1692, 1) C02
000602-00-1695, 1) C02
000602-00-1698, 1) C02
000602-00-1701, 1) C02
000602-00-1707, 1) C02
000602-00-1710, 1) C02
000602-00-1713, 1) C02
000602-00-1721, 1) C02
000602-00-1729, 1) C02
000602-00-1734, 1) C02
000602-00-1739, 1) C02
000602-00-1740, 1) C02
000602-00-1744, 1) C02
000602-00-1752, 1) C02
000602-00-1755, 1) C02
000602-00-1758, 1) C02
000602-00-1761, 1) C02
000602-00-1767, 1) C02
000602-00-1770, 1) C02
000602-00-1782, 1) C02
000602-00-1785, 1) C02
000602-00-1793, 1) C02
000602-00-1794, 1) C02
000602-00-1807, 1) C02
000602-00-1811, 1) C02
000602-00-1813, 1) C02
000602-00-1819, 1) C02
000602-00-1823, 1) C02
000602-00-1826, 1) C02
000602-00-1834, 1) C02
000602-00-1842, 1) C02
000602-00-1850, 1) C02
000602-00-1851, 1) C02
000602-00-1856, 1) C02
000602-00-1860, 1) C02
000602-00-1879, 1) C02
000602-00-1889, 1) C02
000602-00-1890, 1) C02
000602-00-1897, 1) C02
000602-00-1899, 1) C02
000602-00-1902, 1) C02
000602-00-1907, 1) C02
000602-00-1912, 1) C02
000602-00-1916, 1) C02
000602-00-1917, 1) C02
000602-00-1922, 1) C02
000602-00-1924, 1) C02
000602-00-1928, 1) C02
000602-00-1930, 1) C02
000602-00-1936, 1) C02
000602-00-1937, 1) C02
000602-00-1945, 1) C02
000602-00-1952, 1) C02
000602-00-1956, 1) C02
000602-00-1961, 1) C02
000602-00-1964, 1) C02
000602-00-1967, 1) C02
000602-00-1972, 1) C02
000602-00-1973, 1) C02
000602-00-1978, 1) C02
000602-00-1982, 1) C02
000602-00-1986, 1) C02
000602-00-1990, 1) C02
000602-00-1996, 1) C02
000602-00-2002, 1) C02
000602-00-2006, 1) C02
000701-00-0009, 1) C02
000701-00-0015, 1) C02
000701-00-0019, 1) C02
000701-00-0024, 1) C02
000701-00-0025, 1) C02
000701-00-0029, 1) C02
000701-00-0033, 1) C02
000701-00-0035, 1) C02
000701-00-0049, 1) C02
000701-00-0052, 1) C02
000701-00-0056, 1) C02
000701-00-0059, 1) C02
000701-00-0063, 1) C02
000701-00-0066, 1) C02
000701-00-0073, 1) C02
000701-00-0078, 1) C02
000701-00-0087, 1) C02
000701-00-0090, 1) C02
000701-00-0104, 1) C02
000701-00-0110, 1) C02
000701-00-0117, 1) C02
000701-00-0120, 1) C02
000701-00-0127, 1) C02
000701-00-0145, 1) C02
000701-00-0148, 1) C02
000701-00-0155, 1) C02
000701-00-0156, 1) C02
000701-00-0159, 1) C02
000701-00-0163, 1) C02
000701-00-0168, 1) C02
000701-00-0173, 1) C02
000701-00-0174, 1) C02
000701-00-0178, 1) C02
000701-00-0187, 1) C02
000701-00-0189, 1) C02
000701-00-0198, 1) C02
000701-00-0203, 1) C02
000701-00-0210, 1) C02
000701-00-0219, 1) C02
000701-00-0222, 1) C02
000701-00-0227, 1) C02
000701-00-0235, 1) C02
000701-00-0237, 1) C02
000701-00-0243, 1) C02
000701-00-0248, 1) C02
000701-00-0250, 1) C02
000701-00-0254, 1) C02
000701-00-0258, 1) C02
000701-00-0263, 1) C02
000701-00-0267, 1) C02
000701-00-0269, 1) C02
000701-00-0274, 1) C02
000701-00-0277, 1) C02
000701-00-0279, 1) C02
000701-00-0281, 1) C02
000701-00-0285, 1) C02
000701-00-0287, 1) C02
000701-00-0293, 1) C02
000701-00-0298, 1) C02
000701-00-0299, 1) C02
000701-00-0305, 1) C02
000701-00-0310, 1) C02
000701-00-0313, 1) C02
000701-00-0316, 1) C02
000701-00-0318, 1) C02
000701-00-0323, 1) C02
000701-00-0330, 1) C02
000701-00-0332, 1) C02
000701-00-0337, 1) C02
000701-00-0340, 1) C02
000701-00-0346, 1) C02
000701-00-0352, 1) C02
000701-00-0354, 1) C02
000701-00-0356, 1) C02
000701-00-0359, 1) C02
000701-00-0364, 1) C02
000701-00-0365, 1) C02
000701-00-0368, 1) C02
000701-00-0372, 1) C02
000701-00-0376, 1) C02
000701-00-0388, 1) C02
000701-00-0390, 1) C02
000701-00-0392, 1) C02
000701-00-0396, 1) C02
000701-00-0401, 1) C02
000701-00-0405, 1) C02
000701-00-0412, 1) C02
000701-00-0417, 1) C02
000701-00-0427, 1) C02
000701-00-0434, 1) C02
000701-00-0438, 1) C02
000701-00-0439, 1) C02
000701-00-0444, 1) C02
000701-00-0451, 1) C02
000701-00-0454, 1) C02
000701-00-0458, 1) C02
000701-00-0462, 1) C02
000701-00-0467, 1) C02
000701-00-0471, 1) C02
000701-00-0472, 1) C02
000701-00-0475, 1) C02
000701-00-0482, 1) C02
000701-00-0486, 1) C02
000701-00-0488, 1) C02
000701-00-0494, 1) C02
000701-00-0496, 1) C02
000701-00-0499, 1) C02
000701-00-0503, 1) C02
000701-00-0506, 1) C02
000701-00-0512, 1) C02
000701-00-0514, 1) C02
000701-00-0517, 1) C02
000701-00-0520, 1) C02
000701-00-0527, 1) C02
000701-00-0531, 1) C02
000701-00-0545, 1) C02
000701-00-0548, 1) C02
000701-00-0555, 1) C02
000701-00-0558, 1) C02
000701-00-0560, 1) C02
000701-00-0562, 1) C02
000701-00-0567, 1) C02
000701-00-0570, 1) C02
000701-00-0571, 1) C02
000701-00-0574, 1) C02
000701-00-0582, 1) C02
000701-00-0589, 1) C02
000701-00-0592, 1) C02
000701-00-0597, 1) C02
000701-00-0600, 1) C02
000701-00-0603, 1) C02
000701-00-0604, 1) C02
000701-00-0606, 1) C02
000701-00-0610, 1) C02
000701-00-0614, 1) C02
000701-00-0628, 1) C02
000701-00-0632, 1) C02
000701-00-0635, 1) C02
000701-00-0642, 1) C02
000701-00-0644, 1) C02
000701-00-0652, 1) C02
000701-00-0657, 1) C02
000701-00-0666, 1) C02
000701-00-0672, 1) C02
000701-00-0682, 1) C02
000701-00-0696, 1) C02
000701-00-0699, 1) C02
000701-00-0700, 1) C02
000701-00-0705, 1) C02
000701-00-0719, 1) C02
000701-00-0723, 1) C02
000701-00-0727, 1) C02
000701-00-0730, 1) C02
000701-00-0744, 1) C02
000701-00-0746, 1) C02
000701-00-0750, 1) C02
000701-00-0751, 1) C02
000701-00-0763, 1) C02
000701-00-0765, 1) C02
000701-00-0768, 1) C02
000701-00-0772, 1) C02
000701-00-0774, 1) C02
000701-00-0776, 1) C02
000701-00-0780, 1) C02
000701-00-0784, 1) C02
000701-00-0786, 1) C02
000701-00-0789, 1) C02
000701-00-0792, 1) C02
000701-00-0794, 1) C02
000701-00-0799, 1) C02
000701-00-0800, 1) C02
000701-00-0807, 1) C02
000701-00-0809, 1) C02
000701-00-0813, 1) C02
000701-00-0815, 1) C02
000701-00-0834, 1) C02
000701-00-0846, 1) C02
000701-00-0849, 1) C02
000701-00-0853, 1) C02
000701-00-0855, 1) C02
000701-00-0858, 1) C02
000701-00-0861, 1) C02
000701-00-0877, 1) C02
000701-00-0879, 1) C02
000701-00-0886, 1) C02
000701-00-0887, 1) C02
000701-00-0891, 1) C02
000701-00-0894, 1) C02
000701-00-0907, 1) C02
000701-00-0910, 1) C02
000701-00-0912, 1) C02
000701-00-0914, 1) C02
000701-00-0920, 1) C02
000701-00-0927, 1) C02
000701-00-0931, 1) C02
000701-00-0935, 1) C02
000701-00-0938, 1) C02
000701-00-0942, 1) C02
000701-00-0944, 1) C02
000701-00-0948, 1) C02
000701-00-0949, 1) C02
000701-00-0952, 1) C02
000701-00-0957, 1) C02
000701-00-0960, 1) C02
000701-00-0964, 1) C02
000701-00-0975, 1) C02
000701-00-0992, 1) C02
000701-00-0995, 1) C02
000701-00-1006, 1) C02
000701-00-1011, 1) C02
000701-00-1013, 1) C02
000701-00-1016, 1) C02
000701-00-1020, 1) C02
000701-00-1023, 1) C02
000701-00-1030, 1) C02
000701-00-1034, 1) C02
000701-00-1037, 1) C02
000701-00-1050, 1) C02
000701-00-1059, 1) C02
000701-00-1061, 1) C02
000701-00-1064, 1) C02
000701-00-1066, 1) C02
000701-00-1074, 1) C02
000701-00-1075, 1) C02
000701-00-1080, 1) C02
000701-00-1082, 1) C02
000701-00-1089, 1) C02
000701-00-1091, 1) C02
000701-00-1093, 1) C02
000701-00-1096, 1) C02
000701-00-1104, 1) C02
000701-00-1110, 1) C02
000701-00-1116, 1) C02
000701-00-1117, 1) C02
000701-00-1121, 1) C02
000701-00-1134, 1) C02
000701-00-1137, 1) C02
000701-00-1141, 1) C02
000701-00-1144, 1) C02
000701-00-1148, 1) C02
000701-00-1152, 1) C02
000701-00-1156, 1) C02
000701-00-1159, 1) C02
000701-00-1165, 1) C02
000701-00-1169, 1) C02
000701-00-1170, 1) C02
000701-00-1173, 1) C02
000701-00-1176, 1) C02
000701-00-1178, 1) C02
000701-00-1181, 1) C02
000701-00-1187, 1) C02
000701-00-1191, 1) C02
000701-00-1192, 1) C02
000701-00-1211, 1) C02
000701-00-1214, 1) C02
000701-00-1221, 1) C02
000701-00-1224, 1) C02
000701-00-1226, 1) C02
000701-00-1235, 1) C02
000701-00-1236, 1) C02
000701-00-1248, 1) C02
000701-00-1251, 1) C02
000701-00-1253, 1) C02
000701-00-1263, 1) C02
000701-00-1267, 1) C02
000701-00-1270, 1) C02
000701-00-1273, 1) C02
000701-00-1277, 1) C02
000701-00-1281, 1) C02
000701-00-1288, 1) C02
000701-00-1291, 1) C02
000701-00-1293, 1) C02
000701-00-1296, 1) C02
000701-00-1304, 1) C02
000701-00-1307, 1) C02
000701-00-1319, 1) C02
000701-00-1336, 1) C02
000701-00-1338, 1) C02
000701-00-1343, 1) C02
000701-00-1346, 1) C02
000701-00-1350, 1) C02
000701-00-1353, 1) C02
000701-00-1357, 1) C02
000701-00-1362, 1) C02
000701-00-1365, 1) C02
000701-00-1368, 1) C02
000701-00-1370, 1) C02
000701-00-1374, 1) C02
000701-00-1376, 1) C02
000701-00-1384, 1) C02
000701-00-1386, 1) C02
000701-00-1389, 1) C02
000701-00-1390, 1) C02
000701-00-1392, 1) C02
000701-00-1401, 1) C02
000701-00-1405, 1) C02
000701-00-1408, 1) C02
000701-00-1410, 1) C02
000701-00-1414, 1) C02
000701-00-1418, 1) C02
000701-00-1434, 1) C02
000701-00-1440, 1) C02
000701-00-1447, 1) C02
000701-00-1450, 1) C02
000701-00-1452, 1) C02
000701-00-1461, 1) C02
000701-00-1468, 1) C02
000701-00-1470, 1) C02
000701-00-1475, 1) C02
000701-00-1477, 1) C02
000701-00-1481, 1) C02
000701-00-1487, 1) C02
000701-00-1489, 1) C02
000701-00-1492, 1) C02
000701-00-1495, 1) C02
000701-00-1497, 1) C02
000701-00-1502, 1) C02
000701-00-1510, 1) C02
000701-00-1519, 1) C02
000701-00-1521, 1) C02
000701-00-1527, 1) C02
000701-00-1534, 1) C02
000701-00-1547, 1) C02
000701-00-1554, 1) C02
000701-00-1556, 1) C02
000701-00-1561, 1) C02
000701-00-1569, 1) C02
000701-00-1573, 1) C02
000701-00-1580, 1) C02
000701-00-1583, 1) C02
000701-00-1587, 1) C02
000701-00-1591, 1) C02
000701-00-1595, 1) C02
000701-00-1597, 1) C02
000701-00-1600, 1) C02
000701-00-1605, 1) C02
000701-00-1619, 1) C02
000701-00-1623, 1) C02
000701-00-1630, 1) C02
000701-00-1632, 1) C02
000701-00-1636, 1) C02
000701-00-1638, 1) C02
000701-00-1641, 1) C02
000701-00-1648, 1) C02
000701-00-1655, 1) C02
000701-00-1662, 1) C02
000701-00-1667, 1) C02
000701-00-1680, 1) C02
000701-00-1683, 1) C02
000701-00-1687, 1) C02
000701-00-1691, 1) C02
000701-00-1698, 1) C02
000701-00-1701, 1) C02
000701-00-1704, 1) C02
000701-00-1711, 1) C02
000701-00-1714, 1) C02
000701-00-1715, 1) C02
000701-00-1723, 1) C02
000701-00-1730, 1) C02
000701-00-1733, 1) C02
000701-00-1737, 1) C02
000701-00-1739, 1) C02
000701-00-1743, 1) C02
000701-00-1750, 1) C02
000701-00-1753, 1) C02
000701-00-1754, 1) C02
000701-00-1758, 1) C02
000701-00-1773, 1) C02
000701-00-1777, 1) C02
000701-00-1778, 1) C02
000701-00-1782, 1) C02
000701-00-1797, 1) C02
000701-00-1801, 1) C02
000701-00-1802, 1) C02
000701-00-1807, 1) C02
000701-00-1811, 1) C02
000701-00-1819, 1) C02
000701-00-1820, 1) C02
000701-00-1825, 1) C02
000701-00-1828, 1) C02
