ballotID,rank1,rank2,rank3,rank4
18197,skipped,skipped,skipped,skipped
18198,skipped,skipped,skipped,skipped
18199,skipped,skipped,skipped,skipped
18200,skipped,skipped,skipped,skipped
18201,skipped,skipped,skipped,skipped
18202,skipped,skipped,skipped,skipped
18203,skipped,skipped,skipped,skipped
18204,skipped,skipped,skipped,skipped
18205,DEAN PRESTON,VALLIE BROWN,skipped,skipped
18206,DEAN PRESTON,NOMVULA O'MEARA,skipped,skipped
18207,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN
18208,VALLIE BROWN,skipped,skipped,skipped
18209,skipped,skipped,skipped,skipped
18210,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM,VALLIE BROWN
18211,DEAN PRESTON,skipped,skipped,skipped
18212,DEAN PRESTON,skipped,skipped,skipped
18213,VALLIE BROWN,DEAN PRESTON,skipped,skipped
18214,DEAN PRESTON,skipped,skipped,skipped
18215,VALLIE BROWN,skipped,skipped,skipped
18216,DEAN PRESTON,skipped,skipped,skipped
18217,DEAN PRESTON,skipped,skipped,skipped
18218,VALLIE BROWN,DEAN PRESTON,skipped,skipped
18219,DEAN PRESTON,VALLIE BROWN,skipped,skipped
18220,skipped,skipped,skipped,skipped
18221,skipped,skipped,skipped,skipped
18222,skipped,skipped,skipped,skipped
18223,skipped,skipped,skipped,skipped
18224,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM,skipped
18225,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA,DEAN PRESTON
18226,DEAN PRESTON,skipped,skipped,skipped
18227,skipped,skipped,skipped,skipped
18228,skipped,skipped,skipped,skipped
18229,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN
18230,skipped,skipped,skipped,skipped
18231,DEAN PRESTON,skipped,skipped,skipped
18232,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
18233,skipped,skipped,skipped,skipped
18234,DEAN PRESTON,VALLIE BROWN,skipped,skipped
18235,DEAN PRESTON,skipped,skipped,skipped
18236,skipped,skipped,skipped,skipped
18237,DEAN PRESTON,skipped,skipped,skipped
18238,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN
18239,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM,VALLIE BROWN
18240,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN
18241,VALLIE BROWN,DEAN PRESTON,skipped,skipped
18242,NOMVULA O'MEARA,VALLIE BROWN,DEAN PRESTON,RYAN LAM
18243,VALLIE BROWN,NOMVULA O'MEARA,RYAN LAM,DEAN PRESTON
18244,DEAN PRESTON,VALLIE BROWN,skipped,skipped
18245,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON
18246,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA,DEAN PRESTON
18247,VALLIE BROWN,skipped,skipped,skipped
18248,DEAN PRESTON,VALLIE BROWN,skipped,skipped
18249,DEAN PRESTON,skipped,skipped,skipped
18250,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,skipped
18251,VALLIE BROWN,NOMVULA O'MEARA,RYAN LAM,DEAN PRESTON
18252,skipped,skipped,skipped,skipped
18253,DEAN PRESTON,skipped,skipped,skipped
18254,DEAN PRESTON,VALLIE BROWN,NOMVULA O'MEARA,NOMVULA O'MEARA
18255,VALLIE BROWN,skipped,skipped,skipped
18256,VALLIE BROWN,skipped,skipped,skipped
18257,VALLIE BROWN,skipped,skipped,skipped
18258,VALLIE BROWN,DEAN PRESTON,skipped,skipped
18259,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN
18260,DEAN PRESTON,skipped,skipped,skipped
18261,VALLIE BROWN,DEAN PRESTON,skipped,skipped
18262,VALLIE BROWN,NOMVULA O'MEARA,skipped,skipped
18263,VALLIE BROWN,skipped,skipped,skipped
18264,DEAN PRESTON,skipped,skipped,skipped
18265,RYAN LAM,VALLIE BROWN,NOMVULA O'MEARA,DEAN PRESTON
18266,VALLIE BROWN,DEAN PRESTON,skipped,skipped
18267,DEAN PRESTON,skipped,skipped,skipped
18268,VALLIE BROWN,skipped,skipped,skipped
18269,DEAN PRESTON,skipped,skipped,skipped
18270,VALLIE BROWN,DEAN PRESTON,skipped,skipped
18271,VALLIE BROWN,skipped,skipped,skipped
18272,DEAN PRESTON,VALLIE BROWN,NOMVULA O'MEARA,RYAN LAM
18273,VALLIE BROWN,skipped,skipped,skipped
18274,DEAN PRESTON,VALLIE BROWN,skipped,skipped
18275,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM,skipped
18276,DEAN PRESTON,VALLIE BROWN,skipped,skipped
18277,VALLIE BROWN,skipped,skipped,skipped
18278,VALLIE BROWN,DEAN PRESTON,skipped,skipped
18279,DEAN PRESTON,skipped,skipped,skipped
18280,DEAN PRESTON,VALLIE BROWN,skipped,skipped
18281,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
18282,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM,VALLIE BROWN
18283,VALLIE BROWN,DEAN PRESTON,skipped,skipped
18284,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA,DEAN PRESTON
18285,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA,DEAN PRESTON
18286,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN
18287,DEAN PRESTON,skipped,skipped,skipped
18288,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
18289,DEAN PRESTON,skipped,skipped,skipped
18290,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM,skipped
18291,DEAN PRESTON,VALLIE BROWN,skipped,skipped
18292,DEAN PRESTON,skipped,skipped,skipped
18293,DEAN PRESTON,skipped,skipped,skipped
18294,DEAN PRESTON,skipped,skipped,skipped
18295,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM,skipped
18296,VALLIE BROWN,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM
18297,VALLIE BROWN,skipped,skipped,skipped
18298,DEAN PRESTON,skipped,skipped,skipped
18299,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
18300,VALLIE BROWN,skipped,skipped,skipped
18301,VALLIE BROWN,NOMVULA O'MEARA,skipped,skipped
18302,VALLIE BROWN,skipped,skipped,skipped
18303,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN
18304,VALLIE BROWN,DEAN PRESTON,skipped,skipped
18305,VALLIE BROWN,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM
18306,VALLIE BROWN,DEAN PRESTON,skipped,skipped
18307,DEAN PRESTON,VALLIE BROWN,skipped,skipped
18308,DEAN PRESTON,skipped,skipped,skipped
18309,VALLIE BROWN,NOMVULA O'MEARA,RYAN LAM,DEAN PRESTON
18310,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
18311,VALLIE BROWN,skipped,skipped,skipped
18312,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN
18313,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN
18314,VALLIE BROWN,DEAN PRESTON,skipped,skipped
18315,VALLIE BROWN,skipped,skipped,skipped
18316,RYAN LAM,VALLIE BROWN,skipped,skipped
18317,DEAN PRESTON,VALLIE BROWN,skipped,skipped
18318,VALLIE BROWN,RYAN LAM,DEAN PRESTON,NOMVULA O'MEARA
18319,VALLIE BROWN,skipped,skipped,skipped
18320,VALLIE BROWN,DEAN PRESTON,RYAN LAM,skipped
18321,DEAN PRESTON,skipped,skipped,skipped
18322,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
18323,DEAN PRESTON,skipped,skipped,skipped
18324,VALLIE BROWN,skipped,skipped,skipped
18325,DEAN PRESTON,VALLIE BROWN,skipped,skipped
18326,DEAN PRESTON,skipped,skipped,skipped
18327,DEAN PRESTON,skipped,skipped,skipped
18328,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA,DEAN PRESTON
18329,VALLIE BROWN,NOMVULA O'MEARA,RYAN LAM,DEAN PRESTON
18330,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA,DEAN PRESTON
18331,VALLIE BROWN,skipped,skipped,skipped
18332,VALLIE BROWN,DEAN PRESTON,skipped,skipped
18333,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM,skipped
18334,VALLIE BROWN,skipped,skipped,skipped
18335,DEAN PRESTON,skipped,skipped,skipped
18336,DEAN PRESTON,skipped,skipped,skipped
18337,DEAN PRESTON,VALLIE BROWN,skipped,skipped
18338,VALLIE BROWN,skipped,skipped,skipped
18339,VALLIE BROWN,DEAN PRESTON,RYAN LAM,skipped
18340,DEAN PRESTON,VALLIE BROWN,NOMVULA O'MEARA,RYAN LAM
18341,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA,skipped
18342,DEAN PRESTON,skipped,skipped,skipped
18343,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
18344,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
18345,DEAN PRESTON,VALLIE BROWN,NOMVULA O'MEARA,RYAN LAM
18346,DEAN PRESTON,VALLIE BROWN,skipped,skipped
18347,DEAN PRESTON,skipped,skipped,skipped
18348,VALLIE BROWN,skipped,skipped,skipped
18349,DEAN PRESTON,RYAN LAM,skipped,skipped
18350,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
18351,VALLIE BROWN,skipped,skipped,skipped
18352,DEAN PRESTON,skipped,skipped,skipped
18353,DEAN PRESTON,VALLIE BROWN,skipped,skipped
18354,DEAN PRESTON,skipped,skipped,skipped
18355,DEAN PRESTON,skipped,skipped,skipped
18356,DEAN PRESTON,skipped,skipped,skipped
18357,VALLIE BROWN,skipped,skipped,skipped
18358,DEAN PRESTON,skipped,skipped,skipped
18359,DEAN PRESTON,skipped,skipped,skipped
18360,DEAN PRESTON,skipped,skipped,skipped
18361,DEAN PRESTON,NOMVULA O'MEARA,skipped,skipped
18362,VALLIE BROWN,DEAN PRESTON,skipped,skipped
18363,DEAN PRESTON,skipped,skipped,skipped
18364,DEAN PRESTON,VALLIE BROWN,skipped,skipped
18365,DEAN PRESTON,VALLIE BROWN,skipped,skipped
18366,DEAN PRESTON,skipped,skipped,skipped
18367,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
18368,VALLIE BROWN,DEAN PRESTON,skipped,skipped
18369,DEAN PRESTON,skipped,skipped,skipped
18370,DEAN PRESTON,skipped,skipped,skipped
18371,VALLIE BROWN,DEAN PRESTON,skipped,skipped
18372,VALLIE BROWN,RYAN LAM,DEAN PRESTON,NOMVULA O'MEARA
18373,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
18374,VALLIE BROWN,DEAN PRESTON,skipped,skipped
18375,skipped,skipped,skipped,skipped
18376,DEAN PRESTON,skipped,skipped,skipped
18377,VALLIE BROWN,skipped,skipped,skipped
18378,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA,DEAN PRESTON
18379,VALLIE BROWN,DEAN PRESTON,skipped,skipped
18380,DEAN PRESTON,skipped,skipped,skipped
18381,VALLIE BROWN,skipped,skipped,skipped
18382,VALLIE BROWN,skipped,skipped,skipped
18383,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
18384,VALLIE BROWN,skipped,skipped,skipped
18385,DEAN PRESTON,skipped,skipped,skipped
18386,DEAN PRESTON,skipped,skipped,skipped
18387,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,skipped
18388,DEAN PRESTON,skipped,skipped,skipped
18389,DEAN PRESTON,skipped,skipped,skipped
18390,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
18391,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
18392,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA,DEAN PRESTON
18393,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN
18394,RYAN LAM,skipped,skipped,skipped
18395,RYAN LAM,DEAN PRESTON,NOMVULA O'MEARA,VALLIE BROWN
18396,DEAN PRESTON,skipped,skipped,skipped
18397,VALLIE BROWN,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM
18398,DEAN PRESTON,skipped,skipped,skipped
18399,VALLIE BROWN,skipped,skipped,skipped
18400,VALLIE BROWN,skipped,skipped,skipped
18401,VALLIE BROWN,VALLIE BROWN,VALLIE BROWN,skipped
18402,DEAN PRESTON,skipped,skipped,skipped
18403,DEAN PRESTON,VALLIE BROWN,RYAN LAM,skipped
18404,DEAN PRESTON,skipped,skipped,skipped
18405,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA,skipped
18406,VALLIE BROWN,skipped,skipped,skipped
18407,VALLIE BROWN,skipped,skipped,skipped
18408,DEAN PRESTON,skipped,skipped,skipped
18409,DEAN PRESTON,skipped,skipped,skipped
18410,VALLIE BROWN,skipped,skipped,skipped
18411,VALLIE BROWN,skipped,skipped,skipped
18412,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA,DEAN PRESTON
18413,DEAN PRESTON,VALLIE BROWN,skipped,skipped
18414,VALLIE BROWN,DEAN PRESTON,skipped,skipped
18415,DEAN PRESTON,skipped,skipped,skipped
18416,VALLIE BROWN,RYAN LAM,DEAN PRESTON,skipped
18417,VALLIE BROWN,NOMVULA O'MEARA,RYAN LAM,skipped
18418,VALLIE BROWN,skipped,skipped,skipped
18419,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN
18420,DEAN PRESTON,skipped,skipped,skipped
18421,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
18422,DEAN PRESTON,skipped,skipped,skipped
18423,DEAN PRESTON,VALLIE BROWN,skipped,skipped
18424,VALLIE BROWN,DEAN PRESTON,skipped,skipped
18425,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
18426,VALLIE BROWN,skipped,skipped,skipped
18427,DEAN PRESTON,skipped,skipped,skipped
18428,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
18429,DEAN PRESTON,NOMVULA O'MEARA,skipped,skipped
18430,DEAN PRESTON,VALLIE BROWN,skipped,skipped
18431,DEAN PRESTON,skipped,skipped,skipped
18432,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
18433,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN
18434,DEAN PRESTON,skipped,skipped,skipped
18435,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
18436,VALLIE BROWN,DEAN PRESTON,skipped,skipped
18437,DEAN PRESTON,VALLIE BROWN,RYAN LAM,skipped
18438,DEAN PRESTON,VALLIE BROWN,skipped,skipped
18439,DEAN PRESTON,VALLIE BROWN,NOMVULA O'MEARA,skipped
18440,VALLIE BROWN,skipped,skipped,skipped
18441,VALLIE BROWN,DEAN PRESTON,skipped,skipped
18442,RYAN LAM,VALLIE BROWN,skipped,skipped
18443,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM,VALLIE BROWN
18444,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,skipped
18445,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA,DEAN PRESTON
18446,DEAN PRESTON,VALLIE BROWN,skipped,skipped
18447,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM,VALLIE BROWN
18448,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON
18449,DEAN PRESTON,VALLIE BROWN,skipped,skipped
18450,DEAN PRESTON,VALLIE BROWN,skipped,skipped
18451,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA,DEAN PRESTON
18452,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,skipped
18453,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA,DEAN PRESTON
18454,DEAN PRESTON,VALLIE BROWN,NOMVULA O'MEARA,RYAN LAM
18455,VALLIE BROWN,DEAN PRESTON,skipped,skipped
18456,VALLIE BROWN,DEAN PRESTON,skipped,skipped
18457,VALLIE BROWN,skipped,skipped,DEAN PRESTON
18458,DEAN PRESTON,RYAN LAM,VALLIE BROWN,NOMVULA O'MEARA
18459,VALLIE BROWN,DEAN PRESTON,skipped,skipped
18460,VALLIE BROWN,skipped,skipped,skipped
18461,VALLIE BROWN,skipped,skipped,skipped
18462,DEAN PRESTON,skipped,skipped,skipped
18463,DEAN PRESTON,skipped,skipped,skipped
18464,DEAN PRESTON,VALLIE BROWN,NOMVULA O'MEARA,skipped
18465,DEAN PRESTON,skipped,skipped,skipped
18466,VALLIE BROWN,RYAN LAM,DEAN PRESTON,NOMVULA O'MEARA
18467,VALLIE BROWN,skipped,skipped,skipped
18468,DEAN PRESTON,skipped,skipped,skipped
18469,VALLIE BROWN,skipped,skipped,skipped
18470,VALLIE BROWN,skipped,skipped,skipped
18471,VALLIE BROWN,DEAN PRESTON,skipped,skipped
18472,VALLIE BROWN,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM
18473,VALLIE BROWN,skipped,skipped,skipped
18474,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA,DEAN PRESTON
18475,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
18476,DEAN PRESTON,VALLIE BROWN,skipped,skipped
18477,DEAN PRESTON,skipped,skipped,skipped
18478,DEAN PRESTON,skipped,skipped,skipped
18479,VALLIE BROWN,DEAN PRESTON,skipped,skipped
18480,VALLIE BROWN,skipped,skipped,skipped
18481,DEAN PRESTON,skipped,skipped,skipped
18482,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
18483,VALLIE BROWN,DEAN PRESTON,skipped,skipped
18484,DEAN PRESTON,VALLIE BROWN,skipped,skipped
18485,NOMVULA O'MEARA,RYAN LAM,DEAN PRESTON,skipped
18486,NOMVULA O'MEARA,skipped,skipped,skipped
18487,DEAN PRESTON,VALLIE BROWN,skipped,skipped
18488,DEAN PRESTON,skipped,skipped,skipped
18489,DEAN PRESTON,skipped,skipped,skipped
18490,skipped,skipped,skipped,skipped
18491,skipped,skipped,skipped,skipped
18492,DEAN PRESTON,skipped,skipped,skipped
18493,VALLIE BROWN,DEAN PRESTON,skipped,skipped
18494,skipped,skipped,skipped,skipped
18495,DEAN PRESTON,RYAN LAM,skipped,skipped
18496,VALLIE BROWN,NOMVULA O'MEARA,RYAN LAM,DEAN PRESTON
18497,DEAN PRESTON,skipped,skipped,skipped
18498,DEAN PRESTON,skipped,skipped,skipped
18499,DEAN PRESTON,skipped,skipped,skipped
18500,DEAN PRESTON,VALLIE BROWN,skipped,skipped
18501,VALLIE BROWN,skipped,RYAN LAM,skipped
18502,skipped,skipped,skipped,skipped
18503,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM,VALLIE BROWN
18504,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,skipped
18505,VALLIE BROWN,NOMVULA O'MEARA,RYAN LAM,skipped
18506,DEAN PRESTON,skipped,skipped,skipped
18507,DEAN PRESTON,skipped,skipped,skipped
18508,VALLIE BROWN,NOMVULA O'MEARA,RYAN LAM,DEAN PRESTON
18509,DEAN PRESTON,RYAN LAM,VALLIE BROWN,skipped
18510,DEAN PRESTON,skipped,skipped,skipped
18511,VALLIE BROWN,skipped,skipped,skipped
18512,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,skipped
18513,VALLIE BROWN,skipped,skipped,skipped
18514,DEAN PRESTON,RYAN LAM,VALLIE BROWN,NOMVULA O'MEARA
18515,VALLIE BROWN,skipped,skipped,skipped
18516,RYAN LAM,DEAN PRESTON,skipped,skipped
18517,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM,skipped
18518,VALLIE BROWN,skipped,skipped,skipped
18519,DEAN PRESTON,skipped,skipped,skipped
18520,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA,DEAN PRESTON
18521,DEAN PRESTON,skipped,skipped,skipped
18522,VALLIE BROWN,skipped,skipped,skipped
18523,VALLIE BROWN,skipped,skipped,skipped
18524,VALLIE BROWN,skipped,skipped,skipped
18525,VALLIE BROWN,NOMVULA O'MEARA,RYAN LAM,DEAN PRESTON
18526,VALLIE BROWN,DEAN PRESTON,skipped,skipped
18527,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,skipped
18528,VALLIE BROWN,DEAN PRESTON,skipped,skipped
18529,DEAN PRESTON,skipped,skipped,skipped
18530,DEAN PRESTON,skipped,skipped,skipped
18531,DEAN PRESTON,skipped,skipped,skipped
18532,DEAN PRESTON,NOMVULA O'MEARA,VALLIE BROWN,RYAN LAM
18533,VALLIE BROWN,skipped,skipped,skipped
18534,VALLIE BROWN,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM
18535,DEAN PRESTON,VALLIE BROWN,NOMVULA O'MEARA,RYAN LAM
18536,VALLIE BROWN,DEAN PRESTON,skipped,skipped
18537,DEAN PRESTON,skipped,skipped,skipped
18538,DEAN PRESTON,skipped,skipped,skipped
18539,DEAN PRESTON,skipped,skipped,skipped
18540,VALLIE BROWN,skipped,skipped,skipped
18541,VALLIE BROWN,NOMVULA O'MEARA,RYAN LAM,skipped
18542,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,skipped
18543,DEAN PRESTON,VALLIE BROWN,skipped,skipped
18544,DEAN PRESTON,VALLIE BROWN,skipped,skipped
18545,VALLIE BROWN,skipped,skipped,skipped
18546,VALLIE BROWN,skipped,skipped,skipped
18547,VALLIE BROWN,skipped,skipped,skipped
18548,VALLIE BROWN,skipped,skipped,skipped
18549,VALLIE BROWN,RYAN LAM,DEAN PRESTON,skipped
18550,DEAN PRESTON,VALLIE BROWN,NOMVULA O'MEARA,RYAN LAM
18551,DEAN PRESTON,skipped,skipped,skipped
18552,DEAN PRESTON,VALLIE BROWN,skipped,skipped
18553,DEAN PRESTON,NOMVULA O'MEARA,RYAN LAM,VALLIE BROWN
18554,VALLIE BROWN,skipped,skipped,skipped
18555,NOMVULA O'MEARA,VALLIE BROWN,RYAN LAM,DEAN PRESTON
18556,VALLIE BROWN,skipped,skipped,skipped
18557,DEAN PRESTON,skipped,skipped,skipped
18558,RYAN LAM,skipped,skipped,skipped
18559,DEAN PRESTON,skipped,skipped,skipped
18560,DEAN PRESTON,skipped,skipped,skipped
18561,DEAN PRESTON,skipped,skipped,skipped
18562,VALLIE BROWN,skipped,skipped,skipped
18563,DEAN PRESTON,RYAN LAM,VALLIE BROWN,NOMVULA O'MEARA
18564,DEAN PRESTON,skipped,skipped,skipped
18565,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA,skipped
18566,VALLIE BROWN,skipped,skipped,skipped
18567,VALLIE BROWN,skipped,skipped,skipped
18568,VALLIE BROWN,DEAN PRESTON,skipped,skipped
18569,DEAN PRESTON,skipped,skipped,skipped
18570,VALLIE BROWN,NOMVULA O'MEARA,RYAN LAM,DEAN PRESTON
18571,DEAN PRESTON,VALLIE BROWN,skipped,skipped
18572,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA,DEAN PRESTON
18573,VALLIE BROWN,skipped,skipped,skipped
18574,DEAN PRESTON,skipped,skipped,skipped
18575,DEAN PRESTON,skipped,skipped,skipped
18576,VALLIE BROWN,skipped,skipped,skipped
18577,DEAN PRESTON,VALLIE BROWN,skipped,skipped
18578,VALLIE BROWN,skipped,skipped,skipped
18579,VALLIE BROWN,DEAN PRESTON,skipped,skipped
18580,VALLIE BROWN,skipped,skipped,skipped
18581,VALLIE BROWN,skipped,NOMVULA O'MEARA,DEAN PRESTON
18582,DEAN PRESTON,VALLIE BROWN,skipped,skipped
18583,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN
18584,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
18585,VALLIE BROWN,skipped,skipped,skipped
18586,VALLIE BROWN,skipped,skipped,skipped
18587,DEAN PRESTON,VALLIE BROWN,skipped,skipped
18588,skipped,skipped,skipped,skipped
18589,RYAN LAM,NOMVULA O'MEARA,skipped,skipped
18590,DEAN PRESTON,RYAN LAM,skipped,skipped
18591,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
18592,VALLIE BROWN,skipped,skipped,skipped
18593,DEAN PRESTON,skipped,skipped,skipped
18594,VALLIE BROWN,DEAN PRESTON,skipped,skipped
18595,VALLIE BROWN,RYAN LAM,skipped,skipped
18596,VALLIE BROWN,skipped,skipped,skipped
18597,DEAN PRESTON,skipped,skipped,skipped
18598,DEAN PRESTON,skipped,skipped,skipped
18599,DEAN PRESTON,skipped,skipped,skipped
18600,VALLIE BROWN,DEAN PRESTON,skipped,skipped
18601,skipped,skipped,DEAN PRESTON,skipped
18602,DEAN PRESTON,VALLIE BROWN,skipped,skipped
18603,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN
18604,VALLIE BROWN,NOMVULA O'MEARA,RYAN LAM,DEAN PRESTON
18605,VALLIE BROWN,skipped,skipped,skipped
18606,VALLIE BROWN,NOMVULA O'MEARA,DEAN PRESTON,RYAN LAM
18607,DEAN PRESTON,VALLIE BROWN,skipped,skipped
18608,VALLIE BROWN,skipped,skipped,skipped
18609,DEAN PRESTON,NOMVULA O'MEARA,skipped,skipped
18610,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
18611,DEAN PRESTON,skipped,skipped,skipped
18612,VALLIE BROWN,skipped,skipped,skipped
18613,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA,VALLIE BROWN
18614,VALLIE BROWN,NOMVULA O'MEARA,RYAN LAM,skipped
18615,DEAN PRESTON,RYAN LAM,VALLIE BROWN,NOMVULA O'MEARA
18616,VALLIE BROWN,DEAN PRESTON,skipped,skipped
18617,DEAN PRESTON,skipped,skipped,skipped
18618,VALLIE BROWN,skipped,skipped,skipped
18619,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
18620,DEAN PRESTON,skipped,skipped,skipped
18621,VALLIE BROWN,skipped,skipped,skipped
18622,VALLIE BROWN,skipped,skipped,skipped
18623,DEAN PRESTON,VALLIE BROWN,VALLIE BROWN,skipped
18624,DEAN PRESTON,skipped,skipped,skipped
18625,DEAN PRESTON,RYAN LAM,skipped,skipped
18626,DEAN PRESTON,skipped,skipped,skipped
18627,DEAN PRESTON,skipped,skipped,skipped
18628,VALLIE BROWN,skipped,skipped,skipped
18629,DEAN PRESTON,skipped,skipped,skipped
18630,DEAN PRESTON,skipped,skipped,skipped
18631,DEAN PRESTON,skipped,skipped,skipped
18632,DEAN PRESTON,VALLIE BROWN,RYAN LAM,NOMVULA O'MEARA
18633,DEAN PRESTON,skipped,skipped,skipped
18634,DEAN PRESTON,VALLIE BROWN,skipped,skipped
18635,DEAN PRESTON,skipped,skipped,skipped
18636,DEAN PRESTON,VALLIE BROWN,NOMVULA O'MEARA,RYAN LAM
18637,DEAN PRESTON,VALLIE BROWN,skipped,skipped
18638,VALLIE BROWN,skipped,skipped,skipped
18639,DEAN PRESTON,skipped,skipped,skipped
18640,DEAN PRESTON,skipped,skipped,skipped
18641,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
18642,DEAN PRESTON,VALLIE BROWN,skipped,skipped
18643,VALLIE BROWN,DEAN PRESTON,RYAN LAM,NOMVULA O'MEARA
