ballotID,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18
10369,"Davis, Henrietta","Decker, Marjorie C.","Cheung, Leland","Seidel, Sam","Reeves, Kenneth E.","Maher, David P.","Simmons, E. Denise","vanBeuzekom, Minka Y.","Marquardt, Charles J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10370,"Davis, Henrietta","Simmons, E. Denise","Reeves, Kenneth E.","Maher, David P.","Stohlman, Jr., Thomas J.","vanBeuzekom, Minka Y.","Marquardt, Charles J.","Seidel, Sam","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10371,"Davis, Henrietta","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10372,"Stohlman, Jr., Thomas J.","vanBeuzekom, Minka Y.","Cheung, Leland","Williamson, James M.","Moree, Gregg J.","Nelson, Matthew P.","Seidel, Sam","Simmons, E. Denise","Davis, Henrietta","Marquardt, Charles J.","Mello, Gary W.","Maher, David P.","Decker, Marjorie C.","Ward, Larry W.","Reeves, Kenneth E.","Toomey, Jr., Timothy J.","Pascual, Jamake","Kelley, Craig A."
10373,"Toomey, Jr., Timothy J.","Cheung, Leland","Davis, Henrietta","Decker, Marjorie C.","Ward, Larry W.","Simmons, E. Denise","Reeves, Kenneth E.","Maher, David P.","vanBeuzekom, Minka Y.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10374,"Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10375,"Decker, Marjorie C.","Ward, Larry W.","Marquardt, Charles J.","Davis, Henrietta","vanBeuzekom, Minka Y.","Moree, Gregg J.","Nelson, Matthew P.","Reeves, Kenneth E.","Simmons, E. Denise","Stohlman, Jr., Thomas J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10376,"Davis, Henrietta","Cheung, Leland","Nelson, Matthew P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10377,"Simmons, E. Denise","Decker, Marjorie C.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10378,"Toomey, Jr., Timothy J.","Maher, David P.","Cheung, Leland","Davis, Henrietta","Decker, Marjorie C.","Kelley, Craig A.","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10379,"Davis, Henrietta","Nelson, Matthew P.","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10380,"Decker, Marjorie C.","Reeves, Kenneth E.","Toomey, Jr., Timothy J.","Davis, Henrietta","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10381,"Cheung, Leland","Davis, Henrietta","Reeves, Kenneth E.","Simmons, E. Denise","Decker, Marjorie C.","Ward, Larry W.","vanBeuzekom, Minka Y.","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10382,"vanBeuzekom, Minka Y.","Marquardt, Charles J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10383,"Toomey, Jr., Timothy J.","Williamson, James M.","Cheung, Leland","Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10384,"Ward, Larry W.","Decker, Marjorie C.","Nelson, Matthew P.","Simmons, E. Denise","vanBeuzekom, Minka Y.","Davis, Henrietta","Seidel, Sam","Cheung, Leland","Kelley, Craig A.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10385,"Marquardt, Charles J.","Williamson, James M.","Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10386,"Davis, Henrietta","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10387,"Davis, Henrietta","Kelley, Craig A.","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10388,"Nelson, Matthew P.","Davis, Henrietta","vanBeuzekom, Minka Y.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10389,"Kelley, Craig A.","Williamson, James M.","Decker, Marjorie C.","Davis, Henrietta","vanBeuzekom, Minka Y.","Maher, David P.","Pascual, Jamake","Reeves, Kenneth E.","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10390,"Ward, Larry W.","Seidel, Sam","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10391,"Davis, Henrietta","Decker, Marjorie C.","Ward, Larry W.","Cheung, Leland","vanBeuzekom, Minka Y.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10392,"Davis, Henrietta","Cheung, Leland","Ward, Larry W.","Seidel, Sam","Decker, Marjorie C.","Maher, David P.","vanBeuzekom, Minka Y.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10393,"Cheung, Leland","vanBeuzekom, Minka Y.","Reeves, Kenneth E.","Stohlman, Jr., Thomas J.","Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10394,"Reeves, Kenneth E.","Simmons, E. Denise","vanBeuzekom, Minka Y.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10395,"Seidel, Sam","Maher, David P.","Nelson, Matthew P.","Stohlman, Jr., Thomas J.","Toomey, Jr., Timothy J.","vanBeuzekom, Minka Y.","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10396,"Davis, Henrietta","Decker, Marjorie C.","vanBeuzekom, Minka Y.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10397,"Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10398,"Davis, Henrietta","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10399,"Stohlman, Jr., Thomas J.","Cheung, Leland","Toomey, Jr., Timothy J.","Reeves, Kenneth E.","Mello, Gary W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10400,"Pascual, Jamake","Nelson, Matthew P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10401,"Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10402,"Cheung, Leland","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10403,"Toomey, Jr., Timothy J.","Reeves, Kenneth E.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10404,"Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10405,"Decker, Marjorie C.","Reeves, Kenneth E.","Simmons, E. Denise","Toomey, Jr., Timothy J.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10406,"Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10407,"Davis, Henrietta","vanBeuzekom, Minka Y.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10408,"vanBeuzekom, Minka Y.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10409,"vanBeuzekom, Minka Y.","Mello, Gary W.","Davis, Henrietta","Simmons, E. Denise","Cheung, Leland","Moree, Gregg J.","Reeves, Kenneth E.","Seidel, Sam","Nelson, Matthew P.","Decker, Marjorie C.","Kelley, Craig A.","Maher, David P.","Ward, Larry W.","Williamson, James M.","Toomey, Jr., Timothy J.","Stohlman, Jr., Thomas J.","Marquardt, Charles J.",skipped
10410,"Simmons, E. Denise","Ward, Larry W.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10411,"Davis, Henrietta","Ward, Larry W.","Decker, Marjorie C.","Nelson, Matthew P.","Pascual, Jamake","Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10412,"Nelson, Matthew P.","Decker, Marjorie C.","Davis, Henrietta","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10413,"vanBeuzekom, Minka Y.","Cheung, Leland","Reeves, Kenneth E.","Seidel, Sam","Stohlman, Jr., Thomas J.","Toomey, Jr., Timothy J.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10414,"Decker, Marjorie C.","Davis, Henrietta","Seidel, Sam","Cheung, Leland","Simmons, E. Denise","Kelley, Craig A.","Maher, David P.","Reeves, Kenneth E.","vanBeuzekom, Minka Y.","Ward, Larry W.","Toomey, Jr., Timothy J.","Stohlman, Jr., Thomas J.","Mello, Gary W.","Moree, Gregg J.","Nelson, Matthew P.","Marquardt, Charles J.","Williamson, James M.","Pascual, Jamake"
10415,"Decker, Marjorie C.","Nelson, Matthew P.","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10416,"Stohlman, Jr., Thomas J.","vanBeuzekom, Minka Y.","Ward, Larry W.","Williamson, James M.","Marquardt, Charles J.","Mello, Gary W.","Moree, Gregg J.","Nelson, Matthew P.","Pascual, Jamake","Cheung, Leland","Davis, Henrietta","Decker, Marjorie C.","Kelley, Craig A.","Seidel, Sam",skipped,skipped,skipped,skipped
10417,"Simmons, E. Denise","Reeves, Kenneth E.","Ward, Larry W.","Decker, Marjorie C.","Davis, Henrietta","Cheung, Leland","Toomey, Jr., Timothy J.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10418,"Ward, Larry W.","Kelley, Craig A.","Seidel, Sam","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10419,"Kelley, Craig A.","Decker, Marjorie C.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10420,"Davis, Henrietta","Decker, Marjorie C.","Seidel, Sam","vanBeuzekom, Minka Y.","Cheung, Leland","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10421,"Davis, Henrietta","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10422,"Davis, Henrietta","Maher, David P.","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10423,"Simmons, E. Denise","Seidel, Sam","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10424,"vanBeuzekom, Minka Y.","Stohlman, Jr., Thomas J.","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10425,"Davis, Henrietta","Nelson, Matthew P.","vanBeuzekom, Minka Y.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10426,"Davis, Henrietta","Maher, David P.","Seidel, Sam","Marquardt, Charles J.","Cheung, Leland","Decker, Marjorie C.","Kelley, Craig A.","Pascual, Jamake","Toomey, Jr., Timothy J.","Williamson, James M.","Ward, Larry W.","Stohlman, Jr., Thomas J.","Reeves, Kenneth E.","Mello, Gary W.","Moree, Gregg J.","Nelson, Matthew P.","Simmons, E. Denise","vanBeuzekom, Minka Y."
10427,"Toomey, Jr., Timothy J.","Davis, Henrietta","Simmons, E. Denise","Seidel, Sam","Reeves, Kenneth E.","Kelley, Craig A.","Marquardt, Charles J.","Nelson, Matthew P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10428,"Kelley, Craig A.","vanBeuzekom, Minka Y.","Davis, Henrietta","Decker, Marjorie C.","Simmons, E. Denise","Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10429,"Ward, Larry W.","Nelson, Matthew P.","Reeves, Kenneth E.","Seidel, Sam","Cheung, Leland","Davis, Henrietta","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10430,"Cheung, Leland","Davis, Henrietta","Decker, Marjorie C.","Simmons, E. Denise","Maher, David P.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10431,"Ward, Larry W.","Nelson, Matthew P.","Cheung, Leland","Davis, Henrietta","Decker, Marjorie C.",skipped,"Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10432,"Cheung, Leland","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10433,"Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10434,"Reeves, Kenneth E.","Cheung, Leland","Decker, Marjorie C.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10435,"Cheung, Leland","Davis, Henrietta","Reeves, Kenneth E.","Seidel, Sam","Maher, David P.","Kelley, Craig A.","Toomey, Jr., Timothy J.","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10436,"Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10437,"Davis, Henrietta","Simmons, E. Denise",skipped,"Maher, David P.","Reeves, Kenneth E.","Toomey, Jr., Timothy J.","Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10438,"Cheung, Leland","Davis, Henrietta","vanBeuzekom, Minka Y.","Reeves, Kenneth E.","Maher, David P.","Kelley, Craig A.","Simmons, E. Denise","Seidel, Sam","Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10439,"Williamson, James M.","Nelson, Matthew P.","Kelley, Craig A.","Marquardt, Charles J.","Mello, Gary W.","Decker, Marjorie C.","Stohlman, Jr., Thomas J.","Cheung, Leland","Simmons, E. Denise","Seidel, Sam","vanBeuzekom, Minka Y.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
10440,"Cheung, Leland","Decker, Marjorie C.","Davis, Henrietta","Simmons, E. Denise","Toomey, Jr., Timothy J.","vanBeuzekom, Minka Y.","Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10441,"vanBeuzekom, Minka Y.","Davis, Henrietta","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10442,"vanBeuzekom, Minka Y.","Davis, Henrietta","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10443,"Davis, Henrietta","Cheung, Leland","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10444,"Davis, Henrietta","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10445,"vanBeuzekom, Minka Y.","Cheung, Leland","Davis, Henrietta","Seidel, Sam","Decker, Marjorie C.","Kelley, Craig A.","Maher, David P.","Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10446,"Maher, David P.","Kelley, Craig A.","Davis, Henrietta","Stohlman, Jr., Thomas J.","vanBeuzekom, Minka Y.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10447,"Davis, Henrietta","Seidel, Sam","Simmons, E. Denise","vanBeuzekom, Minka Y.","Nelson, Matthew P.","Kelley, Craig A.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10448,"Ward, Larry W.","Seidel, Sam","Cheung, Leland","Davis, Henrietta","Nelson, Matthew P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10449,"vanBeuzekom, Minka Y.","Stohlman, Jr., Thomas J.","Cheung, Leland","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10450,"Nelson, Matthew P.","Pascual, Jamake","vanBeuzekom, Minka Y.","Decker, Marjorie C.","Ward, Larry W.","Mello, Gary W.","Moree, Gregg J.","Marquardt, Charles J.","Williamson, James M.","Stohlman, Jr., Thomas J.","Davis, Henrietta","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped
10451,"vanBeuzekom, Minka Y.","Davis, Henrietta","Cheung, Leland","Seidel, Sam","Nelson, Matthew P.","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10452,"vanBeuzekom, Minka Y.","Simmons, E. Denise","Kelley, Craig A.","Nelson, Matthew P.","Seidel, Sam","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10453,"Toomey, Jr., Timothy J.","vanBeuzekom, Minka Y.","Seidel, Sam","Davis, Henrietta","Cheung, Leland","Simmons, E. Denise","Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10454,"Davis, Henrietta","Seidel, Sam","Cheung, Leland","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10455,"Simmons, E. Denise","Davis, Henrietta","Kelley, Craig A.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10456,"Kelley, Craig A.","Davis, Henrietta","Seidel, Sam","Simmons, E. Denise","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10457,"Davis, Henrietta","Decker, Marjorie C.","Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
10458,"Kelley, Craig A.","Davis, Henrietta","Seidel, Sam","Simmons, E. Denise","Stohlman, Jr., Thomas J.","Maher, David P.","Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
