ballotID,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18
7537,"Galluccio, Anthony D.","Davis, Henrietta","Simmons, Denise","Reeves, Kenneth E.","Sullivan, Michael A.","Adkins, Lawrence J.","Maher, David P.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7538,"Sullivan, Michael A.","Maher, David P.","Murphy, Brian","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7539,"Gordon, Jesse A.","Green, Andre Lerone","Hall, Robert Lee, Sr.","Hees, Bill","Kelley, Craig A.","LaTremouille, Robert J.","Seidel, Sam","Condit, James E., III",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7540,"Reeves, Kenneth E.","Simmons, Denise","Sullivan, Michael A.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7541,"Reeves, Kenneth E.","Simmons, Denise","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7542,"Simmons, Denise","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7543,"Adkins, Lawrence J.","Simmons, Denise","Reeves, Kenneth E.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7544,"Gordon, Jesse A.","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Simmons, Denise","Reeves, Kenneth E.","Adkins, Lawrence J.","Galluccio, Anthony D.","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7545,"Simmons, Denise","Adkins, Lawrence J.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7546,"Galluccio, Anthony D.","Adkins, Lawrence J.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7547,"Reeves, Kenneth E.","Sullivan, Michael A.","Maher, David P.","Galluccio, Anthony D.","Decker, Marjorie C.","Toomey, Timothy J., Jr.","Murphy, Brian","Adkins, Lawrence J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7548,"Adkins, Lawrence J.","Simmons, Denise","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7549,"Adkins, Lawrence J.","Reeves, Kenneth E.","Galluccio, Anthony D.","Decker, Marjorie C.","Davis, Henrietta","Maher, David P.","Murphy, Brian","Simmons, Denise","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7550,"Adkins, Lawrence J.","Toomey, Timothy J., Jr.","Simmons, Denise","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7551,"Reeves, Kenneth E.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7552,"Adkins, Lawrence J.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7553,"Adkins, Lawrence J.","Reeves, Kenneth E.","Decker, Marjorie C.","LaTremouille, Robert J.","Simmons, Denise","Murphy, Brian","Davis, Henrietta","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7554,"Sullivan, Michael A.","Galluccio, Anthony D.","Davis, Henrietta","Toomey, Timothy J., Jr.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7555,"Adkins, Lawrence J.","Reeves, Kenneth E.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7556,"Davis, Henrietta","Murphy, Brian","Reeves, Kenneth E.","LaTremouille, Robert J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7557,"Green, Andre Lerone",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7558,"Hall, Robert Lee, Sr.","Reeves, Kenneth E.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7559,"Adkins, Lawrence J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7560,"Murphy, Brian","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7561,"Galluccio, Anthony D.","Reeves, Kenneth E.","Simmons, Denise","Adkins, Lawrence J.","Maher, David P.","Gordon, Jesse A.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7562,"Simmons, Denise","Reeves, Kenneth E.","Seidel, Sam","Murphy, Brian","Davis, Henrietta","Condit, James E., III","Adkins, Lawrence J.","Toomey, Timothy J., Jr.","Sullivan, Michael A.","Kelley, Craig A.","LaTremouille, Robert J.","Maher, David P.","Decker, Marjorie C.","Galluccio, Anthony D.","Gordon, Jesse A.","Green, Andre Lerone","Hall, Robert Lee, Sr.","Hees, Bill"
7563,"Gordon, Jesse A.","Seidel, Sam","Galluccio, Anthony D.","Decker, Marjorie C.","Reeves, Kenneth E.","Davis, Henrietta","Green, Andre Lerone","Maher, David P.","Simmons, Denise","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Adkins, Lawrence J.","Condit, James E., III","Hees, Bill","Kelley, Craig A.","LaTremouille, Robert J.","Murphy, Brian","Hall, Robert Lee, Sr."
7564,"Murphy, Brian","Davis, Henrietta","Sullivan, Michael A.",skipped,"Reeves, Kenneth E.",skipped,"Adkins, Lawrence J.","Hees, Bill",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7565,"Simmons, Denise","Adkins, Lawrence J.","Decker, Marjorie C.","Murphy, Brian","Reeves, Kenneth E.","Sullivan, Michael A.","Condit, James E., III","Galluccio, Anthony D.","Toomey, Timothy J., Jr.","Davis, Henrietta","Gordon, Jesse A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
7566,"Simmons, Denise","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7567,"Simmons, Denise","Galluccio, Anthony D.","Murphy, Brian",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7568,"Simmons, Denise","Sullivan, Michael A.","Toomey, Timothy J., Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7569,"Hees, Bill","Decker, Marjorie C.","Simmons, Denise","Davis, Henrietta","Gordon, Jesse A.","Sullivan, Michael A.","Toomey, Timothy J., Jr.","Galluccio, Anthony D.","Maher, David P.","Murphy, Brian","Reeves, Kenneth E.","Kelley, Craig A.","Hall, Robert Lee, Sr.","Condit, James E., III","Adkins, Lawrence J.","Seidel, Sam","Green, Andre Lerone","LaTremouille, Robert J."
7570,"Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7571,"Reeves, Kenneth E.","Simmons, Denise","Sullivan, Michael A.","Decker, Marjorie C.","Adkins, Lawrence J.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7572,"Simmons, Denise","Galluccio, Anthony D.","Sullivan, Michael A.","Decker, Marjorie C.","Reeves, Kenneth E.","Davis, Henrietta","Adkins, Lawrence J.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7573,"Maher, David P.","Sullivan, Michael A.","Reeves, Kenneth E.","Simmons, Denise","Toomey, Timothy J., Jr.","Decker, Marjorie C.","Galluccio, Anthony D.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7574,"Toomey, Timothy J., Jr.","Adkins, Lawrence J.","Reeves, Kenneth E.","Decker, Marjorie C.","Davis, Henrietta","Sullivan, Michael A.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7575,"Simmons, Denise","Adkins, Lawrence J.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7576,"Sullivan, Michael A.","Galluccio, Anthony D.","Murphy, Brian",skipped,"Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7577,"Davis, Henrietta","Seidel, Sam","Murphy, Brian","Simmons, Denise","Decker, Marjorie C.","Kelley, Craig A.","Reeves, Kenneth E.","Toomey, Timothy J., Jr.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7578,"Reeves, Kenneth E.","Simmons, Denise","Toomey, Timothy J., Jr.","Davis, Henrietta","Galluccio, Anthony D.","Murphy, Brian","Decker, Marjorie C.","Maher, David P.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7579,"Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7580,"Sullivan, Michael A.","Toomey, Timothy J., Jr.","Davis, Henrietta","Galluccio, Anthony D.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7581,"Adkins, Lawrence J.","Reeves, Kenneth E.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7582,"Galluccio, Anthony D.","Reeves, Kenneth E.","Simmons, Denise","Decker, Marjorie C.","Hall, Robert Lee, Sr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7583,"Galluccio, Anthony D.","Reeves, Kenneth E.","Simmons, Denise","Adkins, Lawrence J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7584,"Galluccio, Anthony D.","Simmons, Denise","Sullivan, Michael A.","Reeves, Kenneth E.","Hall, Robert Lee, Sr.","Hees, Bill","Kelley, Craig A.","Maher, David P.","Murphy, Brian","Seidel, Sam","Toomey, Timothy J., Jr.","Adkins, Lawrence J.","Condit, James E., III","Davis, Henrietta","Decker, Marjorie C.","Gordon, Jesse A.","Green, Andre Lerone","LaTremouille, Robert J."
7585,"Reeves, Kenneth E.","Murphy, Brian","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7586,"Adkins, Lawrence J.","LaTremouille, Robert J.","Simmons, Denise","Seidel, Sam","Condit, James E., III","Gordon, Jesse A.","Green, Andre Lerone","Hees, Bill","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7587,"Reeves, Kenneth E.","Sullivan, Michael A.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7588,"Gordon, Jesse A.","Seidel, Sam","Decker, Marjorie C.","Galluccio, Anthony D.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7589,"Reeves, Kenneth E.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7590,"Sullivan, Michael A.","Toomey, Timothy J., Jr.","Decker, Marjorie C.","Kelley, Craig A.","Murphy, Brian","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7591,"Seidel, Sam","Hall, Robert Lee, Sr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7592,"Adkins, Lawrence J.","Reeves, Kenneth E.","Simmons, Denise","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7593,"Murphy, Brian","Reeves, Kenneth E.","Decker, Marjorie C.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7594,"Reeves, Kenneth E.","Simmons, Denise","Adkins, Lawrence J.","Sullivan, Michael A.","Gordon, Jesse A.","Galluccio, Anthony D.","Davis, Henrietta","Toomey, Timothy J., Jr.","LaTremouille, Robert J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7595,"Reeves, Kenneth E.","Adkins, Lawrence J.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7596,"Reeves, Kenneth E.","Simmons, Denise","Adkins, Lawrence J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7597,"Gordon, Jesse A.","Simmons, Denise","LaTremouille, Robert J.","Maher, David P.","Decker, Marjorie C.","Davis, Henrietta","Reeves, Kenneth E.","Murphy, Brian","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7598,"Toomey, Timothy J., Jr.","Simmons, Denise","Murphy, Brian","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7599,"Decker, Marjorie C.","Reeves, Kenneth E.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7600,"Seidel, Sam","Green, Andre Lerone","Davis, Henrietta","Galluccio, Anthony D.","Simmons, Denise","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7601,"Reeves, Kenneth E.","Adkins, Lawrence J.","Simmons, Denise","Davis, Henrietta","Decker, Marjorie C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7602,"Seidel, Sam","Kelley, Craig A.","Reeves, Kenneth E.","Adkins, Lawrence J.","Simmons, Denise","Murphy, Brian","Davis, Henrietta","Green, Andre Lerone","Gordon, Jesse A.","Decker, Marjorie C.","Hall, Robert Lee, Sr.","Galluccio, Anthony D.","Hees, Bill","LaTremouille, Robert J.","Condit, James E., III","Sullivan, Michael A.","Maher, David P.","Toomey, Timothy J., Jr."
7603,"Simmons, Denise","Reeves, Kenneth E.","Davis, Henrietta","Decker, Marjorie C.","Adkins, Lawrence J.","Condit, James E., III","Galluccio, Anthony D.","Green, Andre Lerone","Hees, Bill","Kelley, Craig A.","LaTremouille, Robert J.","Maher, David P.","Murphy, Brian","Seidel, Sam","Sullivan, Michael A.","Toomey, Timothy J., Jr.",skipped,skipped
7604,"Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7605,"Davis, Henrietta","Simmons, Denise","Maher, David P.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7606,"Galluccio, Anthony D.","Decker, Marjorie C.","Simmons, Denise","Green, Andre Lerone","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7607,"Galluccio, Anthony D.","Sullivan, Michael A.","LaTremouille, Robert J.","Green, Andre Lerone",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7608,"Simmons, Denise","Davis, Henrietta","Galluccio, Anthony D.","Reeves, Kenneth E.","Sullivan, Michael A.","Maher, David P.","LaTremouille, Robert J.","Green, Andre Lerone","Murphy, Brian","Seidel, Sam","Toomey, Timothy J., Jr.","Adkins, Lawrence J.","Decker, Marjorie C.","Gordon, Jesse A.","Hall, Robert Lee, Sr.","Hees, Bill","Kelley, Craig A.","Condit, James E., III"
7609,"Reeves, Kenneth E.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7610,"Simmons, Denise","Decker, Marjorie C.","Toomey, Timothy J., Jr.","Adkins, Lawrence J.","Maher, David P.","Reeves, Kenneth E.","Murphy, Brian","Kelley, Craig A.","Galluccio, Anthony D.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7611,"Reeves, Kenneth E.","Simmons, Denise","Galluccio, Anthony D.","Hall, Robert Lee, Sr.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7612,"Reeves, Kenneth E.","Simmons, Denise","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7613,"Simmons, Denise","Davis, Henrietta","Decker, Marjorie C.","Galluccio, Anthony D.","Reeves, Kenneth E.","Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7614,"Decker, Marjorie C.","Simmons, Denise","Murphy, Brian","Seidel, Sam","Gordon, Jesse A.","Davis, Henrietta","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7615,"Sullivan, Michael A.","Seidel, Sam","LaTremouille, Robert J.","Kelley, Craig A.","Gordon, Jesse A.","Hall, Robert Lee, Sr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7616,"Hees, Bill","Condit, James E., III","Green, Andre Lerone","Adkins, Lawrence J.","Seidel, Sam","Kelley, Craig A.","Hall, Robert Lee, Sr.","Gordon, Jesse A.","LaTremouille, Robert J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7617,"Reeves, Kenneth E.","Davis, Henrietta","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7618,"Sullivan, Michael A.","Reeves, Kenneth E.","Toomey, Timothy J., Jr.",skipped,"Decker, Marjorie C.","Galluccio, Anthony D.","Hall, Robert Lee, Sr.","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7619,"Reeves, Kenneth E.","Simmons, Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7620,"Simmons, Denise","Hees, Bill","Green, Andre Lerone","LaTremouille, Robert J.","Hall, Robert Lee, Sr.","Seidel, Sam","Gordon, Jesse A.","Condit, James E., III","Adkins, Lawrence J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7621,"Sullivan, Michael A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7622,"Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
7623,"Simmons, Denise","Decker, Marjorie C.","Reeves, Kenneth E.","Sullivan, Michael A.","Davis, Henrietta","Murphy, Brian","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
