ballotID,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9
306,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
307,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
308,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
309,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
310,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
311,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
312,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
313,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
314,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
315,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
316,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
317,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
318,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
319,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
320,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
321,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
322,"Harding, Jr., Richard",Write-In 1,"Nolan, Patricia M.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped
323,"Harding, Jr., Richard","Osborne, Mervan F.","Cronin, Fran Albin","Fantini, Alfred B.","Holland, John J.","Kadete, Elechi M.","Kelly, Kathleen M.",Write-In 1,skipped
324,"Nolan, Patricia M.","Harding, Jr., Richard","Fantini, Alfred B.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped
325,"Kelly, Kathleen M.","Harding, Jr., Richard","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped
326,"Cronin, Fran Albin","Nolan, Patricia M.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped
327,"Fantini, Alfred B.","Kelly, Kathleen M.","Gerber, Joyce C.","Nolan, Patricia M.",Write-In 1,skipped,skipped,skipped,skipped
328,"Harding, Jr., Richard","Osborne, Mervan F.","Kadete, Elechi M.","Fantini, Alfred B.","Gerber, Joyce C.","Nolan, Patricia M.",Write-In 1,"Cronin, Fran Albin","Kelly, Kathleen M."
329,"Cronin, Fran Albin","Fantini, Alfred B.","Harding, Jr., Richard","Nolan, Patricia M.","Osborne, Mervan F.",skipped,"Kelly, Kathleen M.","Gerber, Joyce C.","Holland, John J."
330,"Nolan, Patricia M.","Fantini, Alfred B.","Holland, John J.",Write-In 1,skipped,skipped,skipped,skipped,skipped
331,"Kelly, Kathleen M.","Harding, Jr., Richard","Cronin, Fran Albin","Osborne, Mervan F.","Nolan, Patricia M.","Fantini, Alfred B.","Gerber, Joyce C.",skipped,"Holland, John J."
332,"Kelly, Kathleen M.","Harding, Jr., Richard",Write-In 1,skipped,"Kadete, Elechi M.",skipped,skipped,skipped,skipped
333,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
334,skipped,overvote,skipped,skipped,skipped,skipped,skipped,skipped,skipped
335,Write-In 1,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
336,"Gerber, Joyce C.","Kadete, Elechi M.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
337,"Nolan, Patricia M.","Harding, Jr., Richard","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped
338,Write-In 1,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
339,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
340,"Holland, John J.",skipped,"Nolan, Patricia M.",skipped,"Gerber, Joyce C.",skipped,skipped,skipped,Write-In 6
341,"Kelly, Kathleen M.","Nolan, Patricia M.","Osborne, Mervan F.","Cronin, Fran Albin","Fantini, Alfred B.","Gerber, Joyce C.","Harding, Jr., Richard","Holland, John J.",skipped
342,"Harding, Jr., Richard","Nolan, Patricia M.","Osborne, Mervan F.","Cronin, Fran Albin","Holland, John J.","Kadete, Elechi M.","Kelly, Kathleen M.",Write-In 1,"Fantini, Alfred B."
343,overvote,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
344,overvote,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
345,overvote,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
346,"Harding, Jr., Richard","Nolan, Patricia M.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped
347,"Cronin, Fran Albin","Fantini, Alfred B.",overvote,skipped,skipped,skipped,skipped,skipped,skipped
348,"Cronin, Fran Albin","Nolan, Patricia M.","Kelly, Kathleen M.","Osborne, Mervan F.","Fantini, Alfred B.","Gerber, Joyce C.","Harding, Jr., Richard","Kadete, Elechi M.",Write-In 3
349,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
350,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
351,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
352,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
353,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
354,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
355,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
356,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
357,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
358,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
359,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
360,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
361,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
362,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
363,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
364,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
365,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
366,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
367,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
368,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
369,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
370,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
371,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
372,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
373,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
374,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
375,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
376,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
377,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
378,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
379,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
380,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
381,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
382,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
383,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
384,"Cronin, Fran Albin",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
385,"Osborne, Mervan F.","Fantini, Alfred B.","Kelly, Kathleen M.","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped
386,"Harding, Jr., Richard","Kelly, Kathleen M.","Osborne, Mervan F.","Fantini, Alfred B.","Nolan, Patricia M.","Kadete, Elechi M.",skipped,skipped,skipped
387,"Fantini, Alfred B.","Gerber, Joyce C.","Harding, Jr., Richard","Kelly, Kathleen M.","Nolan, Patricia M.","Osborne, Mervan F.",skipped,skipped,skipped
388,"Harding, Jr., Richard","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
389,"Gerber, Joyce C.",skipped,Write-In 1,skipped,skipped,Write-In 3,skipped,skipped,skipped
390,"Gerber, Joyce C.","Nolan, Patricia M.","Fantini, Alfred B.","Harding, Jr., Richard","Cronin, Fran Albin",skipped,skipped,skipped,skipped
391,"Kelly, Kathleen M.","Harding, Jr., Richard","Nolan, Patricia M.","Cronin, Fran Albin","Gerber, Joyce C.","Fantini, Alfred B.","Holland, John J.","Kadete, Elechi M.","Osborne, Mervan F."
392,"Osborne, Mervan F.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
393,"Cronin, Fran Albin","Gerber, Joyce C.","Holland, John J.","Kadete, Elechi M.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped
394,"Gerber, Joyce C.","Nolan, Patricia M.","Fantini, Alfred B.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped
395,"Fantini, Alfred B.","Harding, Jr., Richard","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped,skipped
396,"Harding, Jr., Richard","Fantini, Alfred B.",Write-In 1,skipped,skipped,skipped,skipped,skipped,skipped
397,"Fantini, Alfred B.","Nolan, Patricia M.","Harding, Jr., Richard","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped
398,"Kadete, Elechi M.","Harding, Jr., Richard","Osborne, Mervan F.","Nolan, Patricia M.","Holland, John J.","Fantini, Alfred B.",skipped,skipped,skipped
399,overvote,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
400,overvote,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
401,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
402,Write-In 1,"Nolan, Patricia M.","Cronin, Fran Albin","Osborne, Mervan F.","Harding, Jr., Richard","Kadete, Elechi M.","Holland, John J.","Fantini, Alfred B.","Gerber, Joyce C."
403,Write-In 1,"Nolan, Patricia M.","Cronin, Fran Albin","Holland, John J.","Osborne, Mervan F.","Harding, Jr., Richard","Gerber, Joyce C.","Kadete, Elechi M.","Fantini, Alfred B."
404,"Cronin, Fran Albin","Osborne, Mervan F.","Kadete, Elechi M.",skipped,skipped,skipped,skipped,skipped,skipped
405,"Nolan, Patricia M.","Harding, Jr., Richard","Fantini, Alfred B.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped
406,"Fantini, Alfred B.","Harding, Jr., Richard","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped,skipped
407,"Gerber, Joyce C.","Fantini, Alfred B.","Harding, Jr., Richard","Nolan, Patricia M.","Holland, John J.",skipped,skipped,skipped,skipped
408,"Fantini, Alfred B.","Gerber, Joyce C.","Harding, Jr., Richard","Holland, John J.","Kadete, Elechi M.","Kelly, Kathleen M.","Nolan, Patricia M.","Osborne, Mervan F.","Cronin, Fran Albin"
409,"Cronin, Fran Albin","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
410,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
411,"Nolan, Patricia M.","Cronin, Fran Albin","Gerber, Joyce C.","Kelly, Kathleen M.",skipped,skipped,skipped,skipped,skipped
412,"Cronin, Fran Albin","Osborne, Mervan F.","Nolan, Patricia M.","Kelly, Kathleen M.","Harding, Jr., Richard","Gerber, Joyce C.","Fantini, Alfred B.","Holland, John J.","Kadete, Elechi M."
413,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
414,"Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
415,"Fantini, Alfred B.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
416,"Gerber, Joyce C.","Nolan, Patricia M.","Osborne, Mervan F.","Holland, John J.","Harding, Jr., Richard","Cronin, Fran Albin",skipped,skipped,skipped
417,Write-In 1,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
418,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
419,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
420,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
421,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
422,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
423,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
424,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
425,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
426,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
427,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
428,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
429,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
430,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
431,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
432,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
433,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
434,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
435,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
436,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
437,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
438,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
439,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
440,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
441,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
442,"Fantini, Alfred B.","Harding, Jr., Richard",skipped,"Holland, John J.","Nolan, Patricia M.",Write-In 2,Write-In 3,Write-In 5,skipped
443,"Nolan, Patricia M.","Cronin, Fran Albin","Gerber, Joyce C.","Osborne, Mervan F.","Kelly, Kathleen M.",Write-In 1,skipped,skipped,skipped
444,"Kelly, Kathleen M.","Harding, Jr., Richard","Cronin, Fran Albin","Gerber, Joyce C.",Write-In 1,skipped,skipped,skipped,skipped
445,"Kelly, Kathleen M.","Fantini, Alfred B.",Write-In 1,"Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped
446,"Nolan, Patricia M.","Osborne, Mervan F.","Fantini, Alfred B.","Harding, Jr., Richard","Holland, John J.",Write-In 1,Write-In 2,Write-In 4,Write-In 6
447,"Fantini, Alfred B.","Harding, Jr., Richard",overvote,"Osborne, Mervan F.",overvote,"Kadete, Elechi M.","Cronin, Fran Albin",skipped,skipped
448,"Fantini, Alfred B.","Harding, Jr., Richard","Nolan, Patricia M.",overvote,overvote,"Kadete, Elechi M.",skipped,skipped,skipped
449,"Fantini, Alfred B.","Harding, Jr., Richard","Nolan, Patricia M.","Gerber, Joyce C.","Cronin, Fran Albin","Kelly, Kathleen M.","Kadete, Elechi M.","Holland, John J.",skipped
450,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
451,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
452,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
453,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
454,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
455,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
456,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
457,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
458,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
459,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
460,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
461,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
462,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
463,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
464,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
465,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
466,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
467,"Harding, Jr., Richard",skipped,skipped,"Osborne, Mervan F.",skipped,"Holland, John J.","Nolan, Patricia M.","Gerber, Joyce C.","Kelly, Kathleen M."
468,"Harding, Jr., Richard","Kelly, Kathleen M.","Nolan, Patricia M.",Write-In 1,skipped,skipped,skipped,skipped,skipped
469,"Harding, Jr., Richard","Fantini, Alfred B.",Write-In 1,skipped,skipped,skipped,skipped,skipped,skipped
470,"Harding, Jr., Richard",Write-In 1,Write-In 2,skipped,skipped,skipped,skipped,skipped,skipped
471,Write-In 1,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
472,"Harding, Jr., Richard","Nolan, Patricia M.",skipped,skipped,"Gerber, Joyce C.","Kelly, Kathleen M.","Fantini, Alfred B.",skipped,skipped
473,"Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
474,Write-In 1,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
475,"Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
476,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
477,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
478,skipped,skipped,skipped,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped
479,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
480,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
481,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
482,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
483,"Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
484,Write-In 1,Write-In 2,Write-In 3,skipped,skipped,skipped,skipped,skipped,skipped
485,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
486,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
487,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
488,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
489,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
490,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
491,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
492,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
493,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
494,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
495,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
496,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
497,"Holland, John J.","Cronin, Fran Albin","Fantini, Alfred B.","Kelly, Kathleen M.","Kadete, Elechi M.",skipped,skipped,skipped,skipped
