ballotID,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8
15330,"Lummis, Ben","Walser, Nancy","Schuster, Luc",skipped,skipped,skipped,skipped,skipped
15331,"Schuster, Luc","Nolan, Patricia M.","Walser, Nancy","Lummis, Ben",skipped,skipped,skipped,skipped
15332,"Lummis, Ben",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15333,"Fantini, Alfred B.","Lummis, Ben","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped
15334,"Fantini, Alfred B.","Walser, Nancy",skipped,skipped,skipped,skipped,skipped,skipped
15335,"Walser, Nancy","Nolan, Patricia M.","Lummis, Ben","Grassi, Joseph G.","Schuster, Luc","Fantini, Alfred B.","McGovern, Marc C.","Harding, Richard, Jr."
15336,"Walser, Nancy","Nolan, Patricia M.","McGovern, Marc C.","Lummis, Ben","Schuster, Luc","Harding, Richard, Jr.",skipped,skipped
15337,"Harding, Richard, Jr.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped
15338,"Fantini, Alfred B.","Lummis, Ben","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped
15339,"Walser, Nancy","Harding, Richard, Jr.","Lummis, Ben","McGovern, Marc C.","Fantini, Alfred B.","Grassi, Joseph G.","Nolan, Patricia M.","Schuster, Luc"
15340,"Fantini, Alfred B.","Grassi, Joseph G.","McGovern, Marc C.","Lummis, Ben","Nolan, Patricia M.","Schuster, Luc","Walser, Nancy","Harding, Richard, Jr."
15341,"McGovern, Marc C.","Walser, Nancy","Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.","Lummis, Ben",skipped,skipped
15342,"Grassi, Joseph G.","Fantini, Alfred B.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped
15343,"Fantini, Alfred B.","Nolan, Patricia M.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped
15344,"Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15345,"Nolan, Patricia M.","Walser, Nancy","Schuster, Luc",skipped,skipped,skipped,skipped,skipped
15346,"Lummis, Ben","McGovern, Marc C.","Walser, Nancy","Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.",skipped,skipped
15347,"Grassi, Joseph G.","Fantini, Alfred B.","Lummis, Ben","Nolan, Patricia M.","Walser, Nancy",skipped,skipped,skipped
15348,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15349,"Lummis, Ben","Harding, Richard, Jr.","Walser, Nancy","Grassi, Joseph G.","Schuster, Luc",skipped,skipped,skipped
15350,"Nolan, Patricia M.","Fantini, Alfred B.","Lummis, Ben","McGovern, Marc C.",skipped,skipped,skipped,skipped
15351,"Grassi, Joseph G.","Fantini, Alfred B.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped
15352,"Walser, Nancy","Nolan, Patricia M.","Grassi, Joseph G.","Schuster, Luc","Lummis, Ben","Harding, Richard, Jr.","Fantini, Alfred B.","McGovern, Marc C."
15353,"Fantini, Alfred B.","Harding, Richard, Jr.","Walser, Nancy","Grassi, Joseph G.","Lummis, Ben","McGovern, Marc C.","Nolan, Patricia M.","Schuster, Luc"
15354,"Harding, Richard, Jr.","Walser, Nancy",skipped,skipped,skipped,skipped,skipped,skipped
15355,"Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.","Walser, Nancy","McGovern, Marc C.","Lummis, Ben","Nolan, Patricia M.","Schuster, Luc"
15356,"Fantini, Alfred B.","Harding, Richard, Jr.","Nolan, Patricia M.","Grassi, Joseph G.",skipped,skipped,skipped,skipped
15357,"Fantini, Alfred B.","Walser, Nancy","Harding, Richard, Jr.","Grassi, Joseph G.","Nolan, Patricia M.",skipped,skipped,skipped
15358,"Walser, Nancy","Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.","Lummis, Ben","McGovern, Marc C.",skipped,skipped
15359,"Fantini, Alfred B.","Walser, Nancy","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped
15360,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15361,"Grassi, Joseph G.","Harding, Richard, Jr.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped
15362,"Walser, Nancy","Lummis, Ben",skipped,skipped,skipped,skipped,skipped,skipped
15363,"Lummis, Ben","Walser, Nancy","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped
15364,"Fantini, Alfred B.","McGovern, Marc C.","Grassi, Joseph G.","Walser, Nancy",skipped,skipped,skipped,skipped
15365,"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
15366,"Fantini, Alfred B.","Walser, Nancy",skipped,skipped,skipped,skipped,skipped,skipped
15367,"Grassi, Joseph G.","Harding, Richard, Jr.","Lummis, Ben","Fantini, Alfred B.","McGovern, Marc C.","Walser, Nancy",skipped,skipped
15368,"Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.","Lummis, Ben","McGovern, Marc C.","Walser, Nancy",skipped,skipped
15369,"Grassi, Joseph G.","Harding, Richard, Jr.","Lummis, Ben","McGovern, Marc C.","Fantini, Alfred B.","Walser, Nancy",skipped,skipped
15370,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15371,"Nolan, Patricia M.","Walser, Nancy",skipped,skipped,skipped,skipped,skipped,skipped
15372,"Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped
15373,"McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15374,"Lummis, Ben","Walser, Nancy",skipped,skipped,skipped,skipped,skipped,skipped
15375,"McGovern, Marc C.","Nolan, Patricia M.","Walser, Nancy",skipped,skipped,skipped,skipped,skipped
15376,"Walser, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15377,"Grassi, Joseph G.","Fantini, Alfred B.","Walser, Nancy","Harding, Richard, Jr.","Lummis, Ben","McGovern, Marc C.",skipped,skipped
15378,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15379,"Fantini, Alfred B.","Grassi, Joseph G.","Lummis, Ben","Nolan, Patricia M.","McGovern, Marc C.",skipped,skipped,skipped
15380,"Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15381,"Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15382,"Lummis, Ben","Walser, Nancy","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped
15383,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15384,"Walser, Nancy","Nolan, Patricia M.","Schuster, Luc","Harding, Richard, Jr.","Fantini, Alfred B.",skipped,skipped,skipped
15385,"Fantini, Alfred B.","Walser, Nancy","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped
15386,"Grassi, Joseph G.","Fantini, Alfred B.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped
15387,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15388,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15389,"Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.","Lummis, Ben","McGovern, Marc C.","Schuster, Luc","Walser, Nancy","Nolan, Patricia M."
15390,"Fantini, Alfred B.","Walser, Nancy","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped
15391,"Fantini, Alfred B.","Grassi, Joseph G.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped
15392,"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
15393,"Fantini, Alfred B.","Grassi, Joseph G.","Lummis, Ben",skipped,skipped,skipped,skipped,skipped
15394,"Nolan, Patricia M.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
15395,"Fantini, Alfred B.","Lummis, Ben",skipped,skipped,skipped,skipped,skipped,skipped
15396,"Nolan, Patricia M.","Walser, Nancy",skipped,skipped,skipped,skipped,skipped,skipped
15397,"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
15398,"Nolan, Patricia M.","Schuster, Luc","Fantini, Alfred B.","McGovern, Marc C.","Harding, Richard, Jr.","Grassi, Joseph G.","Walser, Nancy",skipped
15399,"McGovern, Marc C.","Lummis, Ben","Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped
15400,"Fantini, Alfred B.","Grassi, Joseph G.","McGovern, Marc C.","Walser, Nancy",skipped,skipped,skipped,skipped
15401,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15402,"Harding, Richard, Jr.","Nolan, Patricia M.","Schuster, Luc","Fantini, Alfred B.","Lummis, Ben","McGovern, Marc C.","Walser, Nancy","Grassi, Joseph G."
15403,"McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15404,"Grassi, Joseph G.","Fantini, Alfred B.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped
15405,"Grassi, Joseph G.","Fantini, Alfred B.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped
15406,"Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15407,"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
15408,"Schuster, Luc","Lummis, Ben","Nolan, Patricia M.","Walser, Nancy","Grassi, Joseph G.","McGovern, Marc C.",skipped,skipped
15409,"Walser, Nancy","Grassi, Joseph G.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped
15410,"Fantini, Alfred B.","Lummis, Ben","Walser, Nancy","McGovern, Marc C.","Grassi, Joseph G.",skipped,skipped,skipped
15411,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped
15412,"Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15413,"Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.","Lummis, Ben",skipped,skipped,skipped,skipped
15414,"Lummis, Ben","Fantini, Alfred B.","Walser, Nancy","Grassi, Joseph G.","Schuster, Luc","McGovern, Marc C.","Nolan, Patricia M.","Harding, Richard, Jr."
15415,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15416,"Nolan, Patricia M.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped
15417,"Grassi, Joseph G.","Fantini, Alfred B.","Lummis, Ben",skipped,skipped,skipped,skipped,skipped
15418,"Grassi, Joseph G.","Harding, Richard, Jr.","McGovern, Marc C.","Fantini, Alfred B.","Lummis, Ben",skipped,skipped,skipped
15419,"Fantini, Alfred B.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped
15420,"Lummis, Ben","Walser, Nancy","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped
15421,"Lummis, Ben",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15422,"Grassi, Joseph G.","Fantini, Alfred B.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped
15423,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15424,"Nolan, Patricia M.","Walser, Nancy","Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.","Lummis, Ben","McGovern, Marc C.","Schuster, Luc"
15425,"Nolan, Patricia M.","Walser, Nancy","Harding, Richard, Jr.","Grassi, Joseph G.",skipped,skipped,skipped,skipped
15426,"Grassi, Joseph G.","Fantini, Alfred B.","Walser, Nancy","Harding, Richard, Jr.",skipped,skipped,skipped,skipped
15427,"McGovern, Marc C.","Harding, Richard, Jr.","Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped
15428,"Lummis, Ben","Schuster, Luc","Walser, Nancy",skipped,skipped,skipped,skipped,skipped
15429,"Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped
15430,"Lummis, Ben","Nolan, Patricia M.","Walser, Nancy","Fantini, Alfred B.","Grassi, Joseph G.","McGovern, Marc C.","Schuster, Luc",skipped
15431,"Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15432,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15433,"Fantini, Alfred B.","Grassi, Joseph G.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped
15434,"Fantini, Alfred B.","Grassi, Joseph G.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped
15435,"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
15436,"Fantini, Alfred B.","Lummis, Ben","Harding, Richard, Jr.","Grassi, Joseph G.","McGovern, Marc C.","Nolan, Patricia M.",skipped,skipped
15437,"Nolan, Patricia M.","Grassi, Joseph G.","Walser, Nancy","Fantini, Alfred B.","Harding, Richard, Jr.",skipped,skipped,skipped
15438,"Fantini, Alfred B.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped
15439,"Grassi, Joseph G.","Fantini, Alfred B.","Lummis, Ben",skipped,skipped,skipped,skipped,skipped
15440,"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
15441,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped
15442,"Walser, Nancy","Fantini, Alfred B.","Harding, Richard, Jr.","Nolan, Patricia M.",skipped,skipped,skipped,skipped
15443,"Nolan, Patricia M.","Lummis, Ben","Walser, Nancy","Grassi, Joseph G.",skipped,skipped,skipped,skipped
15444,"Lummis, Ben",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15445,"Nolan, Patricia M.","Lummis, Ben","Walser, Nancy",skipped,skipped,skipped,skipped,skipped
15446,"Lummis, Ben","Nolan, Patricia M.","Walser, Nancy",skipped,skipped,skipped,skipped,skipped
15447,"Harding, Richard, Jr.","Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped
15448,"Nolan, Patricia M.","Walser, Nancy","Grassi, Joseph G.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped
15449,"Grassi, Joseph G.","Harding, Richard, Jr.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped
15450,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15451,"Nolan, Patricia M.","Walser, Nancy","Lummis, Ben","Schuster, Luc","Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.",skipped
15452,"Walser, Nancy","Harding, Richard, Jr.","Fantini, Alfred B.","McGovern, Marc C.","Nolan, Patricia M.","Schuster, Luc","Lummis, Ben","Grassi, Joseph G."
15453,"Fantini, Alfred B.","Grassi, Joseph G.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped
15454,"Grassi, Joseph G.","Fantini, Alfred B.","Walser, Nancy","McGovern, Marc C.","Nolan, Patricia M.",skipped,skipped,skipped
15455,"Walser, Nancy","Nolan, Patricia M.","Schuster, Luc","Harding, Richard, Jr.","Lummis, Ben",skipped,skipped,skipped
15456,"Lummis, Ben","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
15457,"Nolan, Patricia M.","Walser, Nancy","McGovern, Marc C.","Lummis, Ben",skipped,skipped,skipped,skipped
15458,"Nolan, Patricia M.","McGovern, Marc C.","Lummis, Ben",skipped,skipped,skipped,skipped,skipped
15459,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped
15460,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped
15461,"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
15462,"Harding, Richard, Jr.","Grassi, Joseph G.","Lummis, Ben","Nolan, Patricia M.","Schuster, Luc","Fantini, Alfred B.","Walser, Nancy",skipped
15463,"Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15464,"Fantini, Alfred B.","Schuster, Luc","Nolan, Patricia M.","Grassi, Joseph G.","Harding, Richard, Jr.","Lummis, Ben","McGovern, Marc C.","Walser, Nancy"
15465,skipped,"Schuster, Luc","Lummis, Ben",skipped,"McGovern, Marc C.","Walser, Nancy",skipped,skipped
15466,"Fantini, Alfred B.","Harding, Richard, Jr.","Lummis, Ben","McGovern, Marc C.",skipped,skipped,skipped,skipped
15467,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15468,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped
15469,"Lummis, Ben","Walser, Nancy","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped
15470,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
15471,"Walser, Nancy","Nolan, Patricia M.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped
15472,"Lummis, Ben","Walser, Nancy","Fantini, Alfred B.","McGovern, Marc C.",skipped,skipped,skipped,skipped
15473,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped
15474,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped
15475,"Schuster, Luc","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped
15476,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15477,"Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.","McGovern, Marc C.",skipped,skipped,skipped,skipped
15478,"Walser, Nancy","Nolan, Patricia M.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped
15479,"Nolan, Patricia M.","Schuster, Luc","Walser, Nancy","Lummis, Ben",skipped,skipped,skipped,skipped
15480,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15481,"Walser, Nancy","McGovern, Marc C.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped
15482,"Schuster, Luc","Nolan, Patricia M.","Walser, Nancy",skipped,skipped,skipped,skipped,skipped
15483,"Fantini, Alfred B.","Lummis, Ben","Grassi, Joseph G.","Harding, Richard, Jr.","McGovern, Marc C.","Nolan, Patricia M.",skipped,skipped
15484,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped
15485,"Fantini, Alfred B.","Lummis, Ben","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped
15486,"Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15487,"Harding, Richard, Jr.","Lummis, Ben","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped
15488,"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
15489,"Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15490,"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
15491,"Grassi, Joseph G.","Fantini, Alfred B.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped
15492,"Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.","Lummis, Ben","McGovern, Marc C.","Walser, Nancy","Nolan, Patricia M.","Schuster, Luc"
15493,"Fantini, Alfred B.","Nolan, Patricia M.","Walser, Nancy","Schuster, Luc",skipped,skipped,skipped,skipped
15494,"Nolan, Patricia M.","Lummis, Ben","Walser, Nancy",skipped,skipped,skipped,skipped,skipped
15495,"Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15496,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped
15497,"Fantini, Alfred B.","Nolan, Patricia M.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped
15498,"Walser, Nancy","Lummis, Ben","Schuster, Luc","McGovern, Marc C.",skipped,skipped,skipped,skipped
15499,"Walser, Nancy","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
15500,"Schuster, Luc","Lummis, Ben","Nolan, Patricia M.","Harding, Richard, Jr.","McGovern, Marc C.","Walser, Nancy",skipped,skipped
15501,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
15502,"Nolan, Patricia M.","Schuster, Luc","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped
15503,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped
15504,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped
15505,"Schuster, Luc","Lummis, Ben","Harding, Richard, Jr.","Fantini, Alfred B.","Walser, Nancy","McGovern, Marc C.",skipped,skipped
15506,"Lummis, Ben","Schuster, Luc","Fantini, Alfred B.","Nolan, Patricia M.","Grassi, Joseph G.","Harding, Richard, Jr.","McGovern, Marc C.",skipped
15507,"Grassi, Joseph G.","Walser, Nancy","Fantini, Alfred B.","Lummis, Ben","Nolan, Patricia M.","McGovern, Marc C.",skipped,skipped
15508,"Lummis, Ben","Fantini, Alfred B.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped
15509,"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped
15510,"Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.","Walser, Nancy",skipped,skipped,skipped,skipped
15511,"Schuster, Luc","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped
15512,"Fantini, Alfred B.","Grassi, Joseph G.","Lummis, Ben","McGovern, Marc C.","Walser, Nancy",skipped,skipped,skipped
15513,"Lummis, Ben","Schuster, Luc","Nolan, Patricia M.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped
15514,"Schuster, Luc","Lummis, Ben",skipped,skipped,skipped,skipped,skipped,skipped
15515,"Walser, Nancy","Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped
