ballotID,rank1,rank2,rank3,rank4
3351,Harvey Curley,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford
3352,Sarah A. Lucido,Harvey Curley,Mary Hall-Rayford,Larry Edwards
3353,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards,Harvey Curley
3354,Harvey Curley,Sarah A. Lucido,skipped,skipped
3355,Harvey Curley,Sarah A. Lucido,Sarah A. Lucido,Sarah A. Lucido
3356,Sarah A. Lucido,Harvey Curley,Larry Edwards,Mary Hall-Rayford
3357,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards,Harvey Curley
3358,overvote,skipped,skipped,skipped
3359,Mary Hall-Rayford,skipped,skipped,skipped
3360,Sarah A. Lucido,Larry Edwards,skipped,skipped
3361,Sarah A. Lucido,Harvey Curley,skipped,skipped
3362,Harvey Curley,Sarah A. Lucido,skipped,skipped
3363,Harvey Curley,skipped,skipped,skipped
3364,Mary Hall-Rayford,Larry Edwards,Mary Hall-Rayford,Larry Edwards
3365,Sarah A. Lucido,Harvey Curley,Larry Edwards,Mary Hall-Rayford
3366,Harvey Curley,Sarah A. Lucido,skipped,skipped
3367,Harvey Curley,Sarah A. Lucido,skipped,skipped
3368,Harvey Curley,Mary Hall-Rayford,Sarah A. Lucido,Larry Edwards
3369,Larry Edwards,Mary Hall-Rayford,Sarah A. Lucido,Harvey Curley
3370,Sarah A. Lucido,skipped,skipped,skipped
3371,Larry Edwards,Mary Hall-Rayford,Sarah A. Lucido,Harvey Curley
3372,Larry Edwards,Sarah A. Lucido,Harvey Curley,Mary Hall-Rayford
3373,Sarah A. Lucido,Sarah A. Lucido,Sarah A. Lucido,Sarah A. Lucido
3374,Mary Hall-Rayford,Mary Hall-Rayford,Mary Hall-Rayford,Mary Hall-Rayford
3375,Mary Hall-Rayford,Sarah A. Lucido,Mary Hall-Rayford,Sarah A. Lucido
3376,Mary Hall-Rayford,Sarah A. Lucido,Harvey Curley,Larry Edwards
3377,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards,Harvey Curley
3378,Sarah A. Lucido,skipped,skipped,skipped
3379,Harvey Curley,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford
3380,Harvey Curley,Sarah A. Lucido,skipped,skipped
3381,Harvey Curley,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards
3382,Harvey Curley,skipped,skipped,skipped
3383,Sarah A. Lucido,Harvey Curley,Larry Edwards,Mary Hall-Rayford
3384,Harvey Curley,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards
3385,Sarah A. Lucido,skipped,skipped,skipped
3386,Harvey Curley,Larry Edwards,Sarah A. Lucido,Mary Hall-Rayford
3387,Harvey Curley,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards
3388,Harvey Curley,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford
3389,Harvey Curley,Sarah A. Lucido,skipped,skipped
3390,Harvey Curley,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford
3391,Mary Hall-Rayford,Harvey Curley,Sarah A. Lucido,Larry Edwards
3392,Harvey Curley,skipped,skipped,skipped
3393,Mary Hall-Rayford,Harvey Curley,Larry Edwards,Sarah A. Lucido
3394,Harvey Curley,skipped,skipped,skipped
3395,Mary Hall-Rayford,Larry Edwards,Harvey Curley,Sarah A. Lucido
3396,Larry Edwards,Mary Hall-Rayford,Sarah A. Lucido,Harvey Curley
3397,Sarah A. Lucido,Harvey Curley,Mary Hall-Rayford,Larry Edwards
3398,Larry Edwards,Mary Hall-Rayford,Sarah A. Lucido,Harvey Curley
3399,Mary Hall-Rayford,Sarah A. Lucido,Larry Edwards,Harvey Curley
3400,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards,Harvey Curley
3401,Larry Edwards,Mary Hall-Rayford,Larry Edwards,Mary Hall-Rayford
3402,Harvey Curley,Larry Edwards,skipped,skipped
3403,Harvey Curley,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford
3404,Sarah A. Lucido,skipped,skipped,skipped
3405,Harvey Curley,Sarah A. Lucido,skipped,skipped
3406,Harvey Curley,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford
3407,Sarah A. Lucido,skipped,skipped,skipped
3408,Harvey Curley,Sarah A. Lucido,skipped,skipped
3409,Harvey Curley,Larry Edwards,Sarah A. Lucido,Mary Hall-Rayford
3410,Larry Edwards,Mary Hall-Rayford,Sarah A. Lucido,Harvey Curley
3411,Sarah A. Lucido,Harvey Curley,skipped,skipped
3412,Harvey Curley,Sarah A. Lucido,skipped,skipped
3413,Sarah A. Lucido,Sarah A. Lucido,Sarah A. Lucido,Sarah A. Lucido
3414,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards,Harvey Curley
3415,Harvey Curley,Larry Edwards,Mary Hall-Rayford,Sarah A. Lucido
3416,Harvey Curley,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards
3417,Sarah A. Lucido,Harvey Curley,Mary Hall-Rayford,skipped
3418,Larry Edwards,skipped,skipped,skipped
3419,Sarah A. Lucido,Harvey Curley,Larry Edwards,Mary Hall-Rayford
3420,Sarah A. Lucido,skipped,skipped,skipped
3421,Larry Edwards,skipped,skipped,skipped
3422,Harvey Curley,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford
3423,Mary Hall-Rayford,Harvey Curley,Sarah A. Lucido,Mary Hall-Rayford
3424,Harvey Curley,skipped,skipped,skipped
3425,Sarah A. Lucido,Harvey Curley,Mary Hall-Rayford,Larry Edwards
3426,Mary Hall-Rayford,Larry Edwards,skipped,skipped
3427,Sarah A. Lucido,Harvey Curley,Larry Edwards,Mary Hall-Rayford
3428,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards,Harvey Curley
3429,Harvey Curley,Sarah A. Lucido,Larry Edwards,skipped
3430,Mary Hall-Rayford,Sarah A. Lucido,skipped,skipped
3431,Mary Hall-Rayford,skipped,skipped,skipped
3432,Harvey Curley,Sarah A. Lucido,skipped,skipped
3433,Larry Edwards,skipped,skipped,skipped
3434,Larry Edwards,Sarah A. Lucido,Harvey Curley,Mary Hall-Rayford
3435,Sarah A. Lucido,Mary Hall-Rayford,Harvey Curley,Larry Edwards
3436,Harvey Curley,skipped,skipped,skipped
3437,Harvey Curley,skipped,skipped,skipped
3438,Sarah A. Lucido,Harvey Curley,skipped,skipped
3439,Sarah A. Lucido,Mary Hall-Rayford,skipped,skipped
3440,Harvey Curley,Sarah A. Lucido,skipped,skipped
3441,Sarah A. Lucido,skipped,skipped,skipped
3442,Harvey Curley,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford
3443,Harvey Curley,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards
3444,Sarah A. Lucido,skipped,skipped,skipped
3445,Sarah A. Lucido,Harvey Curley,Larry Edwards,Mary Hall-Rayford
3446,Larry Edwards,Sarah A. Lucido,Larry Edwards,Harvey Curley
3447,Sarah A. Lucido,skipped,skipped,skipped
3448,Sarah A. Lucido,Harvey Curley,skipped,skipped
3449,Harvey Curley,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford
3450,Harvey Curley,Larry Edwards,Mary Hall-Rayford,Sarah A. Lucido
3451,Sarah A. Lucido,Harvey Curley,skipped,skipped
3452,Larry Edwards,Sarah A. Lucido,Mary Hall-Rayford,Harvey Curley
3453,Harvey Curley,Sarah A. Lucido,skipped,skipped
3454,Mary Hall-Rayford,skipped,skipped,skipped
3455,Sarah A. Lucido,Harvey Curley,Larry Edwards,Mary Hall-Rayford
3456,Sarah A. Lucido,Mary Hall-Rayford,Harvey Curley,Larry Edwards
3457,Sarah A. Lucido,Mary Hall-Rayford,skipped,skipped
3458,Harvey Curley,skipped,skipped,skipped
3459,Sarah A. Lucido,Harvey Curley,Larry Edwards,Mary Hall-Rayford
3460,Sarah A. Lucido,Harvey Curley,Larry Edwards,Mary Hall-Rayford
3461,Sarah A. Lucido,Mary Hall-Rayford,Sarah A. Lucido,Mary Hall-Rayford
3462,Sarah A. Lucido,Harvey Curley,Larry Edwards,Mary Hall-Rayford
3463,Sarah A. Lucido,Harvey Curley,skipped,skipped
3464,Sarah A. Lucido,Mary Hall-Rayford,Harvey Curley,Larry Edwards
3465,Sarah A. Lucido,Harvey Curley,Mary Hall-Rayford,Larry Edwards
3466,Harvey Curley,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford
3467,Harvey Curley,skipped,skipped,skipped
3468,Mary Hall-Rayford,Sarah A. Lucido,Harvey Curley,Larry Edwards
3469,Harvey Curley,Sarah A. Lucido,skipped,skipped
3470,Sarah A. Lucido,Mary Hall-Rayford,skipped,skipped
3471,Sarah A. Lucido,Mary Hall-Rayford,skipped,skipped
3472,Sarah A. Lucido,Harvey Curley,Mary Hall-Rayford,Larry Edwards
3473,Harvey Curley,skipped,skipped,skipped
3474,Larry Edwards,Sarah A. Lucido,skipped,skipped
3475,Mary Hall-Rayford,Sarah A. Lucido,Larry Edwards,Harvey Curley
3476,Sarah A. Lucido,Harvey Curley,Mary Hall-Rayford,Larry Edwards
3477,Sarah A. Lucido,Sarah A. Lucido,Sarah A. Lucido,Sarah A. Lucido
3478,Sarah A. Lucido,Mary Hall-Rayford,Harvey Curley,Larry Edwards
3479,Harvey Curley,Sarah A. Lucido,skipped,skipped
3480,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards,Harvey Curley
3481,Sarah A. Lucido,skipped,skipped,skipped
3482,Harvey Curley,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards
3483,Larry Edwards,Harvey Curley,Sarah A. Lucido,skipped
3484,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards,Harvey Curley
3485,Mary Hall-Rayford,Sarah A. Lucido,Harvey Curley,Larry Edwards
3486,Harvey Curley,skipped,skipped,skipped
3487,Mary Hall-Rayford,Sarah A. Lucido,skipped,skipped
3488,Mary Hall-Rayford,Sarah A. Lucido,Harvey Curley,Larry Edwards
3489,Larry Edwards,Harvey Curley,Mary Hall-Rayford,skipped
3490,Larry Edwards,Sarah A. Lucido,Harvey Curley,Mary Hall-Rayford
3491,Sarah A. Lucido,skipped,skipped,skipped
3492,Sarah A. Lucido,Harvey Curley,Mary Hall-Rayford,Larry Edwards
3493,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards,Harvey Curley
3494,Sarah A. Lucido,skipped,skipped,skipped
3495,Larry Edwards,Mary Hall-Rayford,Harvey Curley,skipped
3496,Sarah A. Lucido,Mary Hall-Rayford,skipped,skipped
3497,Larry Edwards,Mary Hall-Rayford,Sarah A. Lucido,Harvey Curley
3498,Harvey Curley,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford
3499,Harvey Curley,Sarah A. Lucido,skipped,skipped
3500,Mary Hall-Rayford,skipped,skipped,skipped
3501,Harvey Curley,Sarah A. Lucido,skipped,skipped
3502,Sarah A. Lucido,Harvey Curley,Mary Hall-Rayford,Larry Edwards
3503,Harvey Curley,skipped,skipped,skipped
3504,skipped,skipped,skipped,skipped
3505,Mary Hall-Rayford,Sarah A. Lucido,Larry Edwards,Harvey Curley
3506,Sarah A. Lucido,Mary Hall-Rayford,skipped,skipped
3507,Sarah A. Lucido,Larry Edwards,Harvey Curley,Mary Hall-Rayford
3508,Harvey Curley,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards
3509,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards,Harvey Curley
3510,Harvey Curley,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford
3511,Larry Edwards,Sarah A. Lucido,Harvey Curley,Mary Hall-Rayford
3512,Harvey Curley,skipped,skipped,skipped
3513,Harvey Curley,Sarah A. Lucido,skipped,skipped
3514,Harvey Curley,Sarah A. Lucido,skipped,skipped
3515,Sarah A. Lucido,Harvey Curley,skipped,skipped
3516,Harvey Curley,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards
3517,Harvey Curley,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford
3518,Sarah A. Lucido,Harvey Curley,Larry Edwards,Mary Hall-Rayford
3519,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford,Harvey Curley
3520,Harvey Curley,Sarah A. Lucido,skipped,skipped
3521,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards,Harvey Curley
3522,Larry Edwards,Harvey Curley,Sarah A. Lucido,Mary Hall-Rayford
3523,Harvey Curley,Sarah A. Lucido,skipped,skipped
3524,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards,Harvey Curley
3525,Sarah A. Lucido,Harvey Curley,skipped,skipped
3526,Harvey Curley,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards
3527,Sarah A. Lucido,Harvey Curley,Mary Hall-Rayford,Larry Edwards
3528,Harvey Curley,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards
3529,Larry Edwards,Harvey Curley,Mary Hall-Rayford,Sarah A. Lucido
3530,Harvey Curley,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford
3531,Larry Edwards,Sarah A. Lucido,Harvey Curley,Mary Hall-Rayford
3532,Larry Edwards,Harvey Curley,Mary Hall-Rayford,Sarah A. Lucido
3533,Harvey Curley,skipped,skipped,skipped
3534,Sarah A. Lucido,Harvey Curley,Mary Hall-Rayford,Larry Edwards
3535,Mary Hall-Rayford,Sarah A. Lucido,Harvey Curley,Mary Hall-Rayford
3536,Sarah A. Lucido,Mary Hall-Rayford,Harvey Curley,Larry Edwards
3537,writein,skipped,skipped,skipped
3538,Harvey Curley,Sarah A. Lucido,skipped,skipped
3539,Harvey Curley,skipped,skipped,skipped
3540,Harvey Curley,Larry Edwards,Sarah A. Lucido,Mary Hall-Rayford
3541,Mary Hall-Rayford,Sarah A. Lucido,Larry Edwards,Harvey Curley
3542,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford,Harvey Curley
3543,Sarah A. Lucido,skipped,skipped,skipped
3544,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards,Harvey Curley
3545,Larry Edwards,Larry Edwards,Sarah A. Lucido,Sarah A. Lucido
3546,Sarah A. Lucido,Mary Hall-Rayford,Harvey Curley,Larry Edwards
3547,Harvey Curley,Sarah A. Lucido,Larry Edwards,skipped
3548,Larry Edwards,Mary Hall-Rayford,Larry Edwards,Mary Hall-Rayford
3549,Sarah A. Lucido,Mary Hall-Rayford,Harvey Curley,Larry Edwards
3550,Harvey Curley,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford
3551,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford,Harvey Curley
3552,Sarah A. Lucido,Mary Hall-Rayford,skipped,skipped
3553,Sarah A. Lucido,Harvey Curley,Larry Edwards,Mary Hall-Rayford
3554,Sarah A. Lucido,Mary Hall-Rayford,Harvey Curley,Larry Edwards
3555,Sarah A. Lucido,Mary Hall-Rayford,skipped,skipped
3556,Harvey Curley,Sarah A. Lucido,skipped,skipped
3557,Harvey Curley,Sarah A. Lucido,skipped,skipped
3558,Sarah A. Lucido,Larry Edwards,skipped,skipped
3559,overvote,skipped,skipped,skipped
3560,Harvey Curley,Sarah A. Lucido,skipped,skipped
3561,Mary Hall-Rayford,skipped,skipped,skipped
3562,Harvey Curley,skipped,skipped,skipped
3563,Larry Edwards,Harvey Curley,skipped,skipped
3564,Mary Hall-Rayford,Sarah A. Lucido,Larry Edwards,Harvey Curley
3565,Harvey Curley,Sarah A. Lucido,Sarah A. Lucido,Larry Edwards
3566,Mary Hall-Rayford,Sarah A. Lucido,skipped,skipped
3567,Sarah A. Lucido,Harvey Curley,Larry Edwards,Mary Hall-Rayford
3568,Sarah A. Lucido,Mary Hall-Rayford,Harvey Curley,Larry Edwards
3569,Sarah A. Lucido,Sarah A. Lucido,skipped,skipped
3570,Sarah A. Lucido,Mary Hall-Rayford,Harvey Curley,Larry Edwards
3571,Harvey Curley,Sarah A. Lucido,skipped,skipped
3572,Sarah A. Lucido,Mary Hall-Rayford,skipped,skipped
3573,Sarah A. Lucido,Harvey Curley,Larry Edwards,skipped
3574,Harvey Curley,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards
3575,Larry Edwards,Mary Hall-Rayford,Harvey Curley,Sarah A. Lucido
3576,Sarah A. Lucido,Harvey Curley,skipped,skipped
3577,Harvey Curley,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford
3578,Sarah A. Lucido,overvote,Larry Edwards,Mary Hall-Rayford
3579,Harvey Curley,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards
3580,Harvey Curley,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards
3581,Sarah A. Lucido,Mary Hall-Rayford,skipped,skipped
3582,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford,Harvey Curley
3583,Sarah A. Lucido,Harvey Curley,skipped,skipped
3584,Mary Hall-Rayford,Harvey Curley,Sarah A. Lucido,Larry Edwards
3585,Harvey Curley,skipped,skipped,skipped
3586,Mary Hall-Rayford,Sarah A. Lucido,Larry Edwards,Harvey Curley
3587,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards,Harvey Curley
3588,Sarah A. Lucido,Larry Edwards,skipped,skipped
3589,Harvey Curley,skipped,skipped,skipped
3590,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards,Harvey Curley
3591,overvote,Mary Hall-Rayford,Mary Hall-Rayford,Mary Hall-Rayford
3592,Mary Hall-Rayford,Sarah A. Lucido,Larry Edwards,Harvey Curley
3593,Sarah A. Lucido,Harvey Curley,skipped,skipped
3594,Mary Hall-Rayford,Sarah A. Lucido,skipped,skipped
3595,Harvey Curley,Larry Edwards,skipped,skipped
3596,Harvey Curley,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards
3597,Sarah A. Lucido,Harvey Curley,Larry Edwards,Mary Hall-Rayford
3598,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards,Harvey Curley
3599,Harvey Curley,skipped,skipped,skipped
3600,Harvey Curley,Mary Hall-Rayford,Sarah A. Lucido,Larry Edwards
3601,Harvey Curley,Sarah A. Lucido,skipped,skipped
3602,skipped,skipped,skipped,skipped
3603,Mary Hall-Rayford,Sarah A. Lucido,Larry Edwards,Harvey Curley
3604,Harvey Curley,Sarah A. Lucido,Larry Edwards,Mary Hall-Rayford
3605,Harvey Curley,Sarah A. Lucido,skipped,skipped
3606,Sarah A. Lucido,Mary Hall-Rayford,Larry Edwards,Harvey Curley
3607,Sarah A. Lucido,Harvey Curley,skipped,skipped
3608,Sarah A. Lucido,skipped,skipped,skipped
3609,Sarah A. Lucido,Larry Edwards,skipped,skipped
3610,Sarah A. Lucido,Harvey Curley,Mary Hall-Rayford,Larry Edwards
3611,Sarah A. Lucido,Harvey Curley,skipped,skipped
3612,Harvey Curley,Sarah A. Lucido,skipped,skipped
3613,Mary Hall-Rayford,Larry Edwards,Sarah A. Lucido,Harvey Curley
3614,Harvey Curley,Larry Edwards,Sarah A. Lucido,Mary Hall-Rayford
3615,Harvey Curley,Sarah A. Lucido,writein,writein
3616,Larry Edwards,skipped,skipped,skipped
3617,Sarah A. Lucido,Harvey Curley,skipped,skipped
3618,Mary Hall-Rayford,Sarah A. Lucido,Harvey Curley,Larry Edwards
