ballotID,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,rank19,rank20
11351,"Seidel, Sam","Davis, Henrietta","Glick, Silvia P.","Cheung, Leland","Reeves, Kenneth E.","Podgers, Kathy","Moree, Gregg J.","Marquardt, Charles J.","Simmons, E. Denise","Sullivan, Edward J.","Stohlman, Jr., Thomas J.","Toomey, Jr., Timothy J.","vanBeuzekom, Minka Y.","Leavitt, Neal W.","Kelley, Craig A.","Adkins, Lawrence J.","Ward, Larry W.","Williamson, James M.","Maher, David P.","Flanagan, Mark F."
11352,"Kelley, Craig A.","Davis, Henrietta","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11353,"Davis, Henrietta","vanBeuzekom, Minka Y.","Toomey, Jr., Timothy J.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11354,"Davis, Henrietta","Toomey, Jr., Timothy J.","Adkins, Lawrence J.","Moree, Gregg J.","Podgers, Kathy","Marquardt, Charles J.","Leavitt, Neal W.","Glick, Silvia P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11355,"Davis, Henrietta","Maher, David P.","Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11356,"Simmons, E. Denise","Reeves, Kenneth E.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11357,"Davis, Henrietta","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11358,"Stohlman, Jr., Thomas J.","Davis, Henrietta","Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11359,"Ward, Larry W.","Seidel, Sam","Davis, Henrietta","vanBeuzekom, Minka Y.","Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11360,"Simmons, E. Denise","Reeves, Kenneth E.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11361,"Davis, Henrietta","Kelley, Craig A.","Seidel, Sam","Maher, David P.","Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11362,"Flanagan, Mark F.","Cheung, Leland","Davis, Henrietta","Reeves, Kenneth E.","vanBeuzekom, Minka Y.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11363,"Davis, Henrietta","Kelley, Craig A.","Cheung, Leland","vanBeuzekom, Minka Y.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11364,"Davis, Henrietta","Reeves, Kenneth E.","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11365,"Simmons, E. Denise","Seidel, Sam","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11366,"Ward, Larry W.","Maher, David P.","Davis, Henrietta","Toomey, Jr., Timothy J.","Simmons, E. Denise","vanBeuzekom, Minka Y.","Seidel, Sam","Cheung, Leland","Glick, Silvia P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11367,"Kelley, Craig A.","vanBeuzekom, Minka Y.","Leavitt, Neal W.","Reeves, Kenneth E.","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11368,"Sullivan, Edward J.","Flanagan, Mark F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11369,"Davis, Henrietta","vanBeuzekom, Minka Y.","Simmons, E. Denise","Reeves, Kenneth E.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11370,"Seidel, Sam","Stohlman, Jr., Thomas J.","Ward, Larry W.","vanBeuzekom, Minka Y.","Simmons, E. Denise","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11371,"Seidel, Sam","Cheung, Leland","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11372,"Cheung, Leland","Seidel, Sam","vanBeuzekom, Minka Y.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11373,"Simmons, E. Denise","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11374,"Simmons, E. Denise","Reeves, Kenneth E.","Williamson, James M.","Davis, Henrietta","Maher, David P.","Stohlman, Jr., Thomas J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11375,"Stohlman, Jr., Thomas J.","Simmons, E. Denise","Cheung, Leland","Kelley, Craig A.","Davis, Henrietta","Seidel, Sam","Leavitt, Neal W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11376,"Davis, Henrietta","Kelley, Craig A.","Maher, David P.","Ward, Larry W.","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11377,"Davis, Henrietta","Ward, Larry W.","Toomey, Jr., Timothy J.","Simmons, E. Denise","Seidel, Sam","Reeves, Kenneth E.","Flanagan, Mark F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11378,"Davis, Henrietta","Simmons, E. Denise","Ward, Larry W.","Cheung, Leland","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11379,"Reeves, Kenneth E.","Glick, Silvia P.","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11380,"Cheung, Leland","Davis, Henrietta","Simmons, E. Denise","Kelley, Craig A.","Seidel, Sam","Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11381,"Davis, Henrietta","Seidel, Sam","Simmons, E. Denise","Maher, David P.","Ward, Larry W.","Stohlman, Jr., Thomas J.","Cheung, Leland","Toomey, Jr., Timothy J.","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11382,"Flanagan, Mark F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11383,"Davis, Henrietta","Ward, Larry W.","vanBeuzekom, Minka Y.","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11384,"Davis, Henrietta","vanBeuzekom, Minka Y.","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11385,"Reeves, Kenneth E.","Davis, Henrietta","vanBeuzekom, Minka Y.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11386,"Simmons, E. Denise","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11387,"Davis, Henrietta","Seidel, Sam","Kelley, Craig A.","vanBeuzekom, Minka Y.","Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11388,"Davis, Henrietta","Ward, Larry W.","vanBeuzekom, Minka Y.","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11389,"Davis, Henrietta","Simmons, E. Denise","Kelley, Craig A.","Seidel, Sam","Reeves, Kenneth E.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11390,"Simmons, E. Denise","Toomey, Jr., Timothy J.","Ward, Larry W.","Reeves, Kenneth E.","Maher, David P.","Davis, Henrietta","Seidel, Sam","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11391,"Simmons, E. Denise","Reeves, Kenneth E.","Davis, Henrietta","Cheung, Leland","Seidel, Sam","Podgers, Kathy","Ward, Larry W.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11392,"Toomey, Jr., Timothy J.","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11393,"Ward, Larry W.","Leavitt, Neal W.","Simmons, E. Denise","Davis, Henrietta","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11394,"Flanagan, Mark F.","Leavitt, Neal W.","Glick, Silvia P.","Marquardt, Charles J.","Moree, Gregg J.","Podgers, Kathy","Cheung, Leland","Adkins, Lawrence J.","Williamson, James M.","vanBeuzekom, Minka Y.","Sullivan, Edward J.","Stohlman, Jr., Thomas J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11395,"Davis, Henrietta","vanBeuzekom, Minka Y.","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11396,"Kelley, Craig A.","Stohlman, Jr., Thomas J.","Seidel, Sam","Davis, Henrietta","vanBeuzekom, Minka Y.","Toomey, Jr., Timothy J.","Ward, Larry W.","Leavitt, Neal W.","Maher, David P.","Reeves, Kenneth E.","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11397,"Davis, Henrietta","Stohlman, Jr., Thomas J.","Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11398,"Davis, Henrietta","vanBeuzekom, Minka Y.","Cheung, Leland","Simmons, E. Denise","Kelley, Craig A.","Sullivan, Edward J.","Stohlman, Jr., Thomas J.","Adkins, Lawrence J.","Maher, David P.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11399,"Davis, Henrietta","Toomey, Jr., Timothy J.","Kelley, Craig A.","Cheung, Leland","Ward, Larry W.","vanBeuzekom, Minka Y.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11400,"Sullivan, Edward J.","Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11401,"Davis, Henrietta","Cheung, Leland","Stohlman, Jr., Thomas J.","Ward, Larry W.","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11402,"Williamson, James M.","vanBeuzekom, Minka Y.","Davis, Henrietta","Glick, Silvia P.","Flanagan, Mark F.","Simmons, E. Denise","Seidel, Sam","Toomey, Jr., Timothy J.","Marquardt, Charles J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11403,"Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11404,"Davis, Henrietta","Reeves, Kenneth E.","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11405,"Stohlman, Jr., Thomas J.","vanBeuzekom, Minka Y.","Davis, Henrietta","Maher, David P.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11406,"Simmons, E. Denise","Reeves, Kenneth E.","Toomey, Jr., Timothy J.","Maher, David P.","Kelley, Craig A.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11407,"Davis, Henrietta","Ward, Larry W.","Simmons, E. Denise","Seidel, Sam","vanBeuzekom, Minka Y.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11408,"Davis, Henrietta","Cheung, Leland","Kelley, Craig A.","Simmons, E. Denise","Maher, David P.","Seidel, Sam","Stohlman, Jr., Thomas J.","Toomey, Jr., Timothy J.","Ward, Larry W.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11409,"Kelley, Craig A.","Davis, Henrietta","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11410,"Reeves, Kenneth E.","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11411,"Maher, David P.","Toomey, Jr., Timothy J.","Sullivan, Edward J.","Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11412,"Kelley, Craig A.","Sullivan, Edward J.","Flanagan, Mark F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11413,"Davis, Henrietta","Seidel, Sam","Adkins, Lawrence J.","Ward, Larry W.","Glick, Silvia P.","Podgers, Kathy",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11414,"Davis, Henrietta","Cheung, Leland","Ward, Larry W.","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11415,"Kelley, Craig A.","Sullivan, Edward J.","Toomey, Jr., Timothy J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11416,"Davis, Henrietta",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11417,"Simmons, E. Denise","Davis, Henrietta","Cheung, Leland","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11418,"Ward, Larry W.","Davis, Henrietta","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11419,"Ward, Larry W.","Davis, Henrietta","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11420,"Marquardt, Charles J.","Podgers, Kathy","Reeves, Kenneth E.","Seidel, Sam","Simmons, E. Denise","Stohlman, Jr., Thomas J.","Sullivan, Edward J.","Toomey, Jr., Timothy J.","vanBeuzekom, Minka Y.","Ward, Larry W.","Williamson, James M.","Adkins, Lawrence J.","Cheung, Leland","Davis, Henrietta","Flanagan, Mark F.","Kelley, Craig A.","Leavitt, Neal W.",skipped,skipped,skipped
11421,"Davis, Henrietta","vanBeuzekom, Minka Y.","Seidel, Sam","Stohlman, Jr., Thomas J.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11422,"Davis, Henrietta","Kelley, Craig A.","Simmons, E. Denise",skipped,"Ward, Larry W.","Flanagan, Mark F.","Maher, David P.","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11423,"Kelley, Craig A.","Stohlman, Jr., Thomas J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11424,"Cheung, Leland","Stohlman, Jr., Thomas J.","Sullivan, Edward J.","Seidel, Sam","Kelley, Craig A.","Flanagan, Mark F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11425,"Sullivan, Edward J.","Davis, Henrietta","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11426,"Davis, Henrietta","Stohlman, Jr., Thomas J.","Simmons, E. Denise","Toomey, Jr., Timothy J.","Cheung, Leland","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11427,"Davis, Henrietta","Simmons, E. Denise","Toomey, Jr., Timothy J.","Stohlman, Jr., Thomas J.","vanBeuzekom, Minka Y.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11428,"Sullivan, Edward J.","Podgers, Kathy","Moree, Gregg J.","Flanagan, Mark F.","Williamson, James M.","Adkins, Lawrence J.","Cheung, Leland","Marquardt, Charles J.","Glick, Silvia P.","Seidel, Sam","Stohlman, Jr., Thomas J.","vanBeuzekom, Minka Y.","Leavitt, Neal W.","Maher, David P.","Toomey, Jr., Timothy J.","Kelley, Craig A.","Simmons, E. Denise","Ward, Larry W.","Reeves, Kenneth E.","Davis, Henrietta"
11429,"Reeves, Kenneth E.","Simmons, E. Denise","Ward, Larry W.","Adkins, Lawrence J.","Davis, Henrietta","Toomey, Jr., Timothy J.","Sullivan, Edward J.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11430,"Davis, Henrietta","Kelley, Craig A.","Seidel, Sam","Glick, Silvia P.","Simmons, E. Denise","Ward, Larry W.","Marquardt, Charles J.","Leavitt, Neal W.","Reeves, Kenneth E.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11431,"Davis, Henrietta","Adkins, Lawrence J.","Ward, Larry W.","Cheung, Leland",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11432,"Kelley, Craig A.","Seidel, Sam","Davis, Henrietta","Glick, Silvia P.","Ward, Larry W.","Marquardt, Charles J.","vanBeuzekom, Minka Y.","Simmons, E. Denise","Adkins, Lawrence J.","Leavitt, Neal W.","Maher, David P.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11433,"Davis, Henrietta","Stohlman, Jr., Thomas J.","Ward, Larry W.","Kelley, Craig A.","Simmons, E. Denise","Seidel, Sam",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
11434,"Davis, Henrietta","Ward, Larry W.","Simmons, E. Denise",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
