raceID,candidate,round_elected,round_eliminated,round_1_vote,round_2_vote,round_3_vote,round_4_vote,round_5_vote,round_6_vote,round_7_vote,round_8_vote,round_9_vote,round_10_vote,round_11_vote,round_12_vote,round_13_vote,round_14_vote,round_15_vote,round_16_vote,round_17_vote,round_18_vote,round_19_vote,round_20_vote,round_21_vote,round_22_vote,round_23_vote,round_24_vote,round_25_vote,round_26_vote,round_27_vote,round_28_vote,round_29_vote,round_30_vote,round_31_vote,round_32_vote,round_33_vote,round_34_vote,round_35_vote
Minneapolis__2013__Mayor__MinneapolisMayor2013,DAN COHEN,,30.0,1808.0,1810.0,1812.0,1812.0,1813.0,1816.0,1817.0,1823.0,1829.0,1832.0,1837.0,1845.0,1852.0,1855.0,1859.0,1865.0,1870.0,1879.0,1887.0,1897.0,1900.0,1916.0,1939.0,1944.0,1954.0,1963.0,2016.0,2049.0,2102.0,2143.0,0.0,0.0,0.0,0.0,0.0
Minneapolis__2013__Mayor__MinneapolisMayor2013,"BOB ""AGAIN"" CARNEY JR",,3.0,56.0,56.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minneapolis__2013__Mayor__MinneapolisMayor2013,CAPTAIN JACK SPARROW,,22.0,265.0,266.0,266.0,272.0,273.0,274.0,274.0,275.0,278.0,284.0,288.0,293.0,295.0,299.0,304.0,307.0,309.0,325.0,329.0,333.0,341.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minneapolis__2013__Mayor__MinneapolisMayor2013,TROY BENJEGERDES,,13.0,149.0,150.0,150.0,150.0,150.0,152.0,156.0,157.0,158.0,158.0,158.0,164.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minneapolis__2013__Mayor__MinneapolisMayor2013,BOB FINE,,31.0,2101.0,2103.0,2104.0,2106.0,2110.0,2113.0,2115.0,2116.0,2119.0,2121.0,2122.0,2125.0,2135.0,2137.0,2141.0,2147.0,2147.0,2155.0,2168.0,2172.0,2176.0,2182.0,2198.0,2204.0,2223.0,2236.0,2255.0,2286.0,2343.0,2417.0,2559.0,0.0,0.0,0.0,0.0
Minneapolis__2013__Mayor__MinneapolisMayor2013,JOSHUA REA,,10.0,110.0,110.0,113.0,113.0,114.0,115.0,115.0,116.0,119.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minneapolis__2013__Mayor__MinneapolisMayor2013,KURTIS W. HANNA,,17.0,200.0,200.0,201.0,202.0,202.0,202.0,202.0,204.0,204.0,204.0,206.0,207.0,207.0,214.0,214.0,216.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minneapolis__2013__Mayor__MinneapolisMayor2013,ALICIA K. BENNETT,,24.0,354.0,354.0,354.0,355.0,355.0,358.0,359.0,362.0,366.0,367.0,370.0,376.0,381.0,382.0,382.0,393.0,395.0,396.0,416.0,425.0,431.0,434.0,437.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minneapolis__2013__Mayor__MinneapolisMayor2013,CAM WINTON,,33.0,7533.0,7535.0,7537.0,7537.0,7540.0,7541.0,7549.0,7555.0,7557.0,7564.0,7567.0,7570.0,7571.0,7576.0,7591.0,7593.0,7613.0,7634.0,7637.0,7642.0,7647.0,7704.0,7715.0,7718.0,7723.0,7730.0,7823.0,7841.0,7936.0,8030.0,8449.0,8788.0,8969.0,0.0,0.0
Minneapolis__2013__ParkAtLarge__MinneapolisParkAtLarge2013,ANNIE YOUNG,10.0,,9294.0,9302.0,9452.0,9452.062962464684,10055.064745055832,11054.065653168303,11525.06666218216,12027.066981703214,13886.08169648863,15044.093401049373,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2013__ParkAtLarge__MinneapolisParkAtLarge2013,STEVE BARLAND,,6.0,3705.0,3707.0,3803.0,3803.0073489842594,3901.007584420826,4113.008173012242,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2013__ParkAtLarge__MinneapolisParkAtLarge2013,HASHIM YONIS,,7.0,3762.0,3767.0,3799.0,3799.003346562626,4346.003901520247,4490.004204224404,4571.00430512579,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2013__ParkAtLarge__MinneapolisParkAtLarge2013,MARY LYNN MCPHERSON,,5.0,3373.0,3378.0,3479.0,3479.0062222521187,3694.006508139378,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2013__ParkAtLarge__MinneapolisParkAtLarge2013,MEG FORNEY,10.0,,7856.0,7864.0,8031.0,8031.017153235571,8421.0183640522,9159.01920489708,9829.019961657472,10156.02012982645,10965.02351002287,12245.030489035382,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2013__ParkAtLarge__MinneapolisParkAtLarge2013,writeIns,,1.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2013__ParkAtLarge__MinneapolisParkAtLarge2013,CASPER HILL,,2.0,1280.0,1284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2013__ParkAtLarge__MinneapolisParkAtLarge2013,TOM NORDYKE,,9.0,6511.0,6514.0,6595.0,6595.069655589937,6759.070496434817,7001.071219561415,7535.072648997712,7688.072918068075,8701.078534911878,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2013__ParkAtLarge__MinneapolisParkAtLarge2013,JASON STONE,,8.0,5357.0,5364.0,5477.0,5477.038241625184,5819.0403941880795,6097.041386385039,6549.042681286156,6741.043068074801,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2013__ParkAtLarge__MinneapolisParkAtLarge2013,JOHN ERWIN,3.0,,14678.0,14684.0,14866.0,14865.75,14865.75,14865.75,14865.75,14865.75,14865.75,14865.75,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2013__ParkAtLarge__MinneapolisParkAtLarge2013,ISHMAEL ISRAEL,,4.0,3305.0,3310.0,3374.0,3374.009064307816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2013__ParkDistrict2__MinneapolisParkDistrict22013,writeIns,,1.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2013__ParkDistrict2__MinneapolisParkDistrict22013,JON OLSON,1.0,,4070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2013__ParkDistrict2__MinneapolisParkDistrict22013,DAVID LUCE,,1.0,1931.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2013__ParkDistrict6__MinneapolisParkDistrict62013,writeIns,,1.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2013__ParkDistrict6__MinneapolisParkDistrict62013,BRAD BOURN,1.0,,8903.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2013__ParkDistrict6__MinneapolisParkDistrict62013,JOSH NEIMAN,,1.0,4775.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2013__Ward13__MinneapolisWard132013,MISSY DURANT,,4.0,986.0,987.0,994.0,1044.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2013__Ward13__MinneapolisWard132013,MATT PERRY,,5.0,4063.0,4063.0,4085.0,4305.0,4705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2013__Ward13__MinneapolisWard132013,BOB REUER,,3.0,749.0,750.0,871.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2013__Ward13__MinneapolisWard132013,DAVID REGAN,,2.0,199.0,200.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2013__Ward13__MinneapolisWard132013,writeIns,,1.0,10.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2013__Ward13__MinneapolisWard132013,LINEA PALMISANO,5.0,,4452.0,4455.0,4473.0,4576.0,5059.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2013__Ward5__MinneapolisWard52013,KALE R. SEVERSON,,2.0,220.0,221.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2013__Ward5__MinneapolisWard52013,IAN ALEXANDER,,4.0,1048.0,1048.0,1087.0,1394.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2013__Ward5__MinneapolisWard52013,writeIns,,1.0,10.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2013__Ward5__MinneapolisWard52013,BRETT BUCKNER,,3.0,746.0,747.0,796.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2013__Ward5__MinneapolisWard52013,BLONG YANG,4.0,,1475.0,1476.0,1548.0,1842.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2013__Ward9__MinneapolisWard92013,CHARLES CURTIS,,5.0,338.0,338.0,345.0,377.0,397.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2013__Ward9__MinneapolisWard92013,ABDI ABDULLE,,4.0,286.0,286.0,302.0,330.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2013__Ward9__MinneapolisWard92013,TY MOORE,,6.0,1569.0,1571.0,1583.0,1614.0,1654.0,1758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2013__Ward9__MinneapolisWard92013,PAT FLEETHAM,,3.0,153.0,154.0,196.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2013__Ward9__MinneapolisWard92013,writeIns,,1.0,18.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2013__Ward9__MinneapolisWard92013,ALONDRA CANO,6.0,,1698.0,1699.0,1723.0,1787.0,1861.0,1987.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minneapolis__2013__Ward9__MinneapolisWard92013,GREGORY MCDONALD,,2.0,117.0,117.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2014__CityAuditor__2014CityAuditorBerkeleyNov2014,ANN-MARIE HOGAN,1.0,,27390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2014__MemberCityCouncilDistrict1__2014MemberCityCouncilDistrict1BerkeleyNov2014,LINDA MAIO,1.0,,3038.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2014__MemberCityCouncilDistrict1__2014MemberCityCouncilDistrict1BerkeleyNov2014,MERRILIE MITCHELL,,1.0,256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2014__MemberCityCouncilDistrict1__2014MemberCityCouncilDistrict1BerkeleyNov2014,ALEJANDRO SOTO-VIGIL,,1.0,2270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2014__MemberCityCouncilDistrict7__2014MemberCityCouncilDistrict7BerkeleyNov2014,SEAN BARRY,,1.0,670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2014__MemberCityCouncilDistrict7__2014MemberCityCouncilDistrict7BerkeleyNov2014,KRISS WORTHINGTON,1.0,,833.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2014__MemberCityCouncilDistrict8__2014MemberCityCouncilDistrict8BerkeleyNov2014,MIKE ALVAREZ COHEN,,2.0,1165.0,1300.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2014__MemberCityCouncilDistrict8__2014MemberCityCouncilDistrict8BerkeleyNov2014,JACQUELYN MCCORMICK,,1.0,837.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2014__MemberCityCouncilDistrict8__2014MemberCityCouncilDistrict8BerkeleyNov2014,LORI DROSTE,3.0,,1318.0,1614.0,2072.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berkeley__2014__MemberCityCouncilDistrict8__2014MemberCityCouncilDistrict8BerkeleyNov2014,GEORGE BEIER,,3.0,1198.0,1473.0,2056.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2014__CityAuditor__2014CityAuditorOaklandNov2014,BRENDA ROBERTS,1.0,,60970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2014__CityAuditor__2014CityAuditorOaklandNov2014,LEN RAPHAEL,,1.0,18317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2014__Mayor__2014MayorOaklandNov2014,BRYAN PARKER,,11.0,7955.0,7958.0,7966.0,7985.0,8020.0,8038.0,8080.0,8142.0,8225.0,8279.0,8551.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Oakland__2014__Mayor__2014MayorOaklandNov2014,JOE TUMAN,,12.0,12251.0,12251.0,12267.0,12281.0,12309.0,12336.0,12378.0,12420.0,12487.0,12539.0,13340.0,14873.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Oakland__2014__Mayor__2014MayorOaklandNov2014,SAIED KARAMOOZ,,2.0,264.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Oakland__2014__Mayor__2014MayorOaklandNov2014,REBECCA KAPLAN,,15.0,14693.0,14697.0,14718.0,14758.0,14804.0,14869.0,14902.0,15021.0,15185.0,15379.0,15699.0,17023.0,18662.0,23341.0,28421.0,,,,,,,,,,,,,,,,,,,,
Oakland__2014__Mayor__2014MayorOaklandNov2014,ERIC WILSON,,5.0,393.0,393.0,399.0,416.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Oakland__2014__Mayor__2014MayorOaklandNov2014,CHARLES R. WILLIAMS,,8.0,1052.0,1053.0,1056.0,1066.0,1099.0,1145.0,1172.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Oakland__2014__Mayor__2014MayorOaklandNov2014,JEAN QUAN,,14.0,15808.0,15811.0,15827.0,15846.0,15872.0,15906.0,15982.0,16026.0,16138.0,16217.0,16415.0,17156.0,18049.0,20525.0,0.0,,,,,,,,,,,,,,,,,,,,
Oakland__2014__Mayor__2014MayorOaklandNov2014,PETER LIU,,6.0,464.0,465.0,479.0,488.0,508.0,529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Oakland__2014__Mayor__2014MayorOaklandNov2014,LIBBY SCHAAF,15.0,,30041.0,30041.0,30069.0,30092.0,30117.0,30133.0,30173.0,30212.0,30256.0,30360.0,31313.0,33180.0,39941.0,43818.0,48806.0,,,,,,,,,,,,,,,,,,,,
Oakland__2014__Mayor__2014MayorOaklandNov2014,DAN SIEGEL,,13.0,13122.0,13125.0,13187.0,13203.0,13231.0,13301.0,13353.0,13405.0,13598.0,14563.0,14831.0,15818.0,17402.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Oakland__2014__Mayor__2014MayorOaklandNov2014,COURTNEY RUBY,,10.0,3115.0,3115.0,3131.0,3163.0,3185.0,3204.0,3247.0,3264.0,3320.0,3364.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Oakland__2014__Mayor__2014MayorOaklandNov2014,SAMMUEL WASHINGTON,,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Oakland__2014__Mayor__2014MayorOaklandNov2014,JASON ANDERSON,,9.0,1550.0,1551.0,1576.0,1579.0,1602.0,1617.0,1623.0,1650.0,1741.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Oakland__2014__Mayor__2014MayorOaklandNov2014,NANCY SIDEBOTHAM,,3.0,267.0,267.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Oakland__2014__Mayor__2014MayorOaklandNov2014,PAT MCCULLOUGH,,4.0,362.0,363.0,373.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Oakland__2014__Mayor__2014MayorOaklandNov2014,KEN HOUSTON,,7.0,518.0,518.0,523.0,536.0,556.0,577.0,604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Oakland__2014__MemberCityCouncilDistrict2__2014MemberCityCouncilDistrict2OaklandNov2014,KEN MAXEY,,1.0,311.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2014__MemberCityCouncilDistrict2__2014MemberCityCouncilDistrict2OaklandNov2014,ABEL GUILLEN,4.0,,4886.0,4953.0,5307.0,6547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2014__MemberCityCouncilDistrict2__2014MemberCityCouncilDistrict2OaklandNov2014,DANA KING,,4.0,4459.0,4532.0,4963.0,5800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2014__MemberCityCouncilDistrict2__2014MemberCityCouncilDistrict2OaklandNov2014,KEVIN BLACKBURN,,2.0,1299.0,1354.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2014__MemberCityCouncilDistrict2__2014MemberCityCouncilDistrict2OaklandNov2014,ANDREW PARK,,3.0,2600.0,2653.0,2999.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2014__MemberCityCouncilDistrict4__2014MemberCityCouncilDistrict4OaklandNov2014,PAUL LIM,,1.0,1011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2014__MemberCityCouncilDistrict4__2014MemberCityCouncilDistrict4OaklandNov2014,ANNIE CAMPBELL WASHINGTON,1.0,,11358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2014__MemberCityCouncilDistrict4__2014MemberCityCouncilDistrict4OaklandNov2014,JILL BROADHURST,,1.0,5335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2014__MemberCityCouncilDistrict6__2014MemberCityCouncilDistrict6OaklandNov2014,DESLEY BROOKS,4.0,,4772.0,4793.0,4959.0,5430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2014__MemberCityCouncilDistrict6__2014MemberCityCouncilDistrict6OaklandNov2014,VICENTE CRUZ,,1.0,82.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2014__MemberCityCouncilDistrict6__2014MemberCityCouncilDistrict6OaklandNov2014,SHEREDA F. NOSAKHARE,,4.0,3354.0,3391.0,3704.0,4946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2014__MemberCityCouncilDistrict6__2014MemberCityCouncilDistrict6OaklandNov2014,MICHAEL V. JOHNSON,,3.0,1943.0,1944.0,2243.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2014__MemberCityCouncilDistrict6__2014MemberCityCouncilDistrict6OaklandNov2014,JAMES MOORE,,2.0,1011.0,1013.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2014__SchoolDirectorDistrict2__2014SchoolDirectorDistrict2OaklandNov2014,WILLIAM ''BO'' GHIRARDELLI,,1.0,2803.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2014__SchoolDirectorDistrict2__2014SchoolDirectorDistrict2OaklandNov2014,AIMEE ENG,1.0,,8907.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2014__SchoolDirectorDistrict4__2014SchoolDirectorDistrict4OaklandNov2014,SALEEM SHAKIR-GILMORE,,2.0,3311.0,3557.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2014__SchoolDirectorDistrict4__2014SchoolDirectorDistrict4OaklandNov2014,CHERI SPIGNER,,1.0,1310.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2014__SchoolDirectorDistrict4__2014SchoolDirectorDistrict4OaklandNov2014,KARL DEBRO,,3.0,5316.0,5649.0,7084.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2014__SchoolDirectorDistrict4__2014SchoolDirectorDistrict4OaklandNov2014,NINA SENN,3.0,,6183.0,6537.0,7802.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2014__SchoolDirectorDistrict6__2014SchoolDirectorDistrict6OaklandNov2014,RENATO ALMANZOR,,1.0,4306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland__2014__SchoolDirectorDistrict6__2014SchoolDirectorDistrict6OaklandNov2014,SHANTHI GONZALES,1.0,,6078.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2014__BoardofSupervisorsDistrict10__SanFranciscoBoardofSupervisorsDistrict102014,MARLENE TRAN,,3.0,2725.0,2787.0,2947.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2014__BoardofSupervisorsDistrict10__SanFranciscoBoardofSupervisorsDistrict102014,MALIA COHEN,3.0,,7176.0,7337.0,7719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2014__BoardofSupervisorsDistrict10__SanFranciscoBoardofSupervisorsDistrict102014,SHAWN M. RICHARD,,2.0,995.0,1155.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2014__BoardofSupervisorsDistrict10__SanFranciscoBoardofSupervisorsDistrict102014,ED DONALDSON,,1.0,809.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2014__BoardofSupervisorsDistrict10__SanFranciscoBoardofSupervisorsDistrict102014,TONY KELLY,,3.0,3701.0,3910.0,4259.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanLeandro__2014__Mayor__2014MayorofSanLeandroNov2014,DIANA SOUZA,,3.0,5950.0,5959.0,6566.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanLeandro__2014__Mayor__2014MayorofSanLeandroNov2014,DAN DILLMAN,,2.0,2246.0,2311.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanLeandro__2014__Mayor__2014MayorofSanLeandroNov2014,PAULINE RUSSO CUTTER,3.0,,7889.0,7915.0,8801.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanLeandro__2014__Mayor__2014MayorofSanLeandroNov2014,GREGG DALY,,1.0,124.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanLeandro__2014__MemberCityCouncilDistrict1__2014MemberCityCouncilDistrict1SanLeandroNov2014,"DAVID L. ANDERSON, SR.",,1.0,2048.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanLeandro__2014__MemberCityCouncilDistrict1__2014MemberCityCouncilDistrict1SanLeandroNov2014,MIKE KATZ-LACABE,,3.0,3480.0,3820.0,4799.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanLeandro__2014__MemberCityCouncilDistrict1__2014MemberCityCouncilDistrict1SanLeandroNov2014,KENNETH PON,,2.0,3365.0,3784.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanLeandro__2014__MemberCityCouncilDistrict1__2014MemberCityCouncilDistrict1SanLeandroNov2014,DEBORAH COX,3.0,,6552.0,7144.0,8898.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanLeandro__2014__MemberCityCouncilDistrict3__2014MemberCityCouncilDistrict3SanLeandroNov2014,LEE THOMAS,1.0,,7671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanLeandro__2014__MemberCityCouncilDistrict3__2014MemberCityCouncilDistrict3SanLeandroNov2014,ALLEN SCHOENFELD,,1.0,1928.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanLeandro__2014__MemberCityCouncilDistrict3__2014MemberCityCouncilDistrict3SanLeandroNov2014,VICTOR AGUILAR,,1.0,4595.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanLeandro__2014__MemberCityCouncilDistrict5__2014MemberCityCouncilDistrict5SanLeandroNov2014,LEAH HALL,,1.0,3486.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanLeandro__2014__MemberCityCouncilDistrict5__2014MemberCityCouncilDistrict5SanLeandroNov2014,MIA OUSLEY,,1.0,3292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanLeandro__2014__MemberCityCouncilDistrict5__2014MemberCityCouncilDistrict5SanLeandroNov2014,CORINA LOPEZ,1.0,,7906.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2015__BoardofSupervisorsDistrict3__SanFranciscoBoardofSupervisorsDistrict32015,WILMA PANG,,1.0,660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2015__BoardofSupervisorsDistrict3__SanFranciscoBoardofSupervisorsDistrict32015,AARON PESKIN,1.0,,8767.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2015__BoardofSupervisorsDistrict3__SanFranciscoBoardofSupervisorsDistrict32015,JULIE CHRISTENSEN,,1.0,7267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2015__Mayor__SanFranciscoMayor2015,REED MARTIN,,1.0,4660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2015__Mayor__SanFranciscoMayor2015,KENT GRAHAM,,1.0,8827.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2015__Mayor__SanFranciscoMayor2015,WRITE-IN - IGNACIO L. NUNEZ,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SanFrancisco__2015__Mayor__SanFranciscoMayor2015,AMY FARAH WEISS,,1.0,23236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
