"srprec,C,20","tract,C,20","block,C,20","blkreg,N,7,0","srtotreg,N,7,0","pctsrprec,N,6,2","blktotreg,N,7,0","pctblk,N,6,2"
522110,450604,2001,114,1578,7.22,114,100
522110,450604,2002,47,1578,2.98,47,100
522110,450604,2003,39,1578,2.47,39,100
522110,450604,2004,48,1578,3.04,48,100
522110,450604,2005,37,1578,2.34,37,100
522110,450604,2006,171,1578,10.84,171,100
522110,450604,2007,110,1578,6.97,110,100
522110,450604,2008,34,1578,2.15,164,20.73
522110,450604,2013,16,1578,1.01,74,21.62
522110,450604,3000,17,1578,1.08,30,56.67
522110,450604,3001,20,1578,1.27,20,100
522110,450604,3002,67,1578,4.25,85,78.82
522110,450604,3003,32,1578,2.03,32,100
522110,450604,3004,30,1578,1.9,30,100
522110,450604,3005,16,1578,1.01,74,21.62
522110,450604,3006,15,1578,0.95,31,48.39
522110,450604,3007,29,1578,1.84,78,37.18
522110,450604,3011,14,1578,0.89,21,66.67
522110,450604,3012,46,1578,2.92,46,100
522110,450604,4000,23,1578,1.46,136,16.91
522110,450604,4002,55,1578,3.49,76,72.37
522110,450604,4003,84,1578,5.32,84,100
522110,450604,4004,64,1578,4.06,64,100
522110,450604,4005,72,1578,4.56,111,64.86
522110,450743,2015,56,1578,3.55,132,42.42
522120,450604,2008,130,1249,10.41,164,79.27
522120,450604,2009,21,1249,1.68,21,100
522120,450604,2011,78,1249,6.24,78,100
522120,450604,2012,54,1249,4.32,54,100
522120,450604,2013,58,1249,4.64,74,78.38
522120,450604,2014,134,1249,10.73,134,100
522120,450604,3000,13,1249,1.04,30,43.33
522120,450604,3002,18,1249,1.44,85,21.18
522120,450604,3005,58,1249,4.64,74,78.38
522120,450604,3006,16,1249,1.28,31,51.61
522120,450604,3007,49,1249,3.92,78,62.82
522120,450604,3008,20,1249,1.6,20,100
522120,450604,3009,45,1249,3.6,45,100
522120,450604,3010,78,1249,6.24,78,100
522120,450604,3011,7,1249,0.56,21,33.33
522120,450604,4000,113,1249,9.05,136,83.09
522120,450604,4001,25,1249,2,25,100
522120,450604,4002,21,1249,1.68,76,27.63
522120,450604,4005,21,1249,1.68,111,18.92
522120,450605,2001,100,1249,8.01,100,100
522120,450605,3001,2,1249,0.16,2,100
522120,450605,3008,11,1249,0.88,29,37.93
522120,450605,3009,95,1249,7.61,95,100
522120,450605,3010,28,1249,2.24,28,100
522120,450605,3011,48,1249,3.84,99,48.48
522120,450605,3013,6,1249,0.48,76,7.89
522130,450744,1023,72,850,8.47,248,29.03
522130,450745,1000,190,850,22.35,337,56.38
522130,450745,1001,29,850,3.41,29,100
522130,450745,1002,20,850,2.35,20,100
522130,450745,1005,18,850,2.12,18,100
522130,450745,1011,12,850,1.41,12,100
522130,450745,1013,87,850,10.24,87,100
522130,450745,1017,46,850,5.41,46,100
522130,450745,1018,1,850,0.12,35,2.86
522130,450745,1019,21,850,2.47,21,100
522130,450745,1020,130,850,15.29,130,100
522130,450745,1021,35,850,4.12,35,100
522130,450745,1026,56,850,6.59,56,100
522130,450745,2008,38,850,4.47,82,46.34
522130,450745,2009,30,850,3.53,49,61.22
522130,450745,2010,36,850,4.24,94,38.3
522130,450745,2027,29,850,3.41,29,100
522140,450745,1022,145,707,20.51,145,100
522140,450745,1023,111,707,15.7,111,100
522140,450745,1024,29,707,4.1,29,100
522140,450745,1025,23,707,3.25,23,100
522140,450745,2011,44,707,6.22,44,100
522140,450745,2015,54,707,7.64,54,100
522140,450745,2016,28,707,3.96,28,100
522140,450745,2017,57,707,8.06,57,100
522140,450745,2018,13,707,1.84,41,31.71
522140,450745,2019,11,707,1.56,11,100
522140,450745,2020,24,707,3.39,24,100
522140,450745,2021,73,707,10.33,73,100
522140,450745,2022,33,707,4.67,74,44.59
522140,450745,2023,19,707,2.69,19,100
522140,450745,2030,36,707,5.09,62,58.06
522140,450746,1000,4,707,0.57,4,100
522140,450746,1001,3,707,0.42,26,11.54
522150,450745,1000,47,1455,3.23,337,13.95
522150,450745,2005,8,1455,0.55,8,100
522150,450745,2006,3,1455,0.21,3,100
522150,450745,2007,20,1455,1.37,20,100
522150,450745,2008,44,1455,3.02,82,53.66
522150,450745,2009,19,1455,1.31,49,38.78
522150,450745,2010,58,1455,3.99,94,61.7
522150,450745,2018,28,1455,1.92,41,68.29
522150,450745,2022,41,1455,2.82,74,55.41
522150,450745,2028,63,1455,4.33,63,100
522150,450745,2029,76,1455,5.22,76,100
522150,450745,2030,26,1455,1.79,62,41.94
522150,450745,2033,898,1455,61.72,898,100
522150,450745,2034,48,1455,3.3,48,100
522150,450745,2035,12,1455,0.82,12,100
522150,450745,2036,28,1455,1.92,28,100
522150,450745,2037,27,1455,1.86,27,100
522150,450745,2038,9,1455,0.62,9,100
522200,450606,3002,161,656,24.54,161,100
522200,450606,3004,63,656,9.6,63,100
522200,450606,3006,2,656,0.3,2,100
522200,450606,3008,88,656,13.41,88,100
522200,450606,3009,109,656,16.62,109,100
522200,450606,3010,41,656,6.25,41,100
522200,450606,3011,100,656,15.24,100,100
522200,450606,3012,83,656,12.65,83,100
522200,450606,3015,9,656,1.37,19,47.37
522400,450605,1009,193,649,29.74,193,100
522400,450605,1012,43,649,6.63,43,100
522400,450605,1014,77,649,11.86,77,100
522400,450605,1015,104,649,16.02,104,100
522400,450605,1016,8,649,1.23,8,100
522400,450605,1017,114,649,17.57,114,100
522400,450605,1018,22,649,3.39,22,100
522400,450605,2007,76,649,11.71,144,52.78
522400,450605,2008,12,649,1.85,12,100
523100,450744,2002,140,543,25.78,199,70.35
523100,450744,2007,21,543,3.87,21,100
523100,450744,2009,2,543,0.37,603,0.33
523100,450744,2011,83,543,15.29,113,73.45
523100,450744,2012,93,543,17.13,93,100
523100,450744,2013,32,543,5.89,32,100
523100,450744,2014,32,543,5.89,32,100
523100,450744,2015,140,543,25.78,255,54.9
523110,450743,2011,14,1622,0.86,14,100
523110,450744,1003,135,1622,8.32,135,100
523110,450744,1004,20,1622,1.23,20,100
523110,450744,1006,16,1622,0.99,16,100
523110,450744,1007,4,1622,0.25,4,100
523110,450744,1008,247,1622,15.23,313,78.91
523110,450744,1009,38,1622,2.34,38,100
523110,450744,1010,31,1622,1.91,47,65.96
523110,450744,1011,2,1622,0.12,2,100
523110,450744,1012,34,1622,2.1,34,100
523110,450744,1013,19,1622,1.17,19,100
523110,450744,1014,154,1622,9.49,154,100
523110,450744,1015,9,1622,0.55,9,100
523110,450744,1016,4,1622,0.25,4,100
523110,450744,1017,7,1622,0.43,7,100
523110,450744,1018,14,1622,0.86,14,100
523110,450744,1020,3,1622,0.18,3,100
523110,450744,1022,19,1622,1.17,19,100
523110,450744,1023,176,1622,10.85,248,70.97
523110,450744,1024,24,1622,1.48,24,100
523110,450744,1025,13,1622,0.8,13,100
523110,450744,1026,5,1622,0.31,5,100
523110,450744,1027,6,1622,0.37,6,100
523110,450744,1028,2,1622,0.12,2,100
523110,450744,1029,4,1622,0.25,4,100
523110,450744,1030,2,1622,0.12,2,100
523110,450744,1031,37,1622,2.28,37,100
523110,450744,1034,85,1622,5.24,85,100
523110,450744,1035,81,1622,4.99,81,100
523110,450744,1037,41,1622,2.53,41,100
523110,450744,1038,15,1622,0.92,15,100
523110,450744,1039,74,1622,4.56,74,100
523110,450744,1040,87,1622,5.36,87,100
523110,450744,1041,11,1622,0.68,11,100
523110,450744,1042,69,1622,4.25,69,100
523110,450744,1043,13,1622,0.8,13,100
523110,450744,1044,39,1622,2.4,39,100
523110,450744,1045,5,1622,0.31,5,100
523110,450744,1046,6,1622,0.37,6,100
523110,450744,1051,17,1622,1.05,44,38.64
523110,450744,1052,14,1622,0.86,14,100
523110,450744,1054,15,1622,0.92,15,100
523110,450744,1055,11,1622,0.68,11,100
523120,450744,2009,601,601,100,603,99.67
523300,450605,1000,40,1619,2.47,40,100
523300,450605,1001,98,1619,6.05,98,100
523300,450605,1003,160,1619,9.88,160,100
523300,450605,1004,44,1619,2.72,44,100
523300,450605,1005,25,1619,1.54,25,100
523300,450605,1006,33,1619,2.04,33,100
523300,450605,1007,35,1619,2.16,35,100
523300,450605,1008,73,1619,4.51,73,100
523300,450605,1011,25,1619,1.54,25,100
523300,450605,1013,1,1619,0.06,1,100
523300,450605,2002,20,1619,1.24,20,100
523300,450605,2003,66,1619,4.08,66,100
523300,450605,2004,18,1619,1.11,18,100
523300,450605,2005,163,1619,10.07,163,100
523300,450605,2006,17,1619,1.05,17,100
523300,450605,2009,48,1619,2.96,48,100
523300,450605,2010,32,1619,1.98,32,100
523300,450746,1023,35,1619,2.16,35,100
523300,450746,1024,15,1619,0.93,15,100
523300,450746,1026,6,1619,0.37,6,100
523300,450746,1028,18,1619,1.11,18,100
523300,450746,1029,12,1619,0.74,12,100
523300,450746,1030,120,1619,7.41,120,100
523300,450746,1036,3,1619,0.19,3,100
523300,450746,2000,72,1619,4.45,72,100
523300,450746,2005,50,1619,3.09,50,100
523300,450746,2006,60,1619,3.71,60,100
523300,450746,2007,45,1619,2.78,45,100
523300,450746,2011,64,1619,3.95,64,100
523300,450746,2012,19,1619,1.17,19,100
523300,450746,2015,3,1619,0.19,3,100
523300,450746,2016,5,1619,0.31,5,100
523300,450746,2019,64,1619,3.95,64,100
523300,450746,2020,63,1619,3.89,63,100
523300,450746,2022,2,1619,0.12,2,100
523300,450746,2025,59,1619,3.64,59,100
523300,450746,2026,6,1619,0.37,6,100
523700,450603,4037,41,886,4.63,133,30.83
523700,450606,1002,117,886,13.21,117,100
523700,450606,1003,27,886,3.05,27,100
523700,450606,1004,23,886,2.6,23,100
523700,450606,1005,97,886,10.95,97,100
523700,450606,1006,92,886,10.38,92,100
523700,450606,1007,111,886,12.53,111,100
523700,450606,1008,33,886,3.72,200,16.5
523700,450606,1011,27,886,3.05,27,100
523700,450606,1012,30,886,3.39,30,100
523700,450606,1013,40,886,4.51,40,100
523700,450606,1015,53,886,5.98,118,44.92
523700,450606,1016,14,886,1.58,29,48.28
523700,450606,1017,32,886,3.61,32,100
523700,450606,1018,20,886,2.26,20,100
523700,450606,1019,113,886,12.75,113,100
523700,450606,2005,16,886,1.81,311,5.14
523710,450606,1008,167,759,22,200,83.5
523710,450606,1009,61,759,8.04,61,100
523710,450606,1010,100,759,13.18,100,100
523710,450606,1014,98,759,12.91,98,100
523710,450606,1015,65,759,8.56,118,55.08
523710,450606,1016,15,759,1.98,29,51.72
523710,450606,1021,40,759,5.27,40,100
523710,450606,1022,43,759,5.67,43,100
523710,450606,2000,54,759,7.11,54,100
523710,450606,2001,36,759,4.74,36,100
523710,450606,2002,44,759,5.8,107,41.12
523710,450606,2004,36,759,4.74,129,27.91
523720,450606,2002,63,831,7.58,107,58.88
523720,450606,2003,55,831,6.62,55,100
523720,450606,2004,93,831,11.19,129,72.09
523720,450606,2005,295,831,35.5,311,94.86
523720,450606,2006,66,831,7.94,66,100
523720,450606,2007,53,831,6.38,53,100
523720,450606,2008,89,831,10.71,89,100
523720,450606,2009,39,831,4.69,39,100
523720,450606,2012,78,831,9.39,78,100
523800,450606,3015,10,806,1.24,19,52.63
523800,450606,3016,16,806,1.99,16,100
523800,450606,3017,113,806,14.02,113,100
523800,450606,3018,70,806,8.68,70,100
523800,450606,3019,111,806,13.77,111,100
523800,450606,3020,35,806,4.34,35,100
523800,450606,3021,140,806,17.37,140,100
523800,450606,3022,115,806,14.27,115,100
523800,450606,3023,23,806,2.85,23,100
523800,450606,3024,145,806,17.99,145,100
523800,450606,3025,28,806,3.47,28,100
540300,450501,1000,12,1624,0.74,12,100
540300,450501,1001,137,1624,8.44,137,100
540300,450501,1002,23,1624,1.42,23,100
540300,450501,1003,6,1624,0.37,6,100
540300,450501,1004,28,1624,1.72,85,32.94
540300,450501,1005,4,1624,0.25,4,100
540300,450501,1007,8,1624,0.49,8,100
540300,450501,1009,80,1624,4.93,185,43.24
540300,450501,1011,12,1624,0.74,12,100
540300,450501,1012,9,1624,0.55,9,100
540300,450501,2012,25,1624,1.54,95,26.32
540300,450501,2013,6,1624,0.37,56,10.71
540300,450502,1013,58,1624,3.57,97,59.79
540300,450502,1014,18,1624,1.11,18,100
540300,450502,1016,74,1624,4.56,74,100
540300,450502,1025,19,1624,1.17,30,63.33
540300,450502,1026,137,1624,8.44,188,72.87
540300,450502,1027,67,1624,4.13,67,100
540300,450502,1029,29,1624,1.79,29,100
540300,450502,1030,32,1624,1.97,32,100
540300,450502,1031,38,1624,2.34,38,100
540300,450502,1032,33,1624,2.03,33,100
540300,450502,1033,32,1624,1.97,32,100
540300,450502,1034,131,1624,8.07,131,100
540300,450502,1035,21,1624,1.29,21,100
540300,450502,1036,50,1624,3.08,50,100
540300,450502,1038,44,1624,2.71,44,100
540300,450502,1039,72,1624,4.43,75,96
540300,450502,2004,26,1624,1.6,306,8.5
540300,450502,2012,31,1624,1.91,31,100
540300,450502,2018,65,1624,4,65,100
540300,450502,2020,116,1624,7.14,116,100
540300,450502,2021,13,1624,0.8,13,100
540300,450502,2022,101,1624,6.22,101,100
540300,450502,2023,67,1624,4.13,267,25.09
540400,450502,2004,190,619,30.69,306,62.09
540400,450502,2011,61,619,9.85,61,100
540400,450502,2014,272,619,43.94,272,100
540400,450502,2016,63,619,10.18,63,100
540400,450502,2017,33,619,5.33,33,100
540500,450501,1009,3,924,0.32,185,1.62
540500,450501,1010,8,924,0.87,8,100
540500,450501,2004,2,924,0.22,410,0.49
540500,450501,2025,117,924,12.66,126,92.86
540500,450501,2026,29,924,3.14,29,100
540500,450501,2027,18,924,1.95,18,100
540500,450501,2028,60,924,6.49,69,86.96
540500,450501,2029,41,924,4.44,57,71.93
540500,450501,2030,2,924,0.22,2,100
540500,450501,2031,18,924,1.95,18,100
540500,450501,2034,19,924,2.06,19,100
540500,450501,2035,5,924,0.54,5,100
540500,450502,2004,90,924,9.74,306,29.41
540500,450502,2005,126,924,13.64,126,100
540500,450502,2008,10,924,1.08,10,100
540500,450502,2023,200,924,21.65,267,74.91
540500,450502,2025,52,924,5.63,52,100
540500,450502,2026,36,924,3.9,36,100
540500,450502,2027,67,924,7.25,67,100
540500,450502,2028,20,924,2.16,20,100
540500,450502,2033,1,924,0.11,1,100
540600,450501,1004,57,1492,3.82,85,67.06
540600,450501,1009,102,1492,6.84,185,55.14
540600,450501,2004,408,1492,27.35,410,99.51
540600,450501,2005,41,1492,2.75,41,100
540600,450501,2006,40,1492,2.68,40,100
540600,450501,2008,81,1492,5.43,81,100
540600,450501,2009,58,1492,3.89,58,100
540600,450501,2010,9,1492,0.6,9,100
540600,450501,2011,9,1492,0.6,9,100
540600,450501,2012,70,1492,4.69,95,73.68
540600,450501,2013,50,1492,3.35,56,89.29
540600,450501,2014,143,1492,9.58,143,100
540600,450501,2015,27,1492,1.81,27,100
540600,450501,2016,3,1492,0.2,3,100
540600,450501,2017,7,1492,0.47,7,100
540600,450501,2018,23,1492,1.54,23,100
540600,450501,2019,88,1492,5.9,88,100
540600,450501,2020,119,1492,7.98,119,100
540600,450501,2024,20,1492,1.34,20,100
540600,450501,2025,9,1492,0.6,126,7.14
540600,450501,2028,9,1492,0.6,69,13.04
540600,450501,2029,16,1492,1.07,57,28.07
540600,450501,2033,62,1492,4.16,62,100
540600,450501,2036,3,1492,0.2,3,100
540600,450502,1013,24,1492,1.61,97,24.74
540600,450502,1020,13,1492,0.87,13,100
540600,450502,1021,1,1492,0.07,11,9.09
540700,450400,3000,422,1006,41.95,639,66.04
540700,450400,3001,75,1006,7.46,75,100
540700,450400,3002,86,1006,8.55,93,92.47
540700,450400,3003,74,1006,7.36,74,100
540700,450400,3037,48,1006,4.77,48,100
540700,450400,3039,141,1006,14.02,156,90.38
540700,450400,3040,21,1006,2.09,21,100
540700,450400,3042,65,1006,6.46,104,62.5
540700,450400,3043,19,1006,1.89,19,100
540700,450400,3058,55,1006,5.47,55,100
540800,450400,3000,217,1538,14.11,639,33.96
540800,450400,3002,7,1538,0.46,93,7.53
540800,450400,3004,11,1538,0.72,11,100
540800,450400,3007,6,1538,0.39,6,100
540800,450400,3008,27,1538,1.76,27,100
540800,450400,3009,38,1538,2.47,38,100
540800,450400,3010,49,1538,3.19,49,100
540800,450400,3011,69,1538,4.49,69,100
540800,450400,3012,1,1538,0.07,1,100
540800,450400,3013,56,1538,3.64,56,100
540800,450400,3014,5,1538,0.33,5,100
540800,450400,3015,94,1538,6.11,94,100
540800,450400,3016,5,1538,0.33,5,100
540800,450400,3017,16,1538,1.04,16,100
540800,450400,3018,24,1538,1.56,24,100
540800,450400,3019,6,1538,0.39,6,100
540800,450400,3020,16,1538,1.04,16,100
540800,450400,3021,7,1538,0.46,7,100
540800,450400,3039,15,1538,0.98,156,9.62
540800,450400,3041,56,1538,3.64,56,100
540800,450400,3042,39,1538,2.54,104,37.5
540800,450502,1003,7,1538,0.46,7,100
540800,450502,1004,119,1538,7.74,119,100
540800,450502,1005,19,1538,1.24,19,100
540800,450502,1007,4,1538,0.26,4,100
540800,450502,1008,2,1538,0.13,2,100
540800,450502,1009,57,1538,3.71,57,100
540800,450502,1010,5,1538,0.33,5,100
540800,450502,1011,4,1538,0.26,4,100
540800,450502,1012,55,1538,3.58,55,100
540800,450502,1013,15,1538,0.98,97,15.46
540800,450502,1015,29,1538,1.89,29,100
540800,450502,1017,84,1538,5.46,84,100
540800,450502,1019,47,1538,3.06,47,100
540800,450502,1021,10,1538,0.65,11,90.91
540800,450502,1022,13,1538,0.85,13,100
540800,450502,1023,120,1538,7.8,120,100
540800,450502,1024,53,1538,3.45,53,100
540800,450502,1025,11,1538,0.72,30,36.67
540800,450502,1026,51,1538,3.32,188,27.13
540800,450502,1037,69,1538,4.49,69,100
541100,450400,1000,125,1228,10.18,125,100
541100,450400,1001,33,1228,2.69,33,100
541100,450400,1002,12,1228,0.98,12,100
541100,450400,1003,41,1228,3.34,41,100
541100,450400,1004,73,1228,5.94,73,100
541100,450400,1006,29,1228,2.36,29,100
541100,450400,1007,81,1228,6.6,81,100
541100,450400,1008,29,1228,2.36,29,100
541100,450400,1009,85,1228,6.92,85,100
541100,450400,1011,19,1228,1.55,19,100
541100,450400,1015,36,1228,2.93,36,100
541100,450400,1019,91,1228,7.41,91,100
541100,450400,1020,54,1228,4.4,54,100
541100,450400,1021,69,1228,5.62,69,100
541100,450400,1023,24,1228,1.95,24,100
541100,450400,1026,22,1228,1.79,22,100
541100,450400,1029,17,1228,1.38,17,100
541100,450400,1030,5,1228,0.41,5,100
541100,450400,1031,5,1228,0.41,5,100
541100,450400,1032,11,1228,0.9,11,100
541100,450400,1034,22,1228,1.79,22,100
541100,450400,1035,57,1228,4.64,57,100
541100,450400,1036,105,1228,8.55,112,93.75
541100,450400,1037,20,1228,1.63,28,71.43
541100,450400,1038,27,1228,2.2,27,100
541100,450400,1039,9,1228,0.73,9,100
541100,450400,2002,2,1228,0.16,2,100
541100,450400,2003,4,1228,0.33,4,100
541100,450400,2004,11,1228,0.9,105,10.48
541100,450400,2005,10,1228,0.81,10,100
541100,450400,2006,55,1228,4.48,55,100
541100,450400,2007,7,1228,0.57,7,100
541100,450400,2015,38,1228,3.09,170,22.35
542000,450300,1028,44,1556,2.83,54,81.48
542000,450300,1029,31,1556,1.99,31,100
542000,450300,1034,64,1556,4.11,88,72.73
542000,450300,1035,29,1556,1.86,34,85.29
542000,450300,1038,28,1556,1.8,28,100
542000,450300,1039,42,1556,2.7,49,85.71
542000,450300,2002,53,1556,3.41,280,18.93
542000,450300,2006,19,1556,1.22,19,100
542000,450300,2012,67,1556,4.31,67,100
542000,450300,2013,99,1556,6.36,113,87.61
542000,450300,2014,34,1556,2.19,34,100
542000,450300,2015,44,1556,2.83,44,100
542000,450300,2016,48,1556,3.08,48,100
542000,450300,2017,23,1556,1.48,23,100
542000,450300,2018,17,1556,1.09,17,100
542000,450300,2019,8,1556,0.51,8,100
542000,450300,2021,15,1556,0.96,28,53.57
542000,450300,2023,19,1556,1.22,27,70.37
542000,450300,2024,31,1556,1.99,31,100
542000,450300,2077,74,1556,4.76,74,100
542000,450400,1036,7,1556,0.45,112,6.25
542000,450400,1037,8,1556,0.51,28,28.57
542000,450400,2000,11,1556,0.71,11,100
542000,450400,2001,4,1556,0.26,4,100
542000,450400,2004,94,1556,6.04,105,89.52
542000,450400,2008,66,1556,4.24,66,100
542000,450400,2009,15,1556,0.96,15,100
542000,450400,2010,27,1556,1.74,27,100
542000,450400,2011,16,1556,1.03,16,100
542000,450400,2013,5,1556,0.32,5,100
542000,450400,2014,35,1556,2.25,35,100
542000,450400,2015,132,1556,8.48,170,77.65
542000,450400,2016,34,1556,2.19,34,100
542000,450400,2017,10,1556,0.64,10,100
542000,450400,2018,17,1556,1.09,17,100
542000,450400,2019,32,1556,2.06,32,100
542000,450400,2020,22,1556,1.41,22,100
542000,450400,2021,10,1556,0.64,10,100
542000,450400,2022,48,1556,3.08,48,100
542000,450400,2023,43,1556,2.76,43,100
542000,450400,2024,50,1556,3.21,50,100
542000,450400,2025,7,1556,0.45,7,100
542000,450400,2027,14,1556,0.9,14,100
542000,450400,2028,16,1556,1.03,16,100
542000,450400,2029,44,1556,2.83,44,100
542200,450300,1000,208,1055,19.72,208,100
542200,450300,1001,24,1055,2.27,24,100
542200,450300,1003,73,1055,6.92,73,100
542200,450300,1004,46,1055,4.36,46,100
542200,450300,1005,37,1055,3.51,37,100
542200,450300,1006,1,1055,0.09,1,100
542200,450300,1007,7,1055,0.66,7,100
542200,450300,1008,22,1055,2.09,22,100
542200,450300,1009,21,1055,1.99,21,100
542200,450300,1010,140,1055,13.27,140,100
542200,450300,1013,8,1055,0.76,8,100
542200,450300,1014,1,1055,0.09,1,100
542200,450300,1015,12,1055,1.14,12,100
542200,450300,1016,69,1055,6.54,69,100
542200,450300,1018,44,1055,4.17,44,100
542200,450300,1019,45,1055,4.27,45,100
542200,450300,1020,3,1055,0.28,3,100
542200,450300,1022,95,1055,9,95,100
542200,450300,1023,49,1055,4.64,49,100
542200,450300,1026,19,1055,1.8,19,100
542200,450300,1028,10,1055,0.95,54,18.52
542200,450300,1030,5,1055,0.47,5,100
542200,450300,1031,5,1055,0.47,5,100
542200,450300,1034,24,1055,2.27,88,27.27
542200,450300,1035,5,1055,0.47,34,14.71
542200,450300,1036,27,1055,2.56,27,100
542200,450300,1037,48,1055,4.55,48,100
542200,450300,1039,7,1055,0.66,49,14.29
543300,450200,3008,158,1299,12.16,158,100
543300,450300,2000,10,1299,0.77,10,100
543300,450300,2001,13,1299,1,13,100
543300,450300,2002,227,1299,17.47,280,81.07
543300,450300,2003,43,1299,3.31,43,100
543300,450300,2004,61,1299,4.7,61,100
543300,450300,2005,39,1299,3,39,100
543300,450300,2007,47,1299,3.62,47,100
543300,450300,2008,47,1299,3.62,47,100
543300,450300,2009,44,1299,3.39,44,100
543300,450300,2010,33,1299,2.54,33,100
543300,450300,2013,14,1299,1.08,113,12.39
543300,450300,2021,13,1299,1,28,46.43
543300,450300,2022,48,1299,3.7,48,100
543300,450300,2023,8,1299,0.62,27,29.63
543300,450300,2037,199,1299,15.32,199,100
543300,450300,2038,21,1299,1.62,21,100
543300,450300,2039,22,1299,1.69,22,100
543300,450300,2040,10,1299,0.77,10,100
543300,450300,2041,9,1299,0.69,9,100
543300,450300,2042,4,1299,0.31,4,100
543300,450300,2043,17,1299,1.31,17,100
543300,450300,2047,40,1299,3.08,40,100
543300,450300,2048,53,1299,4.08,53,100
543300,450300,2049,23,1299,1.77,23,100
543300,450300,2050,6,1299,0.46,6,100
543300,450300,2051,4,1299,0.31,4,100
543300,450300,2064,86,1299,6.62,86,100
544400,450200,1000,86,1125,7.64,86,100
544400,450200,1001,31,1125,2.76,31,100
544400,450200,1002,77,1125,6.84,77,100
544400,450200,1004,18,1125,1.6,18,100
544400,450200,1007,17,1125,1.51,17,100
544400,450200,1008,31,1125,2.76,31,100
544400,450200,1009,176,1125,15.64,176,100
544400,450200,1010,34,1125,3.02,34,100
544400,450200,1011,42,1125,3.73,42,100
544400,450200,1012,91,1125,8.09,91,100
544400,450200,1013,24,1125,2.13,24,100
544400,450200,1014,32,1125,2.84,32,100
544400,450200,1015,135,1125,12,135,100
544400,450200,1016,3,1125,0.27,3,100
544400,450200,3002,204,1125,18.13,204,100
544400,450200,3004,75,1125,6.67,75,100
544400,450200,3005,18,1125,1.6,18,100
544400,450200,3007,31,1125,2.76,31,100
545000,450200,2000,104,1486,7,104,100
545000,450200,2001,66,1486,4.44,66,100
545000,450200,2002,47,1486,3.16,47,100
545000,450200,2003,115,1486,7.74,115,100
545000,450200,2004,40,1486,2.69,40,100
545000,450200,2005,20,1486,1.35,20,100
545000,450200,2008,191,1486,12.85,191,100
545000,450200,2009,63,1486,4.24,63,100
545000,450200,2010,528,1486,35.53,528,100
545000,450200,2012,86,1486,5.79,86,100
545000,450200,2014,160,1486,10.77,160,100
545000,450200,2016,66,1486,4.44,66,100
546000,450101,1010,211,1036,20.37,211,100
546000,450102,1011,73,1036,7.05,73,100
546000,450102,1013,30,1036,2.9,30,100
546000,450102,1038,1,1036,0.1,1,100
546000,450102,1044,2,1036,0.19,2,100
546000,450102,1047,7,1036,0.68,7,100
546000,450102,1048,12,1036,1.16,12,100
546000,450102,1049,1,1036,0.1,1,100
546000,450102,1050,11,1036,1.06,11,100
546000,450102,1055,4,1036,0.39,4,100
546000,450102,1059,8,1036,0.77,8,100
546000,450102,2000,15,1036,1.45,15,100
546000,450102,3029,187,1036,18.05,187,100
546000,450102,3031,57,1036,5.5,57,100
546000,450102,3032,12,1036,1.16,12,100
546000,450102,3033,91,1036,8.78,91,100
546000,450102,3034,44,1036,4.25,44,100
546000,450102,3035,88,1036,8.49,88,100
546000,450102,3036,43,1036,4.15,43,100
546000,450102,3037,25,1036,2.41,25,100
546000,450102,3038,14,1036,1.35,14,100
546000,450102,3045,19,1036,1.83,19,100
546000,450102,3052,35,1036,3.38,35,100
546000,450102,3053,37,1036,3.57,37,100
546000,450752,1023,9,1036,0.87,9,100
546100,450101,1007,674,1358,49.63,674,100
546100,450101,1008,33,1358,2.43,33,100
546100,450101,1016,1,1358,0.07,1,100
546100,450101,1019,68,1358,5.01,68,100
546100,450101,1020,34,1358,2.5,34,100
546100,450101,1021,79,1358,5.82,79,100
546100,450101,1024,32,1358,2.36,32,100
546100,450101,1036,211,1358,15.54,211,100
546100,450101,1037,87,1358,6.41,87,100
546100,450102,3043,127,1358,9.35,127,100
546100,450102,3044,12,1358,0.88,12,100
546600,450101,1000,256,1294,19.78,813,31.49
546600,450101,1002,119,1294,9.2,119,100
546600,450101,1003,215,1294,16.62,215,100
546600,450101,1004,118,1294,9.12,118,100
546600,450101,1005,54,1294,4.17,54,100
546600,450102,3000,16,1294,1.24,16,100
546600,450102,3001,57,1294,4.4,57,100
546600,450102,3003,34,1294,2.63,34,100
546600,450102,3004,1,1294,0.08,1,100
546600,450102,3005,15,1294,1.16,15,100
546600,450102,3007,136,1294,10.51,179,75.98
546600,450102,3008,27,1294,2.09,27,100
546600,450102,3009,21,1294,1.62,21,100
546600,450102,3010,33,1294,2.55,33,100
546600,450102,3011,12,1294,0.93,12,100
546600,450102,3012,5,1294,0.39,5,100
546600,450102,3013,25,1294,1.93,25,100
546600,450102,3014,63,1294,4.87,63,100
546600,450102,3015,49,1294,3.79,49,100
546600,450102,3016,18,1294,1.39,18,100
546600,450102,3017,5,1294,0.39,84,5.95
546600,450102,3018,7,1294,0.54,7,100
546600,450102,3019,3,1294,0.23,3,100
546600,450102,3020,5,1294,0.39,5,100
547700,450751,1003,7,1231,0.57,7,100
547700,450751,1004,44,1231,3.57,1906,2.31
547700,450752,1024,239,1231,19.42,239,100
547700,450752,1030,57,1231,4.63,638,8.93
547700,450752,1034,26,1231,2.11,26,100
